,x,y,c
0,121.51254,-16.387302,4
1,80.58895,6.7399592,11
2,-79.45538,-23.715729,2
3,133.37227,-46.727436,4
4,150.42206,-115.10764,8
5,-6.660999,57.89001,7
6,173.3549,75.17619,3
7,-44.22144,-126.4906,15
8,51.304764,-173.11389,14
9,8.657619,106.620926,12
10,169.49518,92.15158,3
11,23.485815,92.638306,12
12,173.47571,52.219463,3
13,152.65034,104.595665,3
14,109.01944,-84.78627,4
15,-168.51193,30.877335,13
16,124.709305,32.853653,11
17,108.68597,76.77964,11
18,146.47235,11.891506,3
19,-76.9196,-3.3146768,2
20,62.902775,223.14124,12
21,-83.65494,-91.69366,7
22,145.96265,-165.48932,8
23,159.34958,91.65922,3
24,-86.398445,164.84006,13
25,154.77904,43.671066,3
26,58.167416,136.77658,12
27,128.21817,-36.211876,4
28,-42.66629,-122.44515,15
29,180.4314,107.30273,3
30,19.833075,19.427202,11
31,-53.871876,-48.991558,7
32,-15.73118,-207.7947,6
33,75.112656,-91.928055,9
34,7.616074,81.09368,12
35,-18.058699,-232.7709,6
36,21.36775,73.402756,11
37,-50.36055,194.9158,5
38,110.14144,-196.7494,8
39,185.20193,77.513885,3
40,130.20862,-200.35577,8
41,77.69784,16.705488,11
42,-20.41884,-214.92673,6
43,141.95636,-111.82376,8
44,-28.586498,5.3603144,2
45,37.295982,96.509,11
46,-26.661133,-63.057858,10
47,131.2079,6.2466335,11
48,-103.46005,-41.70794,7
49,25.305294,-31.071592,9
50,54.62269,-132.4617,14
51,50.09686,-84.77719,4
52,-196.8991,0.33661336,7
53,79.77477,-164.00824,14
54,39.059235,-76.310616,9
55,114.45529,120.57887,12
56,197.82068,-78.8489,8
57,100.0155,120.64614,12
58,202.0422,0.95825016,3
59,115.2395,-52.16355,4
60,35.662357,197.2483,12
61,-27.671213,51.76899,2
62,-66.59866,-104.63473,15
63,-48.43387,212.16283,5
64,-15.792016,-61.06874,10
65,171.80678,102.18867,3
66,-84.02352,195.01749,5
67,59.124348,68.477135,11
68,17.61707,-116.22204,9
69,-1.0447518,-57.829906,10
70,125.123085,164.12363,12
71,28.373983,49.695805,11
72,203.47665,-97.735886,8
73,92.202095,28.071127,11
74,6.959518,37.910545,11
75,109.72469,-6.365531,4
76,214.56702,54.30357,3
77,-13.946212,-127.09308,9
78,72.547585,36.260067,11
79,9.896252,87.86681,12
80,137.65706,-148.96246,8
81,26.63048,71.797386,11
82,85.20303,56.790447,11
83,178.64294,107.922035,3
84,175.87039,88.75521,3
85,-59.39154,147.83907,5
86,53.694855,-170.88283,14
87,135.11845,-168.01477,8
88,-120.23171,26.536274,2
89,58.390682,226.86856,12
90,191.24745,-96.01553,8
91,-50.169636,-210.9907,6
92,131.01318,-7.1893096,4
93,122.62433,-199.42563,8
94,192.72888,75.222725,3
95,133.91278,129.58662,3
96,58.448112,156.9141,12
97,7.060439,-68.00441,10
98,40.218098,226.43263,12
99,75.407166,-55.3321,9
100,53.329403,227.3539,12
101,-104.5215,-106.35586,7
102,-144.23885,-0.020774873,7
103,-43.842205,-30.989096,2
104,54.7858,164.98505,12
105,-45.986816,177.02313,5
106,-87.09838,194.51666,5
107,119.13903,-62.15097,4
108,23.73619,82.05101,12
109,-17.825207,-196.61217,6
110,-70.39521,15.396801,2
111,88.20934,-9.051055,11
112,198.21489,-93.91514,8
113,-156.49236,-2.598959,7
114,156.07889,26.980476,3
115,122.733154,-78.983696,4
116,83.40473,-95.61407,1
117,91.48808,0.83766896,11
118,-85.707,-33.40018,15
119,78.9501,-30.971695,9
120,124.619965,-77.389854,4
121,7.4130025,85.667435,12
122,203.59883,-80.2255,8
123,-17.373001,-0.42815894,9
124,123.93452,-195.89088,8
125,76.15369,-28.171099,9
126,16.13116,218.3101,12
127,-168.50304,-37.788513,7
128,-2.0095742,-200.56432,6
129,3.8134968,-73.13223,10
130,13.556736,217.5055,12
131,-15.782474,-79.70655,10
132,71.175476,-121.75124,1
133,133.28456,-141.54265,8
134,-186.3733,32.434334,13
135,-58.56638,40.186234,2
136,86.593155,-85.04365,4
137,173.46446,106.52961,3
138,-28.284536,-21.68294,2
139,-51.120724,16.92536,2
140,83.97197,49.08272,11
141,-7.9834566,-184.25145,6
142,132.98009,-167.54628,8
143,-2.568987,107.52985,12
144,48.45194,-113.11901,1
145,-21.876272,-212.29338,6
146,138.05692,98.217514,3
147,-49.508728,199.20885,5
148,127.005486,4.8443723,4
149,70.21038,-169.46877,14
150,-137.88564,139.65494,13
151,79.5368,129.05415,12
152,-47.974636,222.39427,5
153,61.819603,3.6599774,11
154,-109.756,82.27044,13
155,-9.627908,-219.494,6
156,112.81825,-182.747,8
157,91.92726,-98.95076,14
158,213.5862,-62.541965,3
159,44.589546,-0.9766186,11
160,120.547844,5.1177835,11
161,-127.01562,-16.616867,7
162,-144.76591,146.71417,13
163,237.35843,21.661413,3
164,133.77274,95.24857,3
165,49.059536,-103.08018,1
166,159.91443,-41.942924,4
167,-15.630351,-119.78218,9
168,23.3468,223.42459,12
169,94.175766,-119.653984,14
170,41.61211,-87.99403,9
171,-71.43441,7.846368,2
172,149.95406,4.8391542,4
173,93.3749,-124.422134,8
174,172.17105,-66.53134,4
175,159.0456,99.61158,3
176,-60.398037,146.43102,2
177,4.0360117,-59.89756,9
178,-7.34784,20.960777,11
179,100.941055,-176.03148,8
180,130.2541,119.96023,3
181,226.65991,-3.3002107,3
182,-128.42578,20.179745,2
183,65.28987,47.872086,11
184,-83.80471,175.96974,5
185,124.80175,43.490246,11
186,20.83795,-93.67332,9
187,35.51951,-107.60773,9
188,-157.62874,-26.173521,7
189,-118.30224,38.742306,2
190,-32.191498,-13.228392,2
191,-226.55289,-10.348479,7
192,212.10492,-31.185957,3
193,72.92004,30.060781,11
194,70.43035,-19.933159,9
195,-74.943,-81.78407,7
196,123.933914,-163.34714,8
197,131.43742,-192.79921,8
198,43.515423,-149.64136,14
199,103.59035,-77.23889,4
200,65.30972,116.40532,12
201,184.7684,-1.6264825,3
202,39.98173,59.847473,11
203,47.72975,-153.80006,14
204,152.032,-158.67819,8
205,22.82475,-79.15065,9
206,207.42314,-74.40717,8
207,131.95404,-207.80565,8
208,-11.204508,139.5271,12
209,174.47028,72.86089,3
210,-19.577671,-129.3235,9
211,116.25313,-29.330366,4
212,12.344279,-69.66468,9
213,67.113144,181.4967,12
214,202.71928,-10.428345,3
215,-126.87863,-21.437805,2
216,28.001255,-16.90478,11
217,-151.68741,-64.47349,7
218,-23.153147,-230.80984,6
219,72.9341,-72.50945,9
220,-41.249992,17.283642,2
221,74.184845,-47.862762,9
222,147.46777,-145.61726,8
223,177.09175,98.13868,3
224,214.4431,-9.305417,3
225,20.746471,-88.3304,9
226,124.41488,138.96054,12
227,224.26471,-51.633045,3
228,113.78832,-146.52739,8
229,71.733444,178.52544,12
230,57.87587,43.53156,11
231,106.031364,37.263454,11
232,117.420845,-189.76688,8
233,150.54758,-165.15472,8
234,-73.9485,55.749596,2
235,-75.382935,39.500652,2
236,-144.50816,-133.58377,7
237,126.81397,15.027115,11
238,-160.21336,37.613224,13
239,14.350561,-114.75759,9
240,27.082882,225.60576,12
241,-72.27271,183.12263,5
242,-63.252544,-100.49252,15
243,-8.884295,-18.487646,10
244,167.031,6.0257487,3
245,83.2853,169.0953,12
246,205.50075,54.984097,3
247,-85.45839,81.15818,2
248,47.411484,-158.94739,14
249,-144.71893,-77.23191,7
250,62.935707,-161.56944,14
251,59.760067,-91.290245,4
252,226.20518,-26.751743,3
253,-109.367424,21.780144,2
254,-15.186223,140.873,12
255,-15.489095,-204.65726,6
256,145.41821,-146.51295,8
257,95.39658,183.97351,12
258,-68.08428,35.13769,2
259,65.19606,-78.25336,9
260,-69.49367,-204.3383,6
261,120.76681,160.67564,12
262,130.95544,-201.29277,8
263,53.672512,226.05354,12
264,-126.66987,-59.08232,7
265,156.88197,-12.99463,4
266,-57.555683,11.297129,2
267,4.420412,162.16714,12
268,125.02295,143.26474,12
269,83.29601,52.691574,11
270,120.07432,49.268833,11
271,-95.93059,56.043118,2
272,79.61548,-176.54,14
273,131.41335,141.9548,12
274,131.41644,-48.420242,4
275,40.907093,68.37642,11
276,-24.525566,32.91484,2
277,-14.108215,-229.18994,6
278,-88.15344,80.47306,2
279,10.656287,-107.741,9
280,177.15868,57.404938,3
281,-18.938303,1.7418218,2
282,51.752975,166.2286,12
283,-132.40123,70.06174,13
284,15.8576145,-111.94585,9
285,-7.1972027,35.61549,11
286,-61.583557,-179.0124,2
287,-41.691578,91.06579,2
288,1.6740963,-113.69216,9
289,-142.76912,-102.01817,7
290,7.7988334,-82.589935,9
291,-31.749565,17.114893,2
292,135.17265,101.87659,3
293,-84.59841,39.876644,2
294,-52.878643,55.957775,2
295,37.987957,-10.709591,10
296,150.77449,-182.42313,8
297,251.18184,-10.265337,3
298,163.87683,1.316221,9
299,-10.059465,-27.28445,2
300,-26.503708,-121.54492,9
301,160.50166,117.0048,3
302,-67.63857,160.56064,5
303,-38.916355,-170.36205,6
304,35.458363,200.65912,12
305,118.30117,119.55411,12
306,-38.424625,131.9568,12
307,76.42139,-63.21378,3
308,-57.800343,-67.37836,7
309,166.10526,-58.02234,4
310,238.80714,-21.336424,3
311,221.23145,-30.488623,3
312,59.200493,49.286694,11
313,187.7441,1.8173532,3
314,-9.329507,-157.98218,9
315,88.339806,130.9172,12
316,-14.785959,-112.98579,9
317,42.87727,122.00537,12
318,-89.86529,31.776968,2
319,16.103878,-81.768196,9
320,188.48387,68.06816,3
321,47.786327,25.949455,11
322,-23.637808,-219.36995,6
323,-68.91501,-109.465576,15
324,-176.88655,-52.775608,7
325,148.45816,-96.47626,4
326,118.94965,-132.6857,8
327,112.5005,-196.89412,8
328,33.278004,-26.036604,11
329,-1.8155077,-132.38371,9
330,-38.132248,-210.5501,6
331,237.74837,-21.600117,3
332,208.7815,-87.35754,8
333,88.6403,35.90832,11
334,-107.314095,101.10451,13
335,33.56525,236.11798,12
336,197.83017,18.64961,3
337,27.733694,-45.859695,9
338,-71.70564,109.7764,13
339,-26.00444,29.647459,2
340,44.613464,186.71288,12
341,69.164566,69.3942,11
342,73.99558,-121.39963,1
343,-57.59319,41.67699,2
344,105.04742,-91.91028,14
345,-47.885796,13.068533,2
346,-109.03405,-65.94019,7
347,44.77428,-33.41277,10
348,7.030559,53.788647,11
349,-68.77429,28.915321,2
350,-151.36942,-124.75468,7
351,129.91124,-180.94894,8
352,133.3032,-48.075497,4
353,-59.918697,-182.8067,6
354,17.50796,215.4861,12
355,-170.71014,20.949854,13
356,126.18985,-183.89407,8
357,24.137299,9.903259,11
358,17.257969,-152.56714,9
359,194.18065,80.87611,3
360,44.65986,-142.676,14
361,44.955147,-168.65134,14
362,84.00874,51.44082,11
363,19.521492,-101.52914,9
364,-136.09805,-15.053762,7
365,-120.406006,-27.867718,7
366,70.6648,-5.344696,11
367,-60.28553,44.248272,2
368,15.295416,53.472095,11
369,167.24217,-43.913757,4
370,108.634155,-119.59092,8
371,230.91663,46.103634,3
372,129.69717,100.93596,3
373,163.49168,-52.424824,4
374,-7.401198,103.704926,12
375,37.73157,-86.962265,9
376,-48.522358,-29.355034,2
377,-101.0134,25.378717,2
378,208.12442,81.30678,3
379,-11.031058,-228.28934,6
380,43.2901,62.479477,11
381,-174.8147,-106.01361,7
382,190.24608,-88.578064,8
383,31.582672,-93.77865,9
384,-100.401,122.28064,13
385,115.58317,56.203518,11
386,-58.774174,118.42773,12
387,-13.92342,-17.90221,2
388,93.10298,-32.533073,4
389,186.58331,81.74941,3
390,146.10591,-201.0405,8
391,72.10377,-66.35742,10
392,76.117714,-153.15771,14
393,115.9317,-44.6968,4
394,-94.547264,-95.42346,7
395,-181.90285,-39.505997,7
396,-54.27126,-36.276367,2
397,20.093515,56.296684,11
398,2.3547645,-65.4425,9
399,14.524332,11.898641,11
400,-81.05012,-198.02014,6
401,-25.063581,10.301497,2
402,33.154675,162.01859,12
403,-101.11652,-94.806114,7
404,98.1806,114.34185,12
405,-104.50548,6.781534,2
406,46.609093,-149.03833,14
407,-11.933098,60.69311,7
408,86.14768,-151.83403,14
409,-51.723442,27.042128,2
410,139.10963,-82.50281,4
411,142.82143,-180.84126,8
412,112.03592,-125.52716,8
413,220.2194,-80.71185,8
414,-59.885155,-206.14984,6
415,141.69298,118.727425,3
416,49.29602,197.18858,12
417,126.83508,-166.10849,8
418,56.268597,-165.02937,14
419,84.38792,88.33752,11
420,129.37476,-58.023975,4
421,64.535446,15.583494,11
422,-58.21213,-53.589268,7
423,-131.61363,85.303055,13
424,46.53913,-137.92162,14
425,90.0013,-8.765035,11
426,-30.70133,210.6172,5
427,-116.529434,69.65759,13
428,-59.886177,8.515254,2
429,-64.02441,-206.4052,6
430,-23.55582,-229.78548,6
431,165.02061,-47.39559,4
432,109.0953,-77.6535,4
433,-70.87064,189.73961,5
434,151.35222,11.824712,3
435,52.403893,184.19395,12
436,79.00862,-5.1344666,11
437,8.008767,-134.39133,9
438,26.776035,-47.156128,9
439,46.244297,156.65305,12
440,-80.88702,18.074173,2
441,140.21002,-15.999937,4
442,59.813503,-169.41475,14
443,109.989204,12.865318,11
444,231.05217,-41.692593,3
445,12.024709,-152.41449,9
446,143.85648,-126.00082,8
447,43.48811,-71.50971,9
448,19.671562,-118.84527,9
449,-48.560593,-26.593134,2
450,31.474453,-50.492733,9
451,120.99498,-91.46707,4
452,-25.965754,0.2540818,2
453,67.14675,-161.23622,14
454,52.39496,225.79257,12
455,106.12995,52.157013,11
456,-17.420866,128.88132,12
457,101.40564,135.16861,12
458,202.02971,-34.724968,3
459,150.94583,7.032662,4
460,-156.9668,-31.049885,7
461,-0.14782101,-61.040108,10
462,115.753494,-105.0748,14
463,137.56404,-211.3572,8
464,210.58458,54.87728,3
465,-3.6931832,41.7927,11
466,116.32819,-154.57394,8
467,17.88305,-114.599434,9
468,171.01799,30.789585,3
469,138.6881,-109.91452,8
470,120.81715,-147.04865,8
