,x,y,c
0,-11.178546,231.16934,11
1,-191.3775,114.09976,8
2,44.736553,22.99162,11
3,57.732693,161.72832,11
4,133.2469,-135.4609,7
5,255.83385,62.96797,12
6,-127.98955,180.78561,4
7,72.05704,4.571622,7
8,-64.16392,128.73643,1
9,-133.42282,199.41296,4
10,132.9873,37.027435,12
11,0.33878738,226.6413,11
12,-189.47815,98.82868,8
13,-76.02824,74.73478,9
14,11.66055,176.70885,11
15,-33.36605,-146.70366,13
16,-39.690926,51.42786,10
17,48.689182,182.33192,11
18,-183.38159,81.46792,4
19,-21.446575,141.9789,11
20,36.935005,64.92754,3
21,-120.242455,-129.60237,13
22,-49.19029,210.90227,4
23,-52.756958,32.758617,10
24,-175.5994,59.086662,3
25,-195.00897,125.200745,8
26,90.38754,11.879601,7
27,110.76151,-27.1435,7
28,128.95927,-88.31587,7
29,-116.15975,198.42412,4
30,107.36483,183.31187,11
31,6.024911,44.320564,11
32,-16.79091,21.747198,12
33,-94.800385,31.86589,15
34,87.42374,46.82629,11
35,-17.719116,-39.652103,2
36,17.24821,-103.16858,7
37,175.89905,110.919334,12
38,-4.936966,171.55081,11
39,19.98168,96.37379,11
40,221.78195,54.25794,12
41,-146.38737,24.496834,3
42,-73.748215,161.54663,4
43,-104.68988,-39.17893,15
44,212.49123,54.438507,12
45,-41.878468,143.29572,9
46,-136.0184,192.02823,4
47,120.43857,-20.447174,2
48,1.7122155,188.7692,11
49,25.186459,84.317505,11
50,-130.8602,183.56131,4
51,-111.561424,150.35681,4
52,18.65039,164.35333,11
53,175.24799,-47.456715,12
54,103.11839,182.62534,11
55,-40.54175,212.88406,11
56,-57.272335,107.42436,9
57,-139.24718,101.58075,14
58,-192.74493,120.08147,8
59,33.65165,135.00784,11
60,14.208967,189.02303,11
61,-159.93347,116.442665,8
62,-118.94898,172.31065,4
63,-4.762318,161.2011,11
64,-14.892681,31.096378,10
65,-68.00705,100.2042,9
66,-103.400444,15.108404,15
67,85.96398,202.43675,11
68,86.49045,152.84955,11
69,230.7919,39.454113,12
70,-104.29411,75.14867,1
71,-10.087353,2.006909,2
72,-85.99447,-13.341651,15
73,-99.60509,-82.11285,13
74,-1.8266814,-7.3524184,2
75,36.14395,-75.85254,7
76,-67.8334,-41.378296,2
77,-40.342228,110.20785,11
78,-103.30656,-9.327147,15
79,17.479404,85.556816,11
80,6.551572,16.67834,2
81,-4.1102448,-50.81243,7
82,68.93747,73.68007,12
83,93.99042,56.166355,11
84,68.649254,163.32855,11
85,-204.84799,41.64991,3
86,17.188887,23.807232,11
87,155.806,100.90526,12
88,-90.466965,175.13937,4
89,7.335414,67.28475,11
90,-74.276794,197.15543,4
