,x,y,c
0,-41.044468,-207.04913,3
1,118.13122,-34.58159,7
2,0.045029376,51.746536,11
3,-88.369576,141.18701,2
4,57.495197,191.67642,11
5,-145.8589,82.28748,2
6,131.84354,63.203693,11
7,154.38731,13.679704,7
8,-106.37223,108.09788,2
9,-109.44976,62.994144,2
10,106.141884,50.25968,7
11,2.1301796,-142.56139,4
12,-214.93237,-27.489788,12
13,-88.62016,-126.5722,3
14,-177.84952,-33.78252,12
15,32.67536,2.369173,4
16,42.09527,-51.80138,4
17,83.72052,193.09363,11
18,-172.77176,26.149715,6
19,-170.96988,29.078415,6
20,-49.365685,-215.40883,3
21,-165.85678,2.5669973,6
22,63.40763,-151.35132,8
23,148.26521,-15.8681965,7
24,-178.62277,64.462074,2
25,-147.75235,49.915718,2
26,-6.1517515,-100.06501,4
27,-50.217762,60.610054,2
28,-76.48606,-188.45029,3
29,-166.184,5.6406264,6
30,75.13814,-165.66505,8
31,62.228844,-52.114693,4
32,-106.16222,-62.382305,9
33,67.50145,29.308535,11
34,-6.740294,-54.518208,4
35,-12.650687,17.40829,9
36,143.0031,-39.946236,7
37,-141.94696,100.8277,2
38,-134.47606,-133.49785,3
39,252.90346,44.3647,13
40,-23.05983,-17.578192,1
41,119.7654,78.06001,11
42,-88.03632,-46.691647,9
43,-124.62805,156.42099,2
44,-15.927838,-8.147013,1
45,-39.15001,-113.54184,4
46,-100.4027,-46.093094,9
47,86.468544,29.138699,7
48,-58.435413,-215.16362,3
49,-119.77707,-29.224634,9
50,53.29659,-85.01073,14
51,-137.30493,-174.48244,3
52,-122.20204,73.80702,2
53,46.80117,79.34654,11
54,17.260662,135.71251,11
55,-110.28761,115.141235,2
56,55.35825,-104.25961,14
57,194.37625,-67.87293,7
58,-139.81433,42.054436,2
59,-105.64771,100.8997,2
60,24.263405,-2.251373,4
61,-145.48141,-37.67379,12
62,4.2560925,-102.62286,4
63,241.83963,16.675074,13
64,120.75765,115.20341,11
65,76.89503,-80.058464,14
66,-55.883648,-91.14233,14
67,-103.451904,-14.030489,9
68,42.48226,200.68752,11
69,44.964813,-31.008123,4
70,113.68011,-100.78719,14
71,97.09014,170.58307,11
72,-161.21266,72.8815,2
73,40.40991,-53.925797,4
