,x,y,c
0,74.93786,129.78212,2
1,49.001858,-189.20123,8
2,198.70306,-84.61897,12
3,-196.12053,27.048138,13
4,-90.404915,-46.54721,4
5,-138.79245,-66.34381,4
6,39.29179,-171.8963,4
7,8.600637,7.510184,2
8,-146.63354,95.529854,13
9,-146.3047,-62.600964,4
10,-20.168774,-122.18412,11
11,-159.00685,-98.33281,4
12,56.70733,-41.364662,9
13,233.53064,-35.22519,12
14,157.16345,131.42119,6
15,-66.90213,-173.47481,11
16,-182.52904,-115.86805,4
17,-5.8124437,-60.82986,11
18,148.83318,-66.17065,12
19,105.93341,137.62253,2
20,175.64497,100.52986,6
21,62.821743,-154.39726,4
22,97.99519,50.89053,15
23,116.89451,107.15791,5
24,144.6579,-151.27342,3
25,-33.005985,-205.89697,11
26,120.08302,83.42599,15
27,202.29674,-40.0697,12
28,-89.23022,-106.77792,11
29,-29.494377,-186.10953,11
30,158.97375,-100.43383,3
31,-52.553104,-198.98763,11
32,152.40247,85.61784,6
33,-99.04417,-30.699335,4
34,118.08377,-149.35867,3
35,77.42799,-67.772705,3
36,-80.03597,-127.36915,11
37,90.0969,-89.989746,11
38,173.67441,97.479126,6
39,213.45502,-71.53639,12
40,133.27412,202.41682,5
41,-106.40737,76.905945,13
42,66.09061,-85.28547,14
43,-23.046864,-126.17229,11
44,-25.315363,9.239208,11
45,165.87997,-138.87492,3
46,32.375237,-48.957684,9
47,-106.41283,-161.5447,11
48,66.96458,-64.32908,1
49,-105.273544,-115.36181,11
50,-204.41808,-79.50135,4
51,-115.23891,49.36087,13
52,-197.64624,-95.84382,4
53,168.3188,131.91452,6
54,61.05775,-204.13945,8
55,-102.08438,-107.55826,4
56,-41.127056,-110.92411,11
57,89.11098,189.17531,5
58,134.85948,68.62093,15
59,169.43806,-82.479645,12
60,67.51645,-201.94295,8
61,-96.52153,-34.66275,4
62,56.327667,21.565376,2
63,106.62881,-22.165936,12
64,134.69139,-52.422176,12
65,46.837345,-51.22379,9
66,-150.41391,-99.413025,4
67,116.06236,76.24526,15
68,45.395687,-177.50716,4
69,88.546616,-137.88188,3
70,45.185284,-191.82472,8
71,-165.40979,85.182076,13
72,151.06363,-83.14238,3
73,178.68645,70.92488,6
74,127.64129,114.95821,5
75,188.86516,-90.78707,3
76,-94.69273,37.23083,5
77,-99.20017,-54.43176,4
78,69.34448,-88.46328,14
79,-110.72164,-106.90786,4
80,-179.25967,13.332135,13
81,166.23553,136.17694,6
82,177.8368,-55.03127,12
83,113.03519,-13.777492,12
84,-151.7207,-79.514084,4
85,-92.18208,-45.917236,4
86,83.069305,-55.290207,3
87,-116.81993,-45.1845,4
88,73.220695,-222.17755,8
89,15.872383,88.878456,7
90,73.56637,-109.37268,4
91,172.02345,9.3765335,12
92,15.142166,-6.8992515,10
93,128.55156,203.73273,5
94,37.56016,43.874275,2
95,-159.73085,-70.49388,4
96,-169.11937,-51.989986,4
97,149.34045,117.69734,6
98,-39.361855,87.538376,7
99,-2.0407634,181.85133,7
100,-197.48666,-39.55224,13
101,-28.446222,-48.91456,11
102,43.18506,161.01474,2
103,98.11011,-32.1232,7
104,-216.71751,7.1910176,13
105,213.83836,18.078066,12
106,181.50095,77.270615,6
107,113.587494,-120.23203,3
108,-183.71056,-133.6451,4
109,-16.048532,-34.147297,11
110,-116.044716,-100.263985,4
111,170.75996,122.1197,6
112,-24.440557,19.920103,7
113,127.54664,-164.55507,3
114,122.952324,64.85947,15
115,38.022137,-16.23891,9
116,178.74794,99.25761,6
117,-74.30641,-84.387375,9
118,141.49994,85.446724,6
119,34.759064,-186.20605,8
120,124.5639,19.21503,12
121,38.19323,149.2142,2
122,118.13844,197.86403,5
123,-24.135895,-214.01874,11
124,95.79907,174.05174,5
125,-185.14574,55.32679,13
126,125.042465,185.74718,5
127,-53.43184,-33.740223,11
128,71.390976,7.6383777,15
129,67.55522,71.461716,15
130,117.65137,219.63129,5
131,208.7894,-80.52763,12
132,214.69505,9.635168,12
133,-192.25267,-79.402405,4
134,-19.271364,-80.59538,11
135,36.509666,146.88089,2
136,-3.5002277,-211.61519,11
137,47.28767,-181.68765,4
138,124.646996,-42.60876,12
139,75.16457,-17.926098,15
140,-122.054886,-49.910637,4
141,54.242413,-124.57674,4
142,166.21396,-127.999054,3
143,48.91669,-145.36577,4
144,113.32319,-114.50946,3
145,-134.30553,-93.86877,4
146,43.81453,-52.539764,9
147,150.22916,-124.13974,3
148,180.70874,-87.04778,3
149,101.781715,-25.909418,12
150,56.722656,-56.93416,1
151,-78.99356,-100.28835,11
152,100.69872,78.08714,15
153,80.99367,-204.50882,8
154,-109.47683,-101.01671,4
155,-149.3789,-51.025158,4
156,204.47896,-1.1916766,12
157,-89.156586,-96.8378,11
158,62.538067,111.41853,2
159,8.144197,-181.30186,11
160,-5.7490864,-158.15488,11
161,-82.775475,-201.07655,11
162,83.35503,-141.45236,3
163,126.20733,-160.70384,3
164,-113.171906,-105.53102,4
165,154.56204,131.78192,6
166,34.449806,134.51399,2
167,45.859905,-141.7646,4
168,130.5122,-145.77293,3
169,3.6447449,148.5255,7
170,117.172356,-22.478672,12
171,95.95764,-152.67867,3
172,91.03873,78.174706,2
173,-90.51854,-165.3921,11
174,-158.57147,-70.162285,4
175,180.68687,102.03521,6
176,18.195017,18.580513,2
177,-58.076897,-206.99763,11
178,70.461876,-89.91576,14
179,-165.60832,-55.31278,4
180,-100.59288,-126.50984,11
181,36.78511,-205.96921,8
182,172.62367,-33.524063,12
183,-151.22829,-127.617165,4
184,216.77934,10.027199,12
185,-148.5425,-126.85371,4
186,-186.93567,-109.25197,4
187,36.862904,104.96708,2
188,42.139214,-63.628464,9
189,-166.71063,98.761856,13
190,38.643444,-27.032312,9
191,-89.80555,47.93356,5
192,43.682426,5.094467,2
193,-94.16697,-116.17093,11
194,-18.370043,-178.21892,11
195,-155.09616,-105.6547,4
196,116.04497,70.27018,15
197,-188.66306,-70.76013,4
198,28.029152,-16.528336,11
199,40.432312,-50.688488,9
200,191.2811,7.0178504,12
201,-212.5706,49.796135,13
202,-122.541176,-56.579437,4
203,69.52002,-50.37614,9
204,103.70914,-118.71591,3
205,98.75156,-170.80927,3
206,-162.94214,-89.485695,4
207,-80.57179,-66.86505,4
208,155.14346,-115.66427,3
209,-170.67531,-110.14415,4
210,43.4241,38.180153,2
211,-214.20326,-11.24,13
212,103.25359,63.391766,15
213,-65.11433,-89.8862,11
214,35.777325,-16.528488,9
215,240.09138,30.13154,12
216,115.8731,-137.7848,3
217,64.28984,-19.188297,15
218,-169.59113,-71.02518,4
219,187.5961,-69.68017,12
220,127.72732,205.01111,5
221,49.208733,-142.46048,4
222,-115.302246,31.906574,13
223,77.93964,-62.854275,3
224,67.353325,-200.74483,8
225,164.51535,-144.35976,3
226,69.71613,-28.33751,15
227,-21.00984,58.723248,7
228,80.943504,32.727337,15
229,-130.89278,-120.59383,4
230,178.58946,101.81925,6
231,37.252544,-181.56177,4
232,5.7528863,120.81757,7
233,144.46426,-135.36136,3
234,62.70286,-93.770035,14
235,108.76665,70.90097,15
236,76.920044,-185.92625,8
237,-116.200325,-145.88762,11
238,141.3135,-151.6923,3
239,207.64966,-76.21693,12
240,-30.445818,-69.41236,11
241,-128.58847,53.126457,13
242,-157.7425,55.194103,13
243,-165.38771,-124.184685,4
244,269.84927,-14.42007,12
245,166.71004,-127.03794,3
246,63.269135,-66.20342,1
247,-126.58811,137.93127,7
248,-181.53435,-125.370636,4
249,26.308037,25.485857,2
250,52.63442,119.39414,2
251,-145.64166,-44.584244,4
252,-90.57903,-63.61403,4
253,69.40764,-202.3032,8
254,101.62986,66.3499,15
255,-196.04745,-88.38676,4
256,-158.89958,-86.17996,4
257,47.208294,-210.84866,8
258,64.655045,-77.44658,14
259,152.60606,126.90565,6
260,28.681837,54.83209,2
261,-176.06201,-103.95967,4
262,-136.97633,-9.546283,13
263,-162.40858,-136.2846,4
264,157.86421,-9.323156,12
265,162.44664,-128.68253,3
266,50.847828,-183.11661,8
267,48.181107,-14.928359,9
268,63.6606,69.37148,15
269,-185.49113,-121.39609,4
270,99.86145,17.106028,12
271,179.94269,113.168,6
272,111.25303,-114.46546,3
273,-79.735596,-108.88873,11
274,9.576193,-32.497166,11
275,183.08087,97.3124,6
276,-148.29013,-59.12312,4
277,70.11074,-206.3521,8
278,-165.49657,-71.493935,4
279,125.60629,-142.01651,3
280,176.66603,-127.585686,3
281,178.56319,-120.421196,3
282,85.32691,14.742122,15
283,217.89241,13.462847,12
284,-32.59136,-15.724221,11
285,-28.92169,-64.03872,11
286,96.824356,-160.07262,3
287,93.65826,85.230484,15
288,67.71547,-159.27127,8
289,105.47961,8.969206,12
290,73.327614,-54.438507,3
291,103.20275,-149.1759,3
292,64.845764,-40.593708,9
293,116.38866,-32.66238,12
294,51.5469,118.84569,2
295,106.21833,137.12775,2
296,171.57921,-17.70548,12
297,-181.3261,-86.02484,4
298,144.14764,81.74056,15
299,174.94366,-20.734728,12
300,187.9608,103.19226,6
301,-221.72601,-18.258015,13
302,107.65574,141.80411,2
303,-78.48128,-168.16411,11
304,-111.89686,-103.89651,4
305,66.52027,-101.65577,8
306,69.171364,-214.53458,8
307,126.26949,189.9559,5
308,-1.277759,-31.42756,11
309,173.97224,79.079124,6
310,42.201344,-212.7292,8
311,50.307076,-217.45526,8
312,74.10391,-133.79118,3
313,-94.84066,-171.88159,11
314,65.31198,-76.81705,14
315,-67.52881,-122.54392,11
316,122.60749,-130.4597,3
317,65.69622,-7.3225346,15
318,20.914951,-160.3531,11
319,103.36567,-82.4859,11
320,-77.439766,-173.81317,11
321,-50.96007,-131.91324,11
322,-96.077095,-171.50378,11
323,2.2669773,28.663706,2
324,-187.39243,-106.99241,4
325,102.71318,16.389753,12
326,54.016647,-133.20694,4
327,82.80735,-178.64412,8
328,15.252736,-144.07643,11
329,206.28194,-42.64598,12
330,194.90346,104.52952,6
331,69.43258,130.47427,2
332,123.76545,213.73024,5
333,46.41859,-66.5352,4
334,101.396416,191.8482,5
335,35.990158,-114.1952,11
336,-122.846115,-72.19571,4
337,165.17912,-135.89139,3
338,123.1647,-155.27744,3
339,38.632915,-180.68541,8
340,-189.99165,-94.97418,4
341,126.34964,50.84722,15
342,75.89142,155.17915,2
343,92.35061,-155.51274,3
344,184.5943,95.02545,6
345,219.87372,-64.44013,12
346,168.41759,-89.64753,3
347,15.287069,31.087885,2
348,168.84863,-91.94959,3
349,-76.284645,-78.9824,4
350,111.99069,-117.24709,3
351,-192.93488,-85.72748,4
352,-114.23634,-93.82698,4
353,40.309277,-174.04315,4
354,165.1904,92.516045,6
355,173.43306,67.32812,6
356,117.33929,66.642685,15
357,-108.19455,-71.76802,4
358,-89.25446,98.925766,2
359,-78.83353,-14.329595,7
360,106.00318,-106.69323,9
361,-85.57689,-98.871796,4
362,-29.076132,-57.629593,11
363,-167.45842,40.60878,13
364,-92.79865,-151.4868,11
365,-94.27096,-153.19257,11
366,-130.40488,-60.300613,4
367,122.53788,-132.1997,3
368,-50.820896,175.02396,7
369,-104.89181,-153.58035,11
370,160.35165,-142.96497,3
371,-175.55826,-70.16671,4
372,-195.63489,-100.46995,4
373,180.83923,-106.12682,3
374,-198.92471,-98.691505,4
375,-65.40935,-110.286156,11
376,20.141573,-35.344666,11
377,102.936386,58.240627,15
378,135.19843,-156.53175,3
379,-117.33451,-43.9708,4
