,x,y,c
0,46.191597,-46.99812,11
1,-60.642864,218.51312,3
2,48.263485,-221.65907,6
3,-78.17671,185.89395,3
4,-233.0524,-9.953663,14
5,-66.62873,-47.74787,4
6,-200.61276,39.809303,14
7,41.19727,-171.1025,15
8,23.64676,-39.66622,11
9,11.756311,40.63307,11
10,-7.2295403,-236.6519,6
11,5.424269,-240.02118,6
12,40.13613,118.7978,8
13,-55.5594,-80.89021,9
14,120.97622,149.23302,12
15,-47.524036,-93.2036,9
16,13.354657,-164.53297,9
17,-14.222761,-152.2457,9
18,166.7401,-108.169975,2
19,-183.07797,52.903084,14
20,138.66931,-58.071903,2
21,-121.31772,185.4398,3
22,-152.69904,-150.10219,1
23,-54.12318,212.90509,3
24,108.12725,-26.43008,2
25,42.468735,-89.59273,10
26,-180.62537,-4.1832914,14
27,64.03526,-38.494884,2
28,-32.02285,-74.073074,9
29,-61.488934,78.364174,3
30,-149.58711,-14.241794,4
31,4.663249,54.55243,11
32,10.370554,-51.894993,11
33,27.55428,213.43576,3
34,-34.347744,135.61417,8
35,-10.913579,-152.6782,9
36,-60.826683,-120.76037,9
37,28.945711,-37.61083,11
38,-34.537537,-97.47987,9
39,-4.597408,169.33421,8
40,-202.80571,-15.230457,14
41,96.87868,33.211914,11
42,-3.695891,120.86025,8
43,-57.07399,122.033005,8
44,-83.9962,52.787037,4
45,21.9643,28.53518,11
46,7.751276,-244.64073,6
47,111.04848,173.96852,12
48,-145.44373,69.699005,8
49,-72.34811,-116.99654,9
50,-186.73593,27.535166,14
51,176.04787,-33.068054,2
52,126.67549,172.45142,12
53,47.922436,-9.1425705,11
54,14.200477,-164.56592,9
55,-180.06744,-64.83523,14
56,-182.29576,0.21908301,14
57,-18.268187,-99.74584,9
58,-0.5859027,4.7352934,11
59,-116.10113,186.45505,3
60,-150.98004,-16.569513,4
61,-14.339052,35.19841,11
62,-84.4834,-142.05936,9
63,4.19417,163.67346,8
64,-17.784094,-55.87294,11
65,-196.07248,-14.104165,14
66,-48.269775,-42.117805,4
67,-55.501408,191.31906,3
68,-71.747314,-154.05661,9
69,27.32481,208.9736,3
70,120.06391,-30.03629,2
71,31.198105,86.49183,8
72,3.8875592,-43.205452,11
73,235.28163,52.514053,13
74,-219.30122,12.621182,14
75,12.990172,97.80165,8
76,-53.601074,91.53725,8
77,-143.02132,-37.93873,4
78,38.110588,131.86244,8
79,-155.17697,-47.15527,14
80,-58.705692,-150.87572,9
81,-116.75515,-120.95205,1
82,94.12371,-34.029137,2
83,-72.1476,-109.94947,9
84,-168.40683,-67.22243,14
85,39.206657,51.123432,11
86,-207.09735,15.944888,14
87,1.8959484,-264.71432,6
88,-229.29385,6.8636684,14
89,-193.20615,78.88272,8
90,-133.57213,72.504074,8
91,33.09055,131.09015,8
92,-51.468414,229.0195,3
93,37.95285,-160.67274,15
94,22.444761,-241.3725,6
95,-49.410015,-132.79234,9
96,-170.2265,-80.99095,9
97,-14.484083,73.055305,3
98,-47.877422,163.2428,8
99,42.07358,-237.0094,6
100,-43.122635,15.098827,4
101,-31.990532,221.66833,3
102,44.938908,128.64752,8
103,171.27582,-109.07797,2
104,82.93966,8.889029,11
105,34.79574,-63.800465,9
106,3.296099,-235.94846,6
107,116.69244,-62.08037,2
108,-9.051111,153.73065,8
109,-93.59198,132.64706,8
110,114.53332,154.72733,12
111,-197.5869,75.19819,8
112,-71.406075,33.52786,4
113,-49.34551,25.702322,4
114,27.130241,122.10344,8
115,16.216997,-225.056,6
116,-194.02058,-56.48418,14
117,6.5267787,104.35562,8
118,113.11016,-49.266224,2
119,-137.39404,-126.504524,1
120,-187.24632,-32.669533,14
121,-184.6447,-40.139275,14
122,-3.7604523,62.492233,11
123,-8.600765,-239.66078,6
124,-135.63237,78.81569,8
125,123.54503,-152.42506,15
126,-46.852707,-121.77963,9
127,-200.40022,66.137054,8
128,233.5753,-46.26332,5
129,-179.11964,-37.519886,14
130,-207.99248,37.60367,14
131,7.325426,223.47948,3
132,-137.37097,-88.53492,1
133,146.21465,-60.521496,2
134,-175.23859,88.37987,8
135,61.537678,-67.87571,10
136,-167.51408,-91.4348,9
137,12.115833,-166.98587,9
138,-150.76202,88.81602,8
139,-175.59491,-47.711536,14
140,62.298573,205.95067,12
141,-95.30715,98.575096,3
142,-72.611496,180.01985,3
143,40.107246,-39.357998,11
144,196.24794,1.0251586,2
145,-74.06489,-130.46893,9
146,-3.8922324,-250.71924,6
147,40.198128,5.385071,11
148,-123.80939,179.65395,3
149,65.82744,94.99693,11
150,-83.11481,129.43355,8
151,7.0450277,165.96233,8
152,-229.88097,15.49031,14
153,-185.61241,-51.844532,14
154,-68.98281,205.36559,3
155,156.26077,-125.70543,15
156,77.35805,20.857563,11
157,-73.901375,-110.7636,9
158,-143.52913,49.775043,8
159,22.833273,-67.457504,9
160,235.15128,22.458782,13
161,-39.592876,-16.396566,4
162,-78.91634,-70.78231,4
163,-76.51998,181.3409,3
164,25.797007,-68.66785,9
165,-83.91121,202.38574,3
166,-15.400992,-98.01574,9
167,-36.397358,-150.62535,9
168,29.583097,166.44154,8
169,-89.98055,-21.551683,4
170,-191.7825,72.68409,8
171,223.65605,-67.335915,5
172,-89.19276,166.67595,3
173,119.56961,-156.44435,15
174,-193.38101,31.48056,14
175,-51.8563,-61.52611,9
176,-23.940731,215.8016,3
177,-33.881237,7.7044053,4
178,-162.83011,103.13,8
179,-160.4501,-2.4927218,14
180,-218.90775,40.373627,14
181,-115.046104,28.54303,4
182,-96.259895,47.86992,4
183,-147.04022,-79.908356,14
184,14.245078,50.17053,11
185,-48.396812,64.41552,3
186,28.607822,216.85767,3
187,97.6739,-38.60891,2
188,56.25629,190.83588,12
189,-13.038474,-101.39961,9
190,-74.62359,-76.95565,9
191,-23.564173,-14.712384,11
192,-38.668243,-5.2773848,4
