,x,y,c
0,-144.07787,-185.08766,11
1,220.87788,25.647732,13
2,-156.64278,-134.24199,11
3,56.528416,-95.597626,7
4,-58.248302,43.383965,6
5,-120.41298,-110.751785,10
6,-77.85397,34.964504,6
7,-39.197277,-13.075904,2
8,-56.34161,84.75216,12
9,-158.08672,0.15574397,9
10,-156.49762,-130.44722,11
11,-1.9287652,-121.628746,2
12,68.58831,22.26519,13
13,-43.940018,-227.57848,15
14,180.48613,-22.249876,13
15,-73.13871,-233.47997,15
16,112.43078,-120.98967,7
17,-45.869392,130.28429,12
18,-121.4509,154.91685,3
19,-153.23189,-14.215574,9
20,-52.565876,24.515892,6
21,-178.15361,127.586815,8
22,-99.74262,90.377914,3
23,118.70368,48.065914,13
24,241.36197,-30.277575,13
25,111.186066,-35.482388,13
26,34.96707,-40.527122,2
27,-46.839657,12.835187,2
28,-120.53287,-168.12283,11
29,-23.285728,-120.384476,2
30,-132.86162,4.555382,9
31,-194.3318,62.463478,14
32,-104.655235,-161.00931,11
33,54.71638,52.039696,13
34,-170.94925,-3.9924486,9
35,19.927414,179.93378,5
36,-202.9798,15.6352005,14
37,-123.0949,114.19554,3
38,-166.8491,-136.86429,11
39,-9.409552,-51.66079,2
40,-12.624084,-163.36945,15
41,-201.42587,7.231028,14
42,-66.136314,-121.488045,10
43,23.988476,-49.730946,2
44,-213.07619,-35.541393,1
45,-182.5526,52.24491,14
46,-218.7985,-80.29182,1
47,74.8498,18.17068,13
48,-130.87825,128.9172,3
49,-6.9209437,-37.86763,2
50,41.891785,5.721255,2
51,14.562922,26.9435,2
52,-171.6122,-18.760098,9
53,98.11001,39.336178,13
54,-228.70221,23.840479,14
55,-61.853664,-39.59129,2
56,-3.5351005,149.29512,5
57,-167.42453,66.20154,3
58,-196.68184,11.998221,14
59,73.37765,88.12413,13
60,-182.72902,55.996143,14
61,-58.67563,-125.634094,10
62,66.780846,109.80724,13
63,-215.56099,60.420773,14
64,-126.76317,-55.13056,9
65,-130.43672,-54.321533,9
66,135.74435,-47.499367,13
67,104.17722,-104.449196,7
68,-7.145256,-150.4146,2
69,249.05176,38.643566,13
70,215.73576,76.031235,13
71,-49.82892,167.23323,12
72,-55.936996,72.33788,12
73,-19.452002,103.64758,12
74,-205.20767,-28.054888,1
75,-122.47127,108.3999,3
76,-91.04495,-31.243507,6
77,-69.497604,136.17093,12
78,-36.16405,118.92773,12
79,-16.920872,192.41554,5
80,127.89133,-36.93264,13
81,-102.291794,-119.66676,10
82,-151.007,56.16723,9
83,-23.728336,-231.92798,15
84,232.96713,-32.26461,13
85,69.34354,-13.144228,2
86,22.53809,4.5867205,2
87,-216.30159,22.412682,14
88,-53.425423,14.568291,2
89,-111.785576,-184.14034,11
90,-45.93805,-132.07474,2
91,-36.009174,-73.41574,2
92,-82.74984,-85.46097,10
93,95.20467,-186.47191,7
94,118.2497,-186.73022,7
95,-65.393654,178.40646,12
96,-55.55329,177.08575,12
97,-151.40657,62.087578,3
98,-157.43887,-103.385765,4
99,248.70735,-1.2141405,13
100,-56.064457,108.79596,12
101,-63.782406,-167.59511,15
102,242.7886,0.7620075,13
103,-128.2086,-55.4702,9
104,-193.11719,98.08952,8
105,-38.147305,131.8339,12
106,178.72095,90.70824,13
107,-43.323185,20.041796,5
108,128.39488,-63.981018,7
109,-66.09323,164.19641,12
110,-236.06787,60.165077,14
111,69.05472,-15.031301,2
112,-192.09438,69.1965,14
113,-120.14989,-49.696568,9
114,99.103035,136.62183,13
115,-163.91566,-108.79626,4
116,-22.860691,-103.46493,2
117,-179.77194,21.690187,4
118,-197.90988,13.753527,14
119,-9.452767,-1.2451162,2
120,-88.88869,-202.89375,15
121,-208.87955,62.539597,14
122,34.878075,-72.99017,2
123,-223.27193,60.409428,14
124,111.265755,-180.79945,7
125,-17.963943,214.0827,5
126,-96.449356,-68.99199,10
127,-76.33162,22.686216,6
128,-195.20601,63.337666,14
129,-77.016266,-0.13862716,6
130,-65.156525,8.178866,2
131,-172.03075,-45.630558,9
132,-197.0326,115.91358,8
133,113.50706,-126.17101,7
134,-21.482674,118.42886,12
135,-29.50145,5.6031075,2
136,-165.94939,-89.793335,1
137,64.29443,-181.84871,7
138,-213.03654,-21.369436,14
139,-73.09487,-49.685883,9
140,114.09978,96.404915,13
141,-134.22273,68.85481,3
142,201.51189,44.896614,13
143,73.95571,-145.17894,7
144,9.834086,-220.35185,15
145,-128.47105,146.17108,3
146,127.81813,48.870506,13
147,103.919945,-15.708498,13
148,-42.814198,-36.80148,2
149,-123.38641,20.474253,9
150,-132.79051,-17.397636,9
151,-55.444016,150.62903,12
152,165.54257,42.88729,13
153,126.85502,-53.105038,13
154,-150.18752,86.76907,3
155,-185.06757,-108.77874,15
156,-30.531893,4.556378,2
157,36.861153,-118.27077,7
158,-63.482746,73.876755,12
159,96.74155,-194.77478,7
160,-148.88394,96.436295,3
161,239.93173,-14.454786,13
162,-38.64883,171.42125,12
163,12.972467,203.38666,5
164,18.311548,63.358646,2
165,-199.29807,-24.161057,1
166,-146.25925,1.0056074,9
167,-41.40539,-234.96434,15
168,-74.90738,164.80138,12
169,-137.5518,46.71346,9
170,-58.35977,-178.19368,15
171,89.5096,-197.21881,7
172,-65.16485,164.83922,12
173,-139.88713,-0.27664,9
174,-124.949684,-94.14625,10
175,-46.601578,-212.85149,15
176,232.06946,38.05565,13
177,144.39334,28.417986,13
178,31.96987,-9.864628,2
179,15.006753,-149.13374,7
180,-48.575523,42.485714,6
181,254.69907,-18.53442,13
182,-106.344055,-109.58156,10
183,-137.17538,-55.783947,9
184,-154.7119,-15.684781,9
185,-200.86847,107.33579,8
186,109.99157,-50.700718,13
187,-41.609875,133.46983,12
188,-153.23877,-118.85271,9
189,-125.15022,0.15717901,9
190,-123.22618,-88.32239,9
191,132.5654,-19.559834,13
