,x,y,c
0,-179.71736,-32.84488,11
1,179.59088,19.153347,13
2,-160.1408,-22.012808,11
3,-145.71968,-75.65068,11
4,31.784534,-142.02766,7
5,-209.75002,-133.22464,11
6,-63.59222,-110.41079,10
7,-42.565285,9.659135,7
8,-55.15899,43.827663,7
9,-78.73132,-233.55147,8
10,115.522415,-86.85472,12
11,169.50443,-62.4219,5
12,-75.23161,-33.735394,7
13,-27.346634,-169.56555,6
14,53.621223,-111.1887,2
15,-128.40565,13.982249,7
16,-109.09536,-48.355778,11
17,34.49972,-13.461278,13
18,-151.0122,69.97726,7
19,-53.86049,-188.59749,9
20,91.613754,62.094143,13
21,-31.74493,-211.67683,1
22,-56.575996,32.80603,7
23,64.99986,22.01058,13
24,24.319881,-7.7403197,7
25,-39.764503,-82.742905,2
26,-240.9281,-88.60961,11
27,-200.57654,-79.809296,11
28,-197.66553,-116.60553,11
29,64.24809,-177.28033,12
30,9.483416,35.24047,7
31,34.412846,-200.4705,3
32,-226.30515,-88.56848,11
33,5.785571,-40.855503,2
34,-160.33488,-35.85751,11
35,-227.69328,-101.827736,11
36,-149.21161,-72.20752,11
37,-168.95253,109.61012,7
38,-153.77637,-96.0646,11
39,-77.88903,2.3927875,7
40,-121.17095,-150.16281,11
41,-55.04274,38.5659,7
42,30.639414,132.90123,13
43,-182.95598,19.565153,11
44,47.478542,162.83006,13
45,-49.482296,-202.22134,14
46,-208.6647,-133.81271,11
47,-28.487776,-100.16903,2
48,112.1619,-108.86101,12
49,-116.476875,-223.97174,4
50,54.820343,-118.20706,12
51,80.75942,37.56592,13
52,151.04614,127.08736,13
53,-114.93179,101.30547,7
54,-136.41528,164.65189,7
55,50.896404,-95.52084,2
56,-236.99605,-94.64506,11
57,-238.58588,-66.67812,11
58,81.275116,-136.5229,12
59,-92.59068,84.83715,7
60,-8.948361,-141.87444,15
61,-57.656292,-124.425,11
62,-126.01305,-215.9331,4
63,-59.096146,-224.77904,14
64,-222.06924,-81.41722,11
65,47.588375,-84.096535,2
66,21.7427,-32.10417,7
67,77.69004,125.96292,13
68,10.199707,-74.41067,2
69,-18.567888,-244.40677,3
70,75.85533,11.5701885,13
71,162.7422,-10.940894,13
72,111.606735,-66.75401,12
73,-217.31888,-87.95243,11
74,-216.99248,-92.755486,11
75,2.9780462,9.950846,7
76,-61.10576,-224.42807,14
77,-56.91553,-138.38605,10
78,-31.970377,-181.3112,9
79,-137.19101,160.12228,7
80,-152.34152,-39.512756,11
81,-119.25486,-171.32007,4
82,7.8392296,-134.65317,15
83,-60.3182,-173.7398,9
84,-81.20383,-52.405422,7
85,-71.82617,-239.66609,8
86,128.49713,-128.7707,12
87,-61.926502,129.70357,7
88,-4.1638646,-226.10182,3
89,-241.37903,-52.75947,11
90,-86.50162,-26.74641,7
91,51.50724,-165.312,12
92,-206.45999,-62.5827,11
93,-78.73393,131.47484,7
94,-5.565032,-187.64502,6
95,-56.06957,-54.972256,15
96,-131.27216,6.8654914,7
97,-169.51683,102.68582,7
98,-0.76255846,-66.320656,2
99,59.561714,109.65994,13
100,-83.89335,23.56356,7
101,-110.27283,81.601006,7
102,116.46421,-76.22115,12
103,-203.96739,-73.25641,11
104,-12.09779,-40.20197,13
105,101.675674,-184.7794,12
106,-28.37981,-181.00568,9
107,77.55408,-180.70311,12
108,-41.977528,-163.19598,9
109,-81.99211,0.011281825,7
110,18.712896,119.59444,13
111,-45.573265,-158.02481,9
112,-104.62697,179.37614,7
113,89.3618,-89.00476,7
114,-19.585781,-71.75359,2
115,69.77687,24.602245,13
116,-24.369528,9.329398,7
117,-82.664314,-88.944954,15
118,19.180382,-107.60335,2
119,38.053333,-151.69763,12
120,108.65486,103.28841,13
121,-24.095768,199.18576,13
122,93.97837,-114.32258,12
123,-54.40899,-42.543518,15
124,-133.76523,96.519875,7
125,-156.30092,-68.92535,11
126,136.04526,96.60402,13
127,-119.69452,10.669774,7
128,148.26378,-69.82935,5
129,90.85114,-198.04515,12
130,6.300397,-79.47677,2
131,129.51689,91.3152,13
132,36.70401,14.914905,7
133,115.651375,-205.15941,12
134,-129.41852,-154.99796,9
135,-189.43755,55.598106,7
136,124.92893,-202.09811,12
137,-59.64306,38.527523,7
138,-27.80251,-93.646935,2
139,-34.171528,-68.20485,2
140,-55.35292,17.58415,7
141,-91.962814,24.579718,7
