,x,y,c
0,-112.68651,-154.40953,3
1,15.785071,-133.64143,4
2,87.96533,-29.878656,15
3,-129.92789,-162.9672,3
4,-159.47871,-139.57875,3
5,-55.409996,-211.32649,8
6,-200.13235,6.0445843,12
7,162.7892,-118.62292,15
8,-101.72956,147.76807,5
9,91.041306,-157.59125,11
10,81.381096,-69.49082,10
11,-135.06737,-58.24363,7
12,-69.125656,-1.8775784,7
13,54.425323,103.61878,13
14,40.363224,-121.72542,11
15,110.20806,184.32072,13
16,151.25319,-10.250639,15
17,-13.380221,73.66004,13
18,-131.62581,-31.827173,7
19,190.44339,-62.91526,15
20,-145.66124,-72.50184,7
21,32.02109,21.867943,2
22,-50.324062,-121.82793,6
23,-217.5022,63.327103,12
24,167.6527,-127.27845,9
25,-41.080025,-53.923336,7
26,-57.33535,59.396755,13
27,-161.32669,37.72215,12
28,-57.108788,-14.642535,7
29,122.79363,30.773165,15
30,-149.25415,97.17546,12
31,-177.6977,17.602898,12
32,204.5468,-76.69114,15
33,-71.77021,-49.543434,7
34,131.95012,-130.5655,11
35,-230.77644,-2.8322446,12
36,-7.2662783,-143.56233,9
37,-222.49515,2.4989886,12
38,59.922157,-103.787605,11
39,160.11931,8.915851,15
40,184.79456,4.366567,15
41,-80.53059,-123.379974,6
42,-166.24039,-12.974038,7
43,14.553471,-10.108609,2
44,-107.72618,-218.58427,8
45,-7.8440065,-149.27934,9
46,-48.23603,-92.70876,6
47,-23.2563,-118.81159,9
48,140.80893,20.261152,15
49,2.7475584,27.352688,2
50,6.7425237,-200.64256,1
51,124.618904,-137.12799,11
52,-12.129537,-241.32697,14
53,-99.75508,-47.676342,7
54,-19.09974,-133.44232,9
55,-215.50125,8.716324,12
56,33.403748,-123.27027,9
57,-43.80516,48.693104,13
58,-108.35233,60.04356,7
59,48.764725,-133.2411,10
60,3.5979407,-175.5535,1
61,-49.107452,151.00864,2
62,-38.651234,-121.725586,6
63,61.46173,-194.12347,1
64,51.1713,-86.02178,10
65,-83.261444,-216.60034,8
66,-46.775703,-28.485104,7
67,105.949036,-69.22563,11
68,58.127052,-144.74673,1
69,74.530815,169.536,13
70,-72.757256,-118.947266,6
