,x,y,c
0,51.76872,190.76967,12
1,-110.2383,108.1998,11
2,-4.408196,222.526,12
3,-86.24878,-21.252068,2
4,-130.1243,-160.07773,6
5,-53.86269,-98.15364,10
6,-219.87334,-51.88471,14
7,130.77507,138.89345,5
8,-104.79065,-10.330878,12
9,-14.376407,-24.74422,2
10,-40.07919,85.63331,7
11,26.738337,90.5518,7
12,71.640495,222.82112,12
13,-58.085808,195.42006,12
14,-72.14772,-103.586586,12
15,107.002686,-138.03053,13
16,165.13202,162.9737,5
17,-141.07036,-112.37895,9
18,-256.23895,-35.97156,8
19,28.834934,169.75179,12
20,-73.11859,-215.1655,6
21,65.70262,25.762354,7
22,214.9606,-5.0297656,13
23,-188.34477,48.82705,11
24,-219.38838,-80.53854,14
25,43.08314,13.583414,7
26,-7.780037,11.7066555,2
27,-253.26715,40.091873,3
28,-72.97653,-26.137478,2
29,30.44383,-43.06211,2
30,23.557543,-183.24861,6
31,-222.72876,-25.642088,4
32,-100.02094,39.57851,7
33,30.173779,211.4675,12
34,-45.925526,-27.613138,2
35,-80.20955,-37.348083,2
36,139.57741,154.59872,5
37,-58.180286,-236.13802,6
38,206.07292,-112.81155,13
39,-97.74052,64.73056,11
40,14.922158,1.3522079,7
41,-131.60349,-126.63123,6
42,-89.63685,-23.791176,2
43,-34.44984,-135.56116,6
44,-73.1016,-221.7005,6
45,59.063683,-92.69036,5
46,-164.86668,-60.03682,1
47,79.37584,33.97125,7
48,-84.769714,-56.96541,15
49,-76.35271,-199.00668,6
50,30.63563,15.901235,7
51,-211.754,-77.385445,14
52,-39.980103,-219.26648,6
53,147.77931,127.25923,5
54,50.901,29.267416,7
55,-22.570038,-104.43609,2
56,30.678999,215.33133,12
57,-158.46223,-138.16302,14
58,-31.472397,103.95727,7
59,-132.33963,-125.94361,6
60,-68.48785,192.24843,3
61,134.8057,144.35303,5
62,-85.8827,-234.62628,6
63,55.53749,-98.462875,5
64,49.768967,-76.075485,5
65,-120.181915,-7.5717883,11
66,-160.24065,0.76452446,11
67,-221.44458,18.618229,3
68,-43.614586,39.692257,12
69,-27.059372,205.6706,12
70,-12.128695,60.774,7
71,-224.23665,-3.3210313,4
72,-264.53195,-13.406622,8
73,-188.49283,33.898598,11
74,-16.86981,38.915123,7
75,157.19728,84.11965,5
76,-261.3272,-31.861708,8
77,103.54109,75.24812,5
78,78.61797,223.63927,12
79,124.18249,-16.94639,13
80,31.77756,235.32538,12
81,128.43634,-3.526437,13
82,43.860683,-132.94025,6
83,-80.48938,-16.76943,2
84,-61.62742,-193.20164,6
85,-63.644005,-43.376644,2
86,-26.814499,46.589554,7
87,52.221394,45.319023,7
88,16.61487,219.92015,12
89,34.449715,-168.67058,6
90,-103.189095,-68.86773,10
91,-154.35919,49.435135,11
92,-23.058508,230.20113,12
93,-60.542366,-78.490616,10
94,148.22897,157.2299,5
95,136.08308,119.94993,5
96,-112.78694,-81.89072,9
97,-22.135221,66.2245,7
98,-137.972,51.50812,11
99,-74.7833,7.914056,7
100,38.338177,254.97227,12
101,-134.62216,-124.64704,6
102,-188.23546,75.78136,11
103,-224.03093,-1.9171392,4
104,52.056957,-101.3395,5
105,39.803135,-83.26094,2
106,152.61386,82.731316,5
107,91.0525,72.0786,13
108,-131.52148,37.752983,11
109,-115.84903,-137.04497,6
110,-135.40952,28.108961,11
111,-65.79688,43.316376,7
112,-143.59885,-90.61953,9
113,-22.70657,-202.60582,6
114,-21.407179,-57.373306,2
115,-195.55638,-55.251026,3
