,x,y,c
0,100.6448,10.995373,7
1,77.902016,-154.3704,15
2,-30.043985,10.141345,11
3,-78.32317,83.29199,11
4,-124.135994,-94.705986,12
5,-52.116516,-77.6651,9
6,-28.363153,-169.20212,1
7,-182.56085,-85.78056,4
8,150.5773,138.82727,13
9,-91.64486,7.2368646,11
10,39.363365,94.70028,5
11,115.632355,90.926796,2
12,-78.696556,101.8792,11
13,-21.045298,44.856262,11
14,-104.5576,132.10081,11
15,91.12222,-0.8264963,7
16,58.626408,38.565693,2
17,143.05061,26.998722,7
18,-101.11157,-193.16623,8
19,-89.00285,96.17048,11
20,-176.28456,23.837845,11
21,-25.345413,-157.55164,1
22,-56.870796,49.75481,11
23,-181.13011,15.498645,11
24,-55.63864,-135.47827,1
25,-28.457535,-54.41553,10
26,80.74285,78.17556,2
27,-56.85557,-42.062263,12
28,17.345905,48.332737,2
29,-147.14806,84.90778,11
30,-49.197067,3.7478898,12
31,-179.17418,37.593697,11
32,-55.86629,-223.30365,3
33,-174.66818,-24.113678,4
34,-54.75631,-14.578242,12
35,-26.475134,-162.26767,1
36,29.089672,54.245003,2
37,100.621086,26.822575,7
38,-36.01916,172.88956,13
39,-149.9933,116.919136,11
40,-105.385284,-142.6336,3
41,-173.91696,-42.540768,4
42,-92.22048,-69.19623,1
43,11.260446,-241.23825,3
44,-168.77025,-18.558462,4
45,202.39352,-47.792595,7
46,-141.39603,107.186745,11
47,-52.22924,-134.62599,1
48,-77.805695,-123.40665,4
49,-196.91234,-77.6495,4
50,-170.72136,91.36403,11
51,-185.29778,105.054245,11
52,63.74143,48.708054,2
53,-109.8854,-158.74216,3
54,-54.3237,-246.25996,3
55,-116.69359,-104.46024,3
56,-124.32521,-119.64501,3
57,-179.66377,-111.95179,4
58,-40.21867,-115.26923,9
59,-122.7152,112.67676,11
60,-62.89745,-197.64996,14
61,62.10673,-78.24317,7
62,-27.511023,-77.42441,10
63,-144.92462,-9.974345,11
64,-66.373505,3.5455925,12
65,-9.699363,39.684757,11
66,-83.217735,144.73056,11
67,-41.186462,-60.887714,9
68,18.07274,-83.559784,10
69,-81.04437,0.85068053,11
70,-174.80356,86.189964,11
71,-170.2075,77.824585,11
72,-48.125256,53.297443,11
73,15.995507,12.958718,2
74,23.305004,14.27632,2
75,-183.51599,75.99545,11
76,96.86348,94.300064,2
77,-119.76115,-25.240175,11
78,-112.821205,-28.602402,11
79,-123.03769,117.39685,11
80,-172.55693,-43.277344,4
81,-195.47304,85.26934,11
82,-228.157,-41.83415,12
83,42.6434,10.229671,7
84,-180.57709,22.199553,11
85,-151.16628,-189.26447,8
86,24.468172,32.39472,2
87,-114.2398,-200.29774,8
88,-144.52875,39.00038,11
89,20.093903,-114.76845,6
90,-77.713936,-199.56769,14
91,-91.35886,6.6662865,11
92,-105.88652,-70.336174,1
93,-70.72626,40.851574,11
94,-12.025385,-115.928894,9
95,64.492546,72.05959,2
96,-41.811695,-114.85049,9
97,-74.646255,-193.14749,14
98,111.15799,101.71977,2
99,109.20419,44.41162,7
100,-69.365,-58.584755,11
101,-206.87877,-94.13594,4
102,-48.090538,-112.2057,9
103,-89.22806,4.53329,11
104,-33.458458,-117.846565,9
105,-153.46269,-182.4381,8
106,-116.61519,-36.819317,9
107,-54.685192,-164.84409,14
108,-176.57692,75.76665,11
109,-165.12189,37.230072,11
110,-138.19548,-56.893475,4
111,-159.90985,-83.985054,4
112,-165.21872,-153.76755,8
113,54.449623,39.47192,2
114,80.33358,-137.63316,15
115,-5.1646557,-129.12494,9
116,-190.22505,-70.49049,4
117,-84.66572,31.161919,11
118,-118.65982,-72.6249,4
119,-173.62987,48.230774,11
120,2.61508,10.940425,2
121,64.67249,48.922523,2
122,-203.63655,-103.97374,4
123,-137.75766,-22.765388,11
124,66.87019,-175.1951,15
125,-171.81296,-95.90573,4
126,-3.7710512,-246.28377,3
127,-108.583565,-200.10664,8
128,60.117393,-43.197536,7
129,-155.59193,16.067856,11
130,-64.03789,-7.1466284,12
131,-136.58148,46.475437,11
132,10.369615,-8.984451,2
133,23.080072,-126.92558,6
134,69.9809,36.282024,2
135,-127.75704,3.4529827,11
136,-27.737854,-174.22751,1
137,-155.55812,-112.3524,4
138,-13.226766,248.8284,13
139,-26.692856,96.25602,11
140,-176.6217,-145.24834,4
141,-158.02806,57.657345,11
142,-149.04636,60.64053,11
143,-106.61982,19.271324,11
144,181.51123,-88.36885,7
145,-142.62386,-30.690233,11
146,-180.727,-96.911316,4
147,3.5968075,-241.64702,3
148,163.59697,140.72438,7
149,28.368456,31.298111,2
150,-176.32411,-75.256905,4
151,-61.248585,-8.935564,12
152,-105.16847,57.189434,11
153,36.765797,59.86357,2
154,-42.553043,-29.375858,12
155,78.11807,-50.512146,7
156,0.9203927,-239.4568,3
157,-52.990665,-115.12064,9
158,-110.3232,-198.81516,8
159,-151.95584,-26.412691,4
160,64.31899,41.583,2
161,-169.1184,112.7371,11
162,-132.87593,142.5705,11
163,-175.8932,-3.705332,11
164,-116.28507,109.02708,11
