,x,y,c
0,-83.20629,-211.54353,5
1,166.459,78.979614,3
2,-174.12482,-5.6875086,11
3,-68.22975,-202.71918,13
4,-9.916969,170.64525,4
5,-35.808834,137.20515,4
6,46.703537,89.52131,9
7,-84.11868,177.38745,11
8,-162.99643,48.620167,11
9,-191.84998,-79.822945,12
10,-81.581406,15.246087,11
11,-146.08878,-91.1226,12
12,102.505196,209.69048,4
13,29.560303,78.22372,9
14,-184.1973,-68.88272,12
15,93.05818,225.42256,4
16,-56.002308,-113.8072,2
17,-98.16644,-183.78514,5
18,53.517593,138.40218,4
19,171.4618,49.63612,3
20,15.680144,41.185722,15
21,-45.483418,-79.591034,7
22,76.862366,149.12657,4
23,-45.28249,-216.6102,13
24,218.7055,-61.972675,7
25,-156.92969,-120.284996,12
26,193.94945,61.108543,3
27,-107.46578,-86.62825,12
28,-118.15961,29.856817,11
29,147.80087,22.072529,3
30,-26.444273,-12.634858,15
31,-89.18304,184.30403,11
32,76.16417,159.90233,4
33,-154.67023,-60.079662,12
34,117.89114,171.15048,4
35,-123.081085,90.92889,11
36,-66.201096,-17.50957,11
37,171.88013,-31.577284,7
38,143.60265,81.002106,4
39,173.59526,68.656265,3
40,-152.57469,1.009864,11
41,-83.258385,136.95213,11
42,-103.85787,-58.428055,11
43,83.027565,148.27168,4
44,-151.40926,138.21889,11
45,91.16013,157.01918,4
46,124.406815,149.08119,4
47,89.979706,67.60475,6
48,53.625652,225.01558,8
49,-35.87214,84.71206,11
50,-89.62557,155.15898,11
51,-83.15569,17.441195,11
52,75.87086,242.46327,8
53,31.012016,230.57845,8
54,-19.78185,88.82536,15
55,-102.910545,-186.93613,5
56,-156.31873,-88.88584,12
57,-29.231138,184.07893,4
58,-55.168438,187.93123,4
59,-120.63797,170.83006,11
60,-68.924095,180.5548,4
61,107.48223,211.58745,4
62,-97.862724,153.98492,11
63,-53.6245,118.566696,9
64,143.48677,151.10022,4
65,73.67561,179.0275,4
66,13.802211,140.95735,4
67,117.91249,170.0654,4
68,100.60314,154.35696,4
69,185.80977,85.34491,3
70,-26.273184,100.15526,11
71,-70.121994,124.81094,1
72,-178.7304,-111.935135,12
73,116.92081,84.8676,4
74,-111.37944,-81.374275,12
75,90.57647,126.85773,4
76,-119.37531,165.79517,11
77,-164.91998,117.990974,11
78,121.561035,91.08644,4
79,25.65781,164.90466,4
80,25.539976,145.2291,4
81,46.02908,256.20953,8
82,50.493427,201.72867,4
83,189.39905,48.05372,3
84,116.528946,167.40237,4
85,36.957462,96.96754,9
86,27.42499,60.097157,15
87,-181.53694,-73.47644,12
88,52.394653,102.46599,9
89,-109.073906,149.55576,11
90,21.453972,93.79539,9
91,-25.83064,139.01437,4
92,102.1269,177.14932,4
93,-119.81847,51.49326,11
94,25.963184,13.684899,15
95,-131.3536,-174.40916,5
96,-122.44249,71.3742,11
97,150.68652,78.994354,3
98,5.613105,131.10385,4
99,74.15536,56.199265,6
100,86.25703,93.46961,14
101,-107.03624,-181.69566,5
102,111.86965,165.54324,4
103,17.991587,202.09702,14
104,105.26726,167.23009,4
105,-140.59894,-84.92466,12
106,27.37305,2.5086627,2
107,136.27315,73.47727,4
108,45.000244,57.43488,6
109,102.92084,150.33078,4
110,56.10558,-249.4311,13
111,100.618004,126.74555,4
112,-85.94357,88.67469,11
113,73.56939,64.43126,6
114,-70.81402,-107.55951,12
115,186.33472,-42.01978,7
116,-174.77205,59.49558,11
117,69.704956,233.22198,8
118,-128.48112,-127.865616,12
119,10.344951,246.01389,8
120,-19.259935,-241.01506,13
121,-199.271,-71.84113,12
122,173.87518,43.870945,3
123,-87.07163,159.30194,11
124,-85.92278,109.00174,11
125,199.04099,61.72902,3
126,1.017769,235.47522,8
127,-2.375291,-24.884985,2
128,-62.32421,-37.789295,3
129,-146.39117,-80.271645,12
130,-128.62619,-186.6405,5
131,128.32915,162.86229,4
132,17.028095,-189.03905,13
133,123.77471,81.67402,4
134,90.3613,2.9098163,2
135,125.33864,94.23562,4
136,-131.52768,133.47974,11
137,133.37183,102.31163,4
138,67.074005,104.03998,14
139,81.32986,197.33266,4
140,-158.72171,-117.30119,12
141,-91.34389,-99.531784,12
142,-52.03256,-40.709293,3
143,-62.439682,-8.73482,11
144,61.214165,180.00209,4
145,-23.026604,79.41018,15
146,45.495056,162.23878,4
147,197.22495,64.100655,3
148,20.390879,208.48242,14
149,-111.3143,-171.96999,5
150,18.171692,-99.094826,7
151,19.521059,60.75503,15
152,5.2536955,225.73524,8
153,64.49864,30.498293,2
154,16.130672,132.28249,4
155,-80.04675,133.66338,11
156,127.30917,98.55056,4
157,-105.32333,101.15034,11
158,-62.903038,-36.523857,3
159,-119.36854,69.74689,11
