,x,y,c
0,-27.60561,240.67737,14
1,163.23749,80.247116,5
2,-48.386635,212.17233,14
3,-143.90439,12.398912,9
4,-87.575676,10.889873,7
5,-185.40987,-94.75226,6
6,-65.25196,-8.756842,6
7,112.36585,-19.544416,5
8,-154.34612,-119.20864,6
9,-33.831432,-16.708212,2
10,137.41893,-21.843344,5
11,-50.073845,-201.86359,13
12,59.302742,79.82965,12
13,-45.246727,18.01321,15
14,210.07306,83.790184,5
15,0.038005535,123.429,10
16,99.60899,-172.20822,13
17,-86.11125,-175.3823,6
18,-157.63336,89.55922,1
19,-70.408165,-153.3774,6
20,16.732143,45.76639,10
21,-182.55157,-44.274914,6
22,-124.47904,147.9567,1
23,38.294136,-210.59335,13
24,-217.00273,-16.707764,7
25,171.55344,13.719668,5
26,-34.508247,42.52659,15
27,-188.88722,-95.02502,6
28,-124.26449,-45.98315,6
29,-119.445,72.66594,1
30,-28.912981,-143.21234,13
31,2.4428537,167.75519,10
32,-121.93421,139.22342,1
33,-53.467407,234.2012,14
34,-96.7472,84.928116,1
35,127.08553,0.2667446,5
36,-170.96466,82.69401,1
37,-129.45613,84.7591,1
38,-207.63237,68.49464,1
39,-76.18741,-127.15845,7
40,-140.59712,35.672527,9
41,-140.1906,-33.621452,6
42,138.64334,70.12767,5
43,-185.20572,40.581734,1
44,-34.848343,233.9313,14
45,82.63031,58.72996,12
46,-123.06566,-17.92684,9
47,154.83296,-144.13156,5
48,-206.09947,109.647415,1
49,-4.34855,-78.17972,6
50,-41.38078,-40.56181,2
51,-144.889,157.3406,1
52,173.40979,-110.57074,5
53,-58.543392,177.66049,3
54,-30.173817,247.08168,14
55,-98.957115,-39.53691,6
56,-36.641323,191.05806,3
57,-100.67632,-154.76138,6
58,-110.80364,182.11479,14
59,-60.917095,-25.441866,7
60,-126.40375,149.736,1
61,-54.530685,-11.973689,2
62,-67.394775,-29.868914,7
63,-191.8969,40.409523,1
64,27.745691,-8.969917,2
65,-84.470985,-53.631428,7
66,100.21407,98.77111,12
67,207.2619,80.57843,5
68,-194.93521,-112.89303,6
69,118.049286,169.66386,10
70,-78.548035,-61.530167,7
71,-99.3398,109.91263,4
72,105.71211,-152.81166,5
73,119.130035,31.744123,5
74,4.8574476,95.43406,10
75,6.1451015,57.806477,10
76,-76.27149,83.70316,10
77,-111.210495,-2.199354,10
78,-4.770995,-167.90968,13
79,-28.957163,174.83002,3
80,123.49323,-50.12605,5
81,-77.47194,155.61842,14
82,241.69858,37.059654,5
83,30.01222,-247.16954,13
84,227.65166,12.163456,5
85,123.796974,-172.04279,5
86,71.98989,14.405053,5
87,-36.824497,-45.69065,2
88,-150.35759,33.695007,9
89,-79.07539,26.96065,11
90,28.962889,8.828586,10
91,59.86023,166.75569,10
92,42.283855,164.45734,10
93,-187.43666,42.833122,1
94,29.876665,-6.1576667,10
95,156.87274,-132.05574,5
96,117.526474,-8.830362,5
97,191.31256,64.5664,5
98,-109.60724,85.78696,1
99,-180.72444,107.07142,1
100,56.8575,129.12596,10
101,-181.49982,-84.88358,6
102,61.766937,153.67284,10
103,-2.1385825,115.80513,10
104,38.08494,207.9545,10
105,14.145987,88.42033,10
106,213.82367,9.416829,5
107,-99.23562,-164.3969,6
108,-19.410034,-51.78268,2
109,-146.95998,-96.9965,6
110,0.83696467,9.807183,10
111,187.87386,105.87731,5
112,-150.99084,-26.447727,6
113,151.34644,-158.80476,5
114,205.06595,-37.337315,5
115,47.55442,-86.83989,6
116,-247.24379,-24.726904,7
117,-143.69911,-14.120228,6
118,-136.42125,-123.153885,6
119,185.27927,-59.727036,5
120,-54.3193,173.95563,3
121,-174.98122,-91.431885,6
122,60.437065,69.734436,10
123,-250.758,-24.333874,7
124,29.610842,-97.9689,6
125,11.38747,-192.14027,13
126,72.62854,-35.790863,5
127,-120.88964,148.24161,1
