,x,y,c
0,152.79765,20.986414,5
1,12.108912,-174.62904,4
2,-47.72593,190.73354,7
3,-8.68431,-86.77245,9
4,-175.71315,-44.588764,11
5,-17.986614,-189.51576,14
6,-153.74718,128.664,7
7,96.30168,-28.121014,12
8,-74.8333,122.5843,7
9,-204.97275,-31.957865,11
10,-24.904015,220.8386,7
11,22.185904,-30.684738,15
12,-33.041714,-232.28282,8
13,132.14717,59.29222,13
14,131.60776,-94.51215,12
15,-56.724472,-13.125859,15
16,66.11384,-146.09239,3
17,68.32364,134.11327,13
18,214.16412,-70.51989,12
19,7.9832644,-99.18301,9
20,128.97327,-21.706427,12
21,-206.6898,-41.291374,11
22,2.1786215,-247.9203,8
23,-91.73635,5.8256927,7
24,-177.97969,-48.31808,11
25,-16.208874,46.917385,2
26,224.5479,-78.25146,12
27,-212.54507,-92.941185,11
28,-68.222984,-129.12772,1
29,129.87178,29.275572,5
30,-6.9237356,-235.8285,8
31,-152.91078,-150.25958,11
32,220.33153,-85.49441,12
33,-100.622604,-150.10033,4
34,220.48029,-79.57632,12
35,213.47308,-50.34757,12
36,-30.727013,-206.23077,8
37,100.45665,167.58507,13
38,-2.744896,-66.364876,10
39,-136.86938,-121.36855,11
40,-67.55172,-110.70776,1
41,-196.21808,44.083668,7
42,-204.1061,-0.16818953,11
43,-28.993103,-95.45826,9
44,-206.65085,25.930128,11
45,12.374942,-36.020916,2
46,-23.5293,78.516655,7
47,-51.634533,-213.25804,4
48,-32.40887,7.8035865,2
49,29.348501,-201.9929,8
50,-126.51344,-119.571465,11
51,181.05135,-8.782044,12
52,-23.591385,72.05614,7
53,87.011795,-53.508007,12
54,-115.08435,-51.45811,11
55,-87.69767,-32.458977,15
56,120.202126,13.045434,5
57,-97.97096,139.50336,7
58,197.7357,97.51475,13
59,-218.74323,-55.06439,11
60,-49.793015,-125.197174,1
61,-217.33089,-76.0082,11
62,240.36874,-30.311983,12
63,-119.1271,-177.8119,4
64,33.418575,-122.23995,9
65,116.058914,-96.13948,12
66,-64.121544,-59.734707,15
67,-131.60736,-127.17808,11
68,-179.0721,-16.596603,11
69,192.18817,1.7933589,12
70,216.29912,-52.40319,12
71,58.98968,-197.86403,3
72,4.3132806,-53.47087,10
73,0.85401917,-54.94585,10
74,-73.53808,-220.5363,4
75,-23.224178,-219.68343,8
76,-65.24949,-59.02651,15
77,72.09915,-75.66429,12
78,-196.73273,-99.340675,11
79,14.929738,14.910884,2
80,145.16768,105.23721,13
81,-208.3263,-77.52784,11
82,-126.58859,-40.445038,11
83,155.40532,-62.35951,12
84,-55.485058,-210.41144,4
85,176.48744,-37.217075,12
86,94.13196,161.2336,13
87,6.6442275,-101.57994,9
88,-103.73519,-208.10301,4
89,74.5426,-200.19449,3
90,-97.751434,115.89145,7
91,8.294043,-83.40958,9
92,60.83907,44.506702,13
93,-196.73492,-117.22548,11
94,-143.7989,-55.68437,11
95,-190.7709,-66.48501,11
96,11.691344,-255.27875,8
97,-17.725632,-22.53495,2
98,-52.169548,67.98729,7
99,220.71031,-17.625908,12
100,-34.752296,-230.78424,8
101,35.25754,-185.05106,3
102,43.39108,-154.01971,4
103,-47.790234,-113.57598,1
104,110.21692,-182.92256,3
105,-23.551352,-17.948036,2
106,-83.99744,-210.84131,4
107,196.61015,-60.632015,12
108,73.17375,2.090949,12
109,-183.38486,58.185753,7
110,28.539053,106.62673,13
111,-110.60313,172.53638,7
112,131.82066,-166.86964,3
113,115.40822,-27.94948,12
114,-50.10138,-172.00493,4
115,35.432976,-240.47548,8
116,-22.084158,-203.67807,8
117,35.760548,-201.4178,8
118,-141.32953,57.561287,7
119,-72.42844,17.64018,15
120,-53.47483,-160.15079,4
121,-36.191135,-13.837148,2
122,56.19034,-87.84093,11
123,65.26722,-110.00025,11
124,-154.33005,100.92122,7
125,-21.313808,-131.25189,9
126,-8.568179,-219.61101,8
127,-183.09526,-60.18193,11
128,-42.513683,-173.57881,14
129,44.255726,-141.16576,4
130,-128.15565,26.855782,7
131,-17.546745,-99.71342,15
132,-7.689897,-223.19644,8
133,-136.07747,18.222494,7
134,94.67801,-147.34717,3
135,-20.680555,33.193577,2
136,60.538437,-153.44814,3
137,-77.048805,-141.91023,1
138,81.74436,-167.51825,3
139,-59.807835,-131.46887,1
140,5.4814205,-55.21817,10
141,-42.306282,-109.94954,1
142,-83.09581,-154.75989,4
143,-233.5368,-53.914413,11
144,132.28746,-154.91397,3
145,-22.789274,65.01689,7
146,14.625312,-67.07763,10
147,-115.9078,188.19884,7
148,-110.41402,166.54692,7
149,-7.9367414,183.65738,7
150,-41.918392,-113.30764,1
151,55.55709,46.411297,13
152,75.721855,-90.86023,9
153,17.405785,-123.94806,6
154,0.5068064,-232.76869,8
155,-20.779783,83.15025,7
156,98.43125,-182.42775,3
157,-6.3444343,-20.410345,2
158,135.5979,-98.36268,12
159,58.878246,36.426903,13
160,-171.48602,-131.71223,11
161,219.1515,-54.64455,12
162,8.0946,147.50584,13
163,-18.88361,-176.05562,14
164,160.32039,-19.442873,12
165,11.184652,-82.20133,2
166,137.12924,174.93219,13
167,19.03894,-172.69289,4
168,-144.52917,-136.4966,11
169,128.62422,151.55351,13
170,-11.857783,-54.96415,10
171,-119.51482,-186.76434,4
172,-71.18967,0.29817578,15
173,-52.857502,92.49465,7
174,164.26405,-76.3094,12
175,-41.857086,-83.35728,10
176,22.342546,-212.15387,8
177,160.07483,40.30444,13
178,-43.375305,-114.77549,1
179,126.55318,28.631252,5
180,-122.246,-136.81673,11
181,-146.66222,23.300034,7
182,52.19056,-90.71026,11
183,109.380554,-29.979788,12
184,22.990986,25.117807,2
185,57.147488,-29.538954,12
186,-105.368225,-195.6412,4
187,-43.069733,-87.8295,10
188,30.813997,32.863426,2
189,-69.71228,-126.78691,1
190,-184.45187,-60.476627,11
191,-206.9083,-108.79089,11
192,-21.886976,-141.30815,9
193,47.169025,-169.49788,4
194,-193.65111,-56.9604,11
195,-36.037262,52.229275,7
196,140.91095,-139.99707,3
197,208.7092,-41.249687,12
198,-127.63969,133.4458,7
199,9.759539,159.93239,13
200,33.327114,-202.81113,8
201,-160.97032,2.5761876,11
202,104.62353,-167.03326,3
203,-57.70326,-70.337456,10
204,210.34637,107.591576,13
205,-130.03941,-168.6533,4
206,-141.91612,-109.92956,11
207,58.52093,-49.84271,12
208,144.96407,-149.83333,3
209,16.27076,-113.974075,9
210,139.97375,180.57376,13
211,89.72466,-167.20892,3
212,138.58318,-31.110895,12
213,-174.49571,-8.561159,11
214,97.42055,-113.98245,3
215,-86.221016,-107.27267,1
216,-142.40405,-161.09386,11
217,-4.2921753,-244.32915,8
218,190.13278,-54.7634,12
219,-99.42383,-82.28265,11
220,-91.90838,-163.10938,4
221,4.2314844,-250.9959,8
222,11.552912,-86.00608,9
223,-196.05458,9.0064335,11
224,26.434267,-224.00082,8
225,20.918358,-236.72093,8
226,53.103306,-120.40396,3
227,65.752106,69.55181,13
228,-8.302203,105.136536,7
229,30.275852,-128.77222,9
230,83.56133,-188.22525,3
231,-18.28628,-105.967476,9
232,16.572294,-112.58091,9
233,-55.3426,139.35533,7
234,-158.86438,129.72253,7
235,-59.020115,-205.47171,4
236,15.1141615,22.232597,2
237,-120.002426,-2.7948015,11
238,-73.44131,-225.21828,4
239,15.861092,11.796779,2
240,-64.68193,78.426315,7
241,-5.0364184,-15.527011,2
242,-21.563074,60.467297,7
243,-162.4285,-67.69891,11
244,-101.259605,-163.2983,4
245,-17.317225,43.778217,2
246,88.97583,-82.88937,12
247,54.703014,-135.28604,3
248,99.30026,64.82103,13
249,17.03267,-154.75691,9
250,-1.515915,-125.957245,9
251,-51.534985,-175.3792,4
252,-36.618168,-171.64818,14
253,-35.342655,-213.74942,8
254,-154.50429,-115.955215,11
255,-216.93451,-51.10264,11
256,-11.340382,-57.007,10
257,0.0061561246,3.467117,2
258,-134.42787,-139.09868,11
259,-49.09371,-134.04381,1
260,-82.60004,-225.33989,4
261,-215.9749,-76.91053,11
262,70.71087,69.67636,13
263,14.611368,-259.2421,8
264,166.74486,-56.393906,12
265,-123.59692,-115.27754,11
266,-19.15899,37.006523,2
267,-106.20992,-72.19827,11
268,45.482952,-41.05394,12
269,85.456276,50.794727,13
270,215.55768,3.129893,12
271,55.869473,-144.6542,3
272,125.30114,-173.50584,3
273,224.92073,-43.32037,12
274,201.52643,-83.2725,12
275,-0.4589117,-233.20216,8
276,-2.284113,-193.04425,14
277,-33.91119,-133.8775,9
278,4.200679,-32.465874,2
279,-138.18602,-121.833305,11
280,17.772478,-256.96432,8
281,39.368298,-52.718292,2
282,-211.30339,-28.617743,11
283,14.197456,19.406134,2
284,-142.33214,119.32766,7
285,-100.72319,-215.51695,4
286,100.45441,-195.27269,3
287,-185.5188,-63.127502,11
288,3.800273,-71.7843,10
289,-203.01697,-2.7395723,11
290,-191.1031,13.014821,11
291,111.86178,65.22508,13
292,-43.10272,-113.72271,1
293,-157.67445,-139.94739,11
294,75.32976,-97.036766,11
295,4.087346,-248.42848,8
296,-55.741722,-35.46779,15
297,-72.05788,108.72237,7
298,-160.32297,-10.130845,11
299,136.49863,-161.38441,3
300,-98.063126,-98.83209,11
301,-138.59488,-160.49849,4
302,-72.01985,-158.98177,4
303,-77.51161,6.9082646,15
304,50.48433,-171.12166,3
305,-110.40982,-124.16837,9
306,40.668686,77.53878,13
307,129.18533,-26.713303,12
308,-66.61465,-116.55118,1
309,-10.274956,48.992386,2
310,-208.13423,-75.84712,11
311,-209.74892,-93.187035,11
312,66.3661,98.73753,13
313,-100.51925,-183.20876,4
314,-117.73084,-164.43289,4
315,134.34169,-98.51062,12
316,-52.950615,-31.585787,15
317,-54.807262,70.68544,7
318,52.13308,-174.52208,3
319,-7.0895953,-8.095802,2
320,47.391502,-43.340168,2
321,136.6917,23.552286,5
322,-184.27019,57.62504,7
323,163.17345,-89.9256,12
324,-145.1096,-75.45892,11
325,18.752903,-166.6396,4
326,31.861755,-238.16455,8
327,-177.56244,82.2742,7
328,36.803947,101.008194,13
329,-193.71066,-69.94713,11
330,-173.29588,109.141045,7
331,79.98474,-34.531723,12
332,-40.231407,-218.68495,8
333,-137.93283,-107.51803,11
334,0.08379057,-131.47208,9
335,10.350072,20.028315,2
336,176.04654,119.16117,13
337,140.95287,-156.3613,3
338,-26.19459,-55.33696,10
339,97.369095,89.98767,13
340,8.527049,-112.64151,9
341,50.25619,-56.20514,12
342,-74.60545,97.03239,7
343,114.6494,-174.5434,3
344,115.37228,-162.21375,3
345,61.70158,-85.56197,11
346,-76.83331,63.194553,7
347,148.17519,-74.20841,12
348,-133.21606,-71.76455,11
349,95.910904,-193.22551,3
350,-178.67433,84.30061,7
351,17.416946,-242.50528,8
352,-17.901503,116.85285,7
353,-10.861821,54.334827,2
354,26.908348,-223.1254,8
355,0.6279418,-98.72072,9
356,154.57156,20.147076,5
357,150.69405,-69.93895,12
358,-215.96039,-3.9368978,11
359,16.481361,-237.1108,8
360,-11.879689,-24.260784,2
361,127.323814,-121.90998,3
362,-142.33932,-119.32117,11
363,-61.54571,-210.32787,4
364,176.15714,-57.182255,12
365,-114.22419,127.33485,7
366,-22.771076,-50.789604,10
367,-34.953266,75.26419,7
368,-50.90291,-29.784323,15
369,14.631201,16.26323,2
370,-3.4013038,-86.54364,9
371,-162.36497,-88.6975,11
372,-216.26924,-11.978746,11
373,15.816427,-212.39645,8
374,4.828571,-245.30513,8
375,40.547688,-193.91791,3
376,-142.47299,33.35073,7
377,94.83709,-181.83575,3
378,17.081337,127.913795,13
379,27.179403,27.61936,2
380,-57.252285,-33.524925,15
381,-227.35147,-85.64805,11
382,225.80986,-16.210005,12
383,92.366844,-182.66573,3
384,53.285183,-177.72386,3
385,-19.841658,-236.88057,8
386,89.8857,-72.84589,12
387,-14.669206,-249.70425,8
388,119.38555,-85.39455,12
389,115.60523,191.20766,13
390,22.306536,-108.33023,6
391,-37.83557,209.797,7
392,95.341606,-177.61275,3
393,-28.423542,-3.0501544,2
394,231.62296,-27.14888,12
395,-185.56442,-68.20508,11
396,-133.18379,12.157285,7
397,-10.764621,-37.727356,2
398,18.884134,-214.68405,8
399,-162.95325,-136.80083,11
400,-106.66914,-209.59613,4
401,-67.64898,-121.352875,1
402,32.17693,-236.17662,8
403,33.539593,-201.34418,8
404,-193.44084,-72.250946,11
405,-32.56421,57.206978,7
406,39.715496,102.829445,13
407,-59.06295,-159.76144,4
408,-69.34247,-176.62358,4
409,21.43374,27.37852,2
410,113.88092,2.0883062,5
411,-34.079185,-61.321316,10
412,-24.435303,-130.34813,9
413,-42.8031,-26.445787,15
414,-206.0102,-9.751881,11
415,-215.54245,-58.85503,11
416,-80.47127,-217.31287,4
417,-213.28479,-85.72563,11
418,192.98463,-67.03009,12
419,-58.005466,101.79915,7
420,-114.561455,-12.586058,11
421,13.397955,141.91527,13
422,192.61234,-79.79937,12
423,-45.12849,-217.75456,8
424,60.23569,-143.05612,3
425,82.570175,-73.172844,12
426,-96.17096,131.2826,7
427,-83.30889,-154.16632,4
428,17.511269,18.611866,2
429,-186.06815,-86.955536,11
430,158.2836,-95.771515,12
431,144.5633,-155.44237,3
432,28.698711,104.3886,13
433,11.703784,-149.07962,9
434,-193.14365,-106.745285,11
435,-93.94559,-45.954292,2
436,-11.450373,-169.40683,14
437,-17.349178,-107.43013,9
438,-45.005306,-213.58804,4
439,7.5340476,-249.8603,8
440,-29.139326,-230.02504,8
441,27.982487,76.665504,13
442,192.89478,-71.618515,12
443,-54.02045,89.62075,7
444,-40.628754,-6.1670423,15
445,184.2157,-3.3216925,12
446,-50.114044,212.38947,7
447,-11.269092,-114.88313,9
448,61.229404,-130.23387,3
449,-101.398865,-71.23079,11
450,64.14807,-159.03488,3
451,-80.68484,-201.54634,4
452,-157.862,73.278336,7
453,32.44126,-233.62677,8
454,-63.204636,141.73404,7
455,144.63448,-97.346085,12
456,-188.34483,89.953,7
457,96.04622,-170.60304,3
458,-13.0360985,-131.42758,9
459,112.60307,-96.47803,3
460,-222.11058,-71.16415,11
461,8.507199,13.587888,2
462,-93.64992,21.006126,15
463,16.135754,-39.371185,2
464,-7.927457,-7.7349887,2
465,28.00618,-246.63136,8
466,0.33884472,1.3093222,2
467,-122.7357,166.67973,7
468,29.787508,-104.633064,6
469,-64.2133,-200.6792,4
470,119.515816,-3.7800386,5
471,-29.263494,-160.57394,14
472,129.58398,-158.81918,3
473,-2.1228952,-116.613754,9
474,106.43423,-110.84226,3
475,163.46443,-53.20283,12
476,20.847939,-204.37462,14
477,-62.527744,55.976757,7
478,200.11124,-55.04095,12
479,-141.08076,-36.678406,11
480,-127.311066,-12.222654,11
481,-89.68811,-206.40092,4
482,77.30371,-146.18404,3
483,37.100243,-129.52264,4
484,-216.31633,-74.89091,11
485,60.03966,45.99394,13
486,-67.63567,-209.32985,4
487,-183.39368,-111.85328,11
488,-138.66875,57.346184,7
489,-31.124052,43.001743,7
490,-144.42043,-11.073683,7
491,30.870426,35.700436,2
492,-22.711494,8.93903,2
493,170.75293,103.27198,13
494,-128.02922,-126.96175,11
495,-72.28121,-206.38167,4
496,30.067455,-192.41826,3
497,65.72559,-170.43163,3
498,-137.61945,-111.76814,11
499,-105.14213,-152.36757,4
500,-204.84596,-80.08703,11
501,58.726494,-49.417202,12
502,-198.58615,-38.681778,11
503,4.3344116,-29.538979,2
504,-4.5070915,-68.025955,10
505,126.05722,-58.891266,12
506,181.6066,-39.237007,12
507,-82.31342,-71.781715,15
508,13.019281,-174.03447,4
509,37.476078,137.51823,13
510,-11.256961,-225.45973,8
511,-198.88594,-116.155846,11
512,-205.96875,-93.30495,11
513,66.63646,-144.88814,3
514,85.611664,-174.02724,3
515,73.96276,-178.30629,3
516,-124.3244,-167.8992,4
517,-99.217545,-170.44078,4
518,-18.385191,-151.75949,14
519,-77.05097,8.915378,15
520,149.43965,126.16944,13
521,31.267767,-102.73927,6
522,-122.93006,-166.96497,4
523,17.99298,-233.66347,8
524,-29.506525,-228.31789,8
525,182.0003,165.97865,13
526,-102.520935,-139.94026,9
527,4.29853,-94.07539,9
528,-106.942986,-182.7542,4
529,-84.26037,-109.35679,1
530,-97.08293,-40.597317,15
531,-68.30805,-113.137566,1
532,20.141392,-233.13525,8
533,-81.87409,-181.2662,4
534,62.110302,-95.192085,11
535,-211.38278,10.252014,11
536,-49.911705,137.77399,7
537,-141.79794,90.5109,7
538,-160.38286,-67.69309,11
539,16.15606,-253.20416,8
540,7.874437,45.166775,2
541,12.58963,-167.99654,4
542,-82.39643,-178.68684,4
543,158.54848,42.07109,13
544,-51.25878,-90.05017,11
545,-31.643976,61.261868,7
546,-25.615597,11.509183,2
547,-161.85779,-14.014524,11
548,-222.69818,-18.37124,11
549,-70.841805,-203.55132,4
550,181.24873,-58.192684,12
551,-207.85982,-90.77077,11
552,-211.88943,-62.96766,11
553,50.99365,-67.11017,12
554,-43.041134,-114.921715,1
555,-147.83037,-128.97842,11
556,-160.01662,107.87303,7
557,-47.533634,32.101578,7
558,-26.178164,-117.60793,9
559,-6.6277657,-126.186554,9
560,2.872479,-36.630985,2
561,-186.40076,41.5126,7
562,-86.76652,-224.44354,4
563,1.1951184,-238.13756,8
564,-3.4929092,-120.586975,9
565,-153.58195,-23.55041,11
566,152.06204,33.303387,13
567,-229.67935,-81.44267,11
568,168.6418,-34.13792,12
569,-125.26401,-34.233353,11
570,90.22318,-195.33632,3
571,3.284056,-239.2949,8
572,-49.5318,28.97392,7
573,166.44823,13.690862,5
574,183.77858,-61.507187,12
575,-199.9301,44.571976,7
576,-187.57574,-82.447334,11
577,-34.96067,79.61029,7
578,-186.16893,66.140434,7
579,148.23882,11.151584,5
580,22.7795,-89.236725,6
581,-156.41776,13.486651,11
582,148.38612,-66.24334,12
583,162.77548,155.29822,13
584,215.91676,-32.077835,12
585,16.098871,22.127419,2
586,-207.58374,-112.55281,11
587,-127.16627,-169.05241,4
588,-100.04191,-4.174092,11
589,111.42214,-115.69864,3
590,28.703485,-94.559746,6
591,87.788925,-73.95045,12
592,-10.360088,-105.83096,9
593,55.322086,-126.80349,3
594,-106.57349,-207.07689,4
595,4.1944046,-129.63783,9
596,-85.55105,-206.61763,4
597,13.855179,-40.727608,2
598,16.560976,177.91026,7
599,-63.13937,57.465073,7
