,x,y,c
0,-136.69682,-67.84874,5
1,7.836695,39.849827,15
2,205.00934,72.92096,7
3,-87.33556,-63.573997,5
4,-68.18031,209.20367,13
5,55.344345,-54.993416,1
6,3.743819,-248.58469,6
7,90.800896,-96.81122,5
8,-227.83081,42.85002,5
9,-121.75234,-159.17946,5
10,-5.589521,85.04854,10
11,-78.7411,-166.8024,5
12,158.52934,68.2047,7
13,-133.59903,-21.17503,1
14,139.0868,63.908566,7
15,82.36065,102.20188,7
16,-115.32617,-6.7082963,1
17,-107.03266,121.338936,13
18,-77.35948,22.557116,10
19,102.5174,67.73162,7
20,68.25536,171.18636,13
21,172.525,101.730835,7
22,-55.233387,31.813734,10
23,178.60722,-64.08339,11
24,102.32736,113.249596,7
25,-127.753006,-171.98622,5
26,-105.09619,-94.81171,5
27,28.440557,-235.7112,6
28,-189.8835,-11.732101,5
29,17.40137,77.86699,10
30,-38.896423,-59.71844,5
31,-13.108116,-165.71298,5
32,62.776955,93.06509,2
33,-188.0778,27.667522,5
34,180.94194,138.22191,7
35,-93.82895,-10.75076,1
36,198.91005,33.640957,7
37,78.13768,-12.287061,10
38,33.963566,2.23529,2
39,-104.91635,6.873269,1
40,-182.98145,35.947685,5
41,-75.57123,-177.38791,5
42,49.31673,-57.479435,1
43,-15.623814,-88.38316,14
44,-93.108116,0.5874468,1
45,77.10774,-218.82387,6
46,-23.95745,-34.11974,2
47,76.99078,-185.5662,6
48,206.36179,-69.26423,11
49,-27.750795,-51.04572,5
50,146.16719,-141.10062,12
51,34.106503,-116.6687,9
52,40.106804,108.18452,13
53,99.8167,-33.048145,11
54,-153.54333,-86.643845,5
55,-61.580135,-82.49057,5
56,2.4596126,8.359858,10
57,-90.80448,-151.66634,5
58,46.94529,-207.01512,6
59,81.05956,-152.92798,6
60,-17.036776,196.84573,13
61,-65.42474,-123.05193,5
62,113.334564,-78.63258,2
63,-192.84659,-26.267702,5
64,12.154769,72.827156,10
65,173.46452,113.86532,7
66,-80.18059,188.98573,13
67,20.30594,-82.36026,9
68,95.69456,-190.59146,6
69,-230.75632,-21.808912,5
70,131.26,-39.00372,11
71,-238.31953,-20.17717,5
72,-232.37381,-4.8858433,5
73,0.122723,155.10255,13
74,-211.35023,35.977898,5
75,154.37775,-131.32977,12
76,203.22755,-48.69279,11
77,-102.53906,-3.5619397,1
78,25.717468,-23.231209,10
79,-105.748245,198.09102,13
80,-79.299446,20.85748,10
81,-80.82766,144.79507,13
82,-1.0173663,-185.79051,6
83,-164.52023,10.443876,5
84,150.49179,136.0245,7
85,-195.35043,-58.47526,5
86,10.031153,-84.95823,9
87,-54.666786,63.833492,10
88,-71.53946,125.09738,13
89,48.191925,-127.73616,6
90,24.356863,58.661446,10
91,-4.0860453,122.25119,13
92,-123.35318,-104.44987,5
93,-25.781094,43.39525,10
94,-59.021275,62.519794,10
95,-24.063717,118.79088,13
96,138.15535,123.9141,7
97,137.59578,-126.75541,12
98,218.31538,-0.43043882,11
99,166.85225,-35.438423,11
100,16.815495,-107.33261,6
101,167.49002,-45.831757,11
102,65.77194,-148.42245,6
103,-98.69879,67.93869,10
104,-139.6165,101.19817,13
105,109.046425,-47.28906,10
106,-108.52018,192.80812,13
107,183.04114,-55.95872,11
108,69.611435,60.304794,10
109,213.1669,-10.937297,11
110,77.44269,114.24447,2
111,-8.768559,109.5759,13
112,-21.289438,-171.03624,5
113,215.25203,15.748648,11
114,-102.66533,-91.699455,5
115,93.03434,25.63776,7
116,-163.60953,-22.728476,5
117,-50.450245,-67.17077,5
118,41.652657,-242.2205,6
119,-37.927937,43.15107,10
120,77.76758,132.3861,7
121,-98.60084,-27.631802,1
122,-29.672422,-18.408842,9
123,-155.85529,6.7201753,5
124,-0.24639569,-162.03668,5
125,-35.14271,154.38553,13
126,-3.4808772,223.0529,13
127,-131.70784,-31.977768,1
128,-146.79782,-73.10914,5
129,103.64661,59.53864,7
130,-44.232323,149.57991,13
131,-159.17036,47.59395,13
132,145.69034,146.56744,7
133,189.58038,-64.092804,11
134,-32.54729,-19.257938,9
135,-57.601654,12.416622,15
136,131.89351,1.0311846,11
137,-25.241741,73.44822,10
138,-231.76443,23.798603,5
139,-228.27066,29.703405,5
140,-218.78342,-17.929508,5
141,95.815475,-174.56767,6
142,-18.719707,72.104645,10
143,1.5607888,59.40782,10
144,-20.821356,-56.233147,2
145,-64.538895,174.1266,13
146,2.3785615,-106.372284,14
147,-114.027336,-124.791664,5
148,142.6555,-138.10335,3
149,14.670306,-254.53314,6
150,-17.706482,-89.00536,14
151,66.78526,82.05341,7
152,85.39897,-206.40465,6
153,22.611916,-12.116433,2
154,-54.089466,135.25165,13
155,52.668472,-101.73739,6
156,31.2837,160.86821,13
157,9.359809,32.468376,2
158,-49.41041,-41.14837,5
159,-80.87574,-174.8122,5
160,174.00575,-121.33733,12
161,-67.94611,26.681034,10
162,55.611683,-169.14252,6
163,-21.640001,167.67911,13
164,-34.909298,210.9511,13
165,-61.83586,-100.3738,5
166,-69.29507,-86.85458,5
167,61.50139,130.88632,13
168,-149.6368,32.257263,13
169,-153.92581,-141.08171,5
170,-180.00046,3.4307146,5
171,-39.8202,-141.926,5
172,-55.772957,-16.753695,1
173,192.16158,60.91821,7
174,-140.31538,42.524754,13
175,140.07068,-28.505001,11
176,-22.018688,179.80458,13
177,74.86573,13.2006235,2
178,-94.47482,-58.086445,5
179,53.50387,-2.1031606,2
180,-91.40994,129.517,13
181,194.2054,50.2552,7
182,24.139545,-25.545107,2
183,140.8782,42.90645,7
184,-69.96551,17.865313,1
185,-47.163277,-188.9656,5
186,37.370167,-3.7731888,2
187,-42.263363,-3.878367,1
188,-111.055725,104.77195,13
189,-224.88464,-19.481174,5
190,-82.849304,150.36024,13
191,84.37394,99.62139,7
192,87.962975,-91.65025,5
193,-91.91436,2.941032,1
194,-59.21729,49.573498,10
195,-231.69456,-16.439459,5
196,63.372723,125.20554,13
197,-157.96735,-137.7472,5
198,95.7815,-168.30574,6
199,35.010532,4.5226803,2
200,-189.87721,-71.19242,5
201,147.13846,131.28577,7
202,-129.69969,-11.732505,1
203,25.795368,-123.95906,6
204,-49.174973,35.645668,10
205,-35.545692,-59.074757,5
206,-100.62921,-133.86465,5
207,78.28593,9.274087,2
208,186.99107,29.63911,7
209,-94.89916,220.42293,13
210,-214.92497,-22.182257,5
211,66.55733,-87.9763,4
212,21.64703,159.2832,13
213,190.9318,-28.718493,11
214,-140.19937,-117.17213,5
215,100.48009,13.277218,10
216,113.749794,154.23369,7
217,-14.04646,-120.33651,14
218,-72.14305,-67.519714,5
219,-160.79741,-141.33582,5
220,-28.64288,62.759583,10
221,-60.107605,175.44774,13
222,-83.12484,-77.62412,5
223,-63.434055,117.0185,13
224,-35.585136,-154.74437,5
225,-93.26793,79.48431,10
226,-115.07857,-18.286724,1
227,-157.5581,68.52804,13
228,44.228924,-235.1158,6
229,64.33086,22.675144,2
230,-1.464373,34.13838,10
231,40.387646,-80.22467,14
232,183.62141,29.554884,7
233,-193.00462,20.059128,5
234,168.30072,8.112785,11
235,-154.17618,51.78186,13
236,86.53934,160.92516,7
237,-86.55337,21.160467,10
238,128.53036,91.73879,7
239,-2.928974,-235.17719,6
240,-32.546528,202.87411,13
241,121.47816,-71.78239,12
242,-68.03468,-96.99212,5
243,-169.871,-90.01626,5
244,7.2672887,196.96239,13
245,99.61407,171.99318,7
246,-60.794113,197.30774,13
247,-33.94396,156.81606,13
248,54.17157,-107.64514,6
249,174.65005,-121.73891,12
250,21.185398,-9.03681,2
251,-95.735085,-152.05183,5
252,-68.77349,5.602816,1
253,2.4695265,-72.83164,1
254,-73.26446,-142.8471,5
255,21.582214,40.64132,10
256,170.99751,81.29383,7
257,-11.379668,-227.44168,6
258,142.25142,6.313837,11
259,22.281282,118.51077,13
260,169.55879,5.496827,11
261,86.921455,53.44472,7
262,-121.5718,-130.0851,5
