,x,y,c
0,121.432495,113.95907,1
1,72.51497,200.2172,6
2,-77.13302,-150.90259,5
3,160.9548,-89.9342,14
4,-179.39241,-39.68913,7
5,13.785562,234.1315,6
6,-111.84165,64.83567,10
7,-96.07868,131.56161,10
8,-8.560747,-131.48753,5
9,6.0032034,132.3471,6
10,105.07763,213.23285,6
11,-34.6811,-157.35,5
12,-152.02576,41.19605,10
13,102.820465,176.05447,6
14,76.248375,44.9346,9
15,-35.253662,-161.26999,5
16,-17.56686,58.128242,6
17,-91.03945,90.34274,15
18,51.868347,54.309704,1
19,-54.71368,54.089973,10
20,69.78698,94.76245,9
21,121.06734,-107.41044,14
22,99.55726,135.60637,6
23,-117.24585,54.925373,10
24,-171.15298,-12.424565,7
25,118.883,82.129616,1
26,-63.303974,-64.92903,5
27,-49.557007,77.30801,10
28,-14.490922,-129.62054,5
29,106.762566,136.82475,6
30,110.708305,3.0082927,14
31,113.58091,-100.365,14
32,-110.58314,-204.73259,5
33,-85.82909,-167.8726,5
34,-19.149809,50.603935,6
35,215.57242,-71.546776,12
36,-105.7932,-177.32272,5
37,-48.710236,-110.18754,5
38,-119.42923,-142.76556,5
39,208.15004,-0.81627595,13
40,0.77278024,150.40591,6
41,-23.982616,13.459598,11
42,-4.4013114,234.57391,6
43,-109.30361,-142.28291,5
44,-106.051216,-130.50218,5
45,16.198755,-129.47762,5
46,80.90792,-134.71935,14
47,-18.099232,123.4983,2
48,128.32607,7.9478207,14
49,-58.22561,65.102905,10
50,220.5236,27.376911,13
51,91.463005,39.942986,9
52,-123.96545,-0.84206045,2
53,-63.541477,-185.62871,5
54,36.4468,47.28263,1
55,88.288734,-22.763304,14
56,58.037365,130.73006,6
57,-36.672684,162.33728,10
58,55.924976,-59.65696,3
59,10.472764,227.66098,6
60,-210.5241,-31.618826,7
61,-122.503334,-25.838434,2
62,-80.76214,71.63887,10
63,-91.68423,-154.80371,5
64,-26.14117,3.600091,11
65,-113.17901,119.59397,10
66,-54.35535,146.82918,10
67,-79.8395,180.47456,15
68,-18.753542,225.4344,6
69,40.677013,79.50191,9
70,-123.33636,150.2499,10
71,258.7034,2.2073028,13
72,156.39738,-66.225845,14
73,-68.484184,-194.39789,5
74,195.4499,-127.202034,3
75,-1.7872903,-170.4026,5
76,77.471054,45.87349,9
77,181.92754,40.084026,13
78,-193.67029,-17.910152,7
79,50.506554,-210.27495,8
80,-149.9957,-30.80374,2
81,-60.159966,-134.66774,5
82,87.57645,68.79657,9
83,128.93965,-6.405261,14
84,-24.48375,-28.464973,10
85,86.9045,-119.16174,14
86,-134.7861,-108.10919,5
87,-108.31874,162.17177,10
88,63.19416,-76.60248,3
89,9.207293,-36.873665,12
90,-143.88625,150.44514,10
91,107.10236,-33.766087,14
92,234.28314,-16.078386,13
93,120.39167,80.18305,1
94,195.11713,-3.2912428,13
95,13.093127,-119.37391,5
96,142.27965,82.80988,1
97,-0.2520424,151.0651,6
98,152.24399,85.731445,1
99,-35.447094,80.12076,2
100,-130.2664,-83.49007,5
101,-112.54653,93.97592,10
102,132.15993,22.733313,1
103,-31.603806,190.19312,15
104,76.460655,123.88055,9
105,87.2331,185.96603,6
106,83.957115,-23.800638,14
107,16.735714,-87.53035,13
108,-236.49135,-56.217106,7
109,-125.17751,-19.679052,2
110,-0.2042914,227.1234,6
111,-39.128006,-163.49548,5
112,79.59085,210.67012,6
113,-19.47189,83.46431,10
114,3.5045664,-120.170044,5
115,-20.160782,53.96086,6
116,-52.36997,7.7151318,11
117,-86.9658,4.333515,2
118,-153.21443,-6.7578955,2
119,82.40321,-182.73526,8
120,-20.337101,188.43245,15
121,-81.95128,79.03071,15
122,59.60518,10.930821,1
123,61.953327,184.97568,6
124,-46.744198,184.6898,15
125,151.76389,51.70718,1
126,197.43411,-130.53262,3
127,50.222565,-145.3879,5
128,-40.52893,-42.589283,5
129,-245.63602,-42.41633,7
130,-2.9898264,38.748085,1
131,-50.52121,-62.97119,5
132,-30.976036,71.79837,2
133,131.73544,162.90271,6
134,-84.88907,152.50783,10
135,-151.86621,-83.07164,5
136,-37.677402,-193.806,5
137,50.616558,144.4759,6
138,-155.57709,106.72417,10
139,-111.42647,106.98604,10
140,98.34413,121.10583,6
141,23.884954,124.78335,6
142,103.132195,-22.488636,14
143,-113.32706,172.6805,10
144,78.036285,-135.28108,14
145,70.385895,-121.829475,3
146,-239.45563,-36.930687,7
147,220.26207,32.598095,13
148,1.7358106,95.40259,9
149,75.09374,153.63535,6
150,-42.559196,192.72026,15
151,54.38357,-16.814127,1
152,-136.46152,-17.155472,2
153,118.77844,50.352417,1
