,x,y,c
0,-87.65259,-204.73195,8
1,-14.768719,185.92805,13
2,218.57777,13.633262,6
3,-120.627945,-81.96782,2
4,-28.848663,-193.69339,12
5,166.93002,-7.6321697,9
6,-148.1051,165.91266,7
7,56.72302,225.44292,5
8,-46.378468,-18.922054,4
9,46.251156,-83.902374,14
10,29.935759,-44.860058,14
11,-85.84752,-94.23242,8
12,38.29137,-253.92455,3
13,146.28311,-112.37293,9
14,71.95383,17.493557,9
15,0.6462745,239.35504,13
16,-169.58185,-99.570465,12
17,-66.12079,73.11909,2
18,76.53451,221.02635,5
19,-26.57722,8.147443,4
20,183.15863,-53.36505,9
21,34.979687,-154.84483,3
22,166.36746,143.91986,5
23,121.488396,-28.0053,9
24,53.582634,225.62811,13
25,76.95528,35.86906,10
26,83.723145,-35.72102,9
27,-61.5993,91.90435,7
28,49.8063,-157.98514,3
29,-80.74211,-92.971596,4
30,-153.6739,29.018047,11
31,105.97102,52.916336,2
32,-18.62487,-104.57495,14
33,-14.4664345,85.28787,2
34,-16.036625,-56.445957,14
35,115.22973,-6.925818,9
36,135.92833,-91.55943,9
37,-15.499539,31.428265,11
38,-183.95184,26.290518,11
39,-137.39479,-121.31622,12
40,60.51821,-28.920406,9
41,-94.82313,-206.25612,8
42,21.822557,108.89615,2
43,29.307594,18.769869,10
44,-199.72247,10.037948,11
45,-16.543856,106.57989,2
46,-59.382885,-188.90599,8
47,-207.77917,-45.448864,11
48,-87.23822,-38.928417,9
49,25.657259,254.39929,13
50,-70.97388,11.355203,4
51,-110.36637,-7.6616764,11
52,-200.85248,-131.2049,12
53,-109.23829,-25.315678,11
54,-51.121433,80.32724,2
55,95.30376,-125.08565,9
56,82.082985,-20.503742,9
57,-98.90647,76.33923,7
58,-112.32293,-58.09322,11
59,-164.2624,-137.60495,12
60,-115.58348,63.81875,11
61,-160.44368,23.24869,11
62,101.04678,0.20770489,9
63,-61.036865,-113.68079,14
64,-28.072754,256.3169,13
65,-30.459892,-117.439064,14
66,-212.01825,-46.904934,11
67,25.016005,-48.842735,14
68,-7.933757,-87.14166,14
69,90.76028,149.36375,2
70,-117.88822,-26.983511,11
71,-71.65288,-80.35651,4
72,128.7554,98.74988,2
73,-206.98645,14.913743,11
74,-194.11827,-0.44052437,11
75,-137.75562,-79.42878,12
76,35.43535,81.93482,2
77,23.153425,-5.8172045,11
78,172.30096,17.442287,15
79,-134.48253,-3.206827,11
80,69.41189,-76.72954,1
81,9.880886,270.5681,13
82,-0.3459255,154.22389,2
83,55.57631,-250.48537,3
84,112.66092,114.89343,2
85,86.67672,138.01038,2
86,-167.92216,-50.480446,12
87,6.808836,-5.903841,11
88,10.0644655,20.963566,11
89,14.6415415,252.15611,13
90,-12.702985,-91.90016,14
91,-50.688217,8.356363,4
92,232.40361,13.246995,6
93,-66.39631,88.69149,7
94,104.070564,134.08594,2
95,41.829567,39.759155,10
96,202.95314,-54.435715,9
97,195.32928,-63.688858,9
98,-120.64781,151.41039,7
99,-43.501858,92.399925,2
100,19.481752,214.78856,13
101,-28.501095,-10.993181,4
102,129.27237,1.7115959,6
103,29.464247,-68.315994,14
104,40.402794,-253.05774,3
105,-40.760475,94.43147,2
106,-2.7203271,-135.46028,14
107,-25.947569,256.27292,13
108,-83.49834,-120.88991,8
109,25.01979,165.70363,2
110,3.6793063,208.64906,13
111,66.84141,-136.4212,9
112,127.785484,111.69447,2
113,-10.804655,104.94455,2
114,89.743706,55.4806,2
115,88.28999,205.59225,5
116,9.979159,-190.12206,3
117,-18.331907,108.563866,2
118,-15.686136,-76.47758,14
119,111.13722,116.15223,2
120,104.15463,190.96567,5
121,84.2247,42.3468,10
122,-130.5526,161.63353,7
123,84.66556,14.90687,9
124,-2.879407,216.89703,13
125,-67.13245,64.462364,2
126,198.7372,-37.323116,9
127,-131.16438,-100.3555,12
128,193.22046,-61.12859,9
129,-19.2814,-106.71129,14
130,-28.61585,6.397926,4
131,-165.09096,-93.5563,12
132,-174.10666,17.090199,11
133,45.12252,1.2358251,9
134,-41.937435,59.20201,2
135,-8.869495,-58.539425,14
136,-29.88985,50.88344,2
137,81.82371,73.114655,2
138,-85.17296,-84.37119,4
139,161.19316,142.98355,5
140,-43.606373,-100.90691,14
141,-0.0103816725,31.61201,2
142,38.57504,6.4283175,9
143,62.09487,-25.8801,9
144,102.21854,-33.877182,9
145,-12.641506,204.64154,13
146,-141.90668,-64.825134,12
147,-1.1004226,130.56161,2
148,17.533264,-139.01561,3
149,23.222408,246.94325,13
150,85.803986,10.291164,9
151,72.9291,-132.9967,9
152,17.701088,-103.673355,14
153,-80.65371,32.519703,4
154,229.36227,10.33031,6
155,-162.33192,-90.422066,12
156,-185.03792,28.878487,11
157,-15.559364,-164.0653,4
158,21.637024,-91.003944,14
159,3.464666,-92.00922,14
160,-143.53633,-132.56044,12
161,-3.9872444,74.67704,2
162,-142.36438,-73.88396,12
163,-75.88803,12.931199,4
164,-85.72576,-76.613075,4
165,67.99564,-31.507421,9
166,223.55647,1.740836,6
167,-92.78787,85.4138,7
168,65.49344,-193.61868,3
169,-145.25377,-134.55455,12
170,121.47694,77.79933,2
171,109.20042,203.80757,5
172,1.4379092,208.08878,13
173,37.16214,-232.66354,3
174,30.518394,30.95798,10
175,114.31082,4.3340626,9
176,-17.089699,154.91399,7
177,190.00047,-56.258167,9
178,-123.501305,27.621126,11
179,-147.96748,82.69484,11
180,72.06494,-221.29228,3
181,-1.884751,10.026362,11
182,-104.07971,86.69051,7
183,-74.378365,72.23749,7
184,99.36598,58.236675,2
185,-204.59927,15.761947,11
186,-171.02493,2.8827848,11
187,174.19858,99.54653,2
188,57.502743,227.7888,5
189,-15.665325,55.608727,2
190,49.83309,211.35829,13
191,-153.73622,-113.36096,12
192,-21.94058,-170.06381,8
193,17.316355,-34.59707,14
194,74.75739,-78.07412,1
195,-68.26712,-209.5018,8
196,-165.50847,-55.419994,12
197,52.305954,-154.46095,3
198,93.55378,-18.799788,9
199,-92.534065,1.6644496,4
200,-43.334126,90.18696,2
201,-62.64144,-210.42195,8
202,-1.3976127,-17.339577,4
203,-154.00864,78.132164,11
204,-79.44384,-125.03175,8
205,-46.167625,-161.92708,8
206,-150.42438,-131.9969,12
207,105.83426,210.283,5
208,-169.03441,-7.424108,11
209,4.9672174,-33.051743,14
210,-228.89494,8.651803,11
211,-189.15111,53.801254,11
212,-84.22403,-164.81506,8
