,x,y,c
0,-178.42726,-90.78053,11
1,41.24975,99.89917,13
2,112.776535,95.58959,13
3,-19.75348,54.226067,13
4,-8.946925,200.21637,13
5,41.217766,-2.4885676,13
6,113.53482,-7.351166,13
7,93.14396,-37.873764,13
8,75.68909,-164.38472,5
9,-79.49069,-164.1138,9
10,-104.56799,85.05241,7
11,73.12199,-154.59546,5
12,-131.40134,-0.923497,12
13,28.330551,132.82814,13
14,-111.11479,-99.44342,10
15,78.56476,-92.75341,5
16,-36.107655,-97.119934,2
17,-44.52588,49.405476,13
18,20.252876,70.703064,13
19,151.87836,-81.81046,5
20,90.09433,125.83523,13
21,0.9493157,-77.102486,2
22,-11.001847,-81.4923,2
23,-71.61517,11.011908,7
24,81.30595,50.70545,13
25,52.649586,76.693344,13
26,-4.5801535,-65.78463,2
27,-84.03615,-101.572556,10
28,-94.74952,-192.58252,1
29,-37.707363,-160.97293,6
30,20.674038,-198.28334,6
31,-127.24681,-72.34793,10
32,-122.03993,-162.20789,1
33,-42.317444,-167.30466,6
34,2.7655618,23.06704,13
35,24.953413,205.6114,13
36,150.6334,-23.203526,13
37,111.85406,-193.78297,5
38,142.07487,-74.77591,13
39,-13.590566,-145.91911,6
40,-100.587906,133.90656,7
41,77.18921,57.120094,13
42,-11.348389,98.73109,13
43,-86.74918,148.70364,7
44,-137.31448,39.521942,7
45,-35.87319,-96.484116,2
46,65.86943,-151.59338,5
47,-221.64458,11.414687,15
48,-100.269905,-92.18533,10
49,72.30465,106.59827,13
50,86.78208,-111.56544,5
51,-83.23266,-34.146206,12
52,141.65393,57.97745,13
53,-8.882533,-70.141594,2
54,105.69594,-153.85101,5
55,-162.85954,114.20441,7
56,-178.7314,98.58128,7
57,-102.31652,-165.2546,9
58,212.5413,110.011116,13
59,-79.095276,-169.47578,9
60,-25.723331,190.08562,13
61,26.432476,-75.548294,2
62,-29.334364,-32.579952,2
63,-52.914417,-36.830116,2
64,34.34273,-26.348768,2
65,-24.01925,-91.08013,2
66,-105.5028,-43.119892,12
67,-107.03443,126.45745,7
68,-163.5034,5.5502963,2
69,132.0702,-105.0186,5
70,16.004025,5.2427187,13
71,99.52573,188.30635,13
72,-1.62791,-97.26946,2
73,-46.038593,-214.49272,9
74,57.249584,31.052937,13
75,10.369701,24.23253,13
76,-67.90005,-173.10458,9
77,31.389614,-209.26305,6
78,-18.904982,-170.89973,6
79,-63.38702,-127.062836,2
80,-100.215546,-102.77562,10
81,-78.58314,-191.27415,9
82,-85.529076,-88.95088,10
83,-40.509758,-162.36188,15
84,-9.356688,27.754217,13
85,-43.232903,-105.08205,2
86,-21.806736,-219.18991,3
87,20.458738,-78.53704,2
88,-238.52551,-1.4855103,15
89,-68.44919,50.342693,7
90,-224.5516,-56.59214,15
91,-251.63129,31.08377,15
92,-18.025084,-167.01472,9
93,-1.6206397,-87.276245,2
94,52.134926,21.317322,13
95,-43.549294,-268.6791,8
96,41.572567,-147.55516,6
97,11.662898,72.12585,13
98,-95.76148,-231.80725,14
99,25.5806,-75.51936,2
100,-40.632755,-104.71354,2
101,-149.71724,134.10107,7
102,5.38377,-58.795223,2
103,163.81804,142.44745,13
104,-147.2404,-28.195253,12
105,-62.27632,-130.16745,2
106,21.598204,-81.60324,2
107,25.881426,-79.24387,2
108,57.875725,-137.23073,5
109,-184.79999,-141.35341,1
110,-94.07064,-208.50659,9
111,-56.727726,128.01544,7
112,36.460823,-201.02246,6
113,187.22385,10.942112,13
114,-52.01788,-186.63872,9
115,-191.24991,-34.578186,10
116,26.435595,-209.45308,6
117,56.442165,-58.016144,5
118,54.02021,28.97087,13
119,-191.56743,-83.51579,11
120,-15.137839,-30.898338,2
121,-36.84147,-89.41023,2
122,-8.412097,-47.09068,2
123,-81.9256,-67.358185,12
124,107.1988,-89.865105,5
125,-19.569956,-43.279808,2
126,17.516094,-145.36127,6
127,-16.873951,-107.29346,2
128,-96.59283,-162.55052,9
129,8.460554,-42.201538,2
130,123.50984,8.893543,13
131,-171.74785,-104.67216,9
132,122.149956,-24.00609,13
133,3.5528939,-180.35445,6
134,-72.44125,9.795934,2
135,139.47368,58.88166,13
136,-71.5825,-130.96704,9
137,-2.3086653,-31.977365,2
138,-87.003914,-95.89337,10
139,-17.666023,-19.374624,2
140,176.05128,32.075733,13
141,28.537092,-22.86107,2
142,6.544691,120.83084,13
143,-15.449439,-226.73451,3
144,-59.8392,-104.4985,2
145,-11.561902,-215.46312,3
146,-24.7649,-36.95592,2
147,-115.60736,-3.6781137,12
148,119.476326,135.42671,13
149,-70.369675,-125.07084,2
150,-145.45927,-164.42087,1
151,91.72609,-159.08348,5
152,94.02768,129.67584,13
153,-51.013638,-36.979435,2
154,-69.06644,46.846203,7
155,-52.023323,-267.6526,14
156,-96.621994,-79.19854,10
157,55.353268,5.0740275,13
158,-141.0703,152.7206,7
159,-77.51204,143.51537,7
160,111.03646,135.06856,13
161,-1.4629031,-43.46155,2
162,-81.49439,-190.95111,9
163,-79.514786,-165.50272,9
164,215.21971,92.32506,13
165,106.39578,-108.30889,5
166,93.39976,-4.5191903,13
167,-19.022717,-237.53813,3
168,-173.4231,-75.2184,11
169,-28.567854,-246.6181,3
170,76.507,11.843841,13
171,-121.595406,-148.75693,1
172,-23.842203,-273.2355,8
173,-106.442924,-220.42389,14
174,-186.8382,51.60403,15
175,-95.15399,21.022911,7
176,17.63429,31.858438,13
177,26.419933,-61.186855,2
178,-189.49693,-105.50112,11
179,-82.24929,-59.87413,2
180,-115.83734,152.10927,7
181,134.74945,91.71931,13
182,51.213024,38.88313,13
183,-25.378057,-147.94884,6
184,-131.97076,-9.984559,12
185,-67.53699,-171.334,9
186,-62.230778,-260.67783,14
187,-84.933304,-141.17422,9
188,-137.71536,-67.037796,10
189,-198.08301,18.252417,15
190,-37.22463,63.4238,13
191,-19.184988,-201.00241,3
192,4.52511,1.393702,2
193,-53.480675,110.14452,7
194,-53.905483,-75.84458,2
195,-148.45618,-156.98105,4
196,66.71686,-77.16209,2
197,20.302343,155.66522,13
198,-148.49567,114.40011,7
199,-70.02784,-142.42746,9
200,141.97021,-104.98032,5
201,166.91776,64.44568,13
202,-28.01342,203.3446,13
203,-1.8097022,-27.296762,2
204,-74.02831,-169.3304,9
205,1.2821436,-63.203617,2
206,-63.519093,-23.664429,2
207,-25.347403,-91.32567,2
208,19.723852,153.44257,13
209,-53.75969,-262.64963,14
210,-21.898415,-107.337006,2
211,-9.203199,26.390104,13
212,47.192776,20.041033,13
213,-87.779175,-61.191193,2
214,86.2591,-148.53725,5
215,86.157196,191.14577,13
216,-129.59094,30.230764,7
217,48.218967,32.86869,13
218,119.88413,82.24546,13
219,-12.040381,-18.727798,2
220,-267.66638,-3.3427348,15
221,43.351757,-153.71999,6
222,-18.491228,215.32039,13
223,72.15472,-82.3607,5
224,-181.03262,23.886961,2
225,-114.18664,97.56551,7
226,-179.2954,53.33529,15
227,-205.33553,6.164532,15
228,5.072573,-76.71552,2
229,-69.40071,-249.29626,14
230,-49.684902,-219.00604,3
231,-88.51454,-201.03886,9
232,-140.81697,36.26168,7
233,138.6911,-84.549515,5
234,-16.404404,-81.12012,2
235,-82.09082,-238.23991,14
236,-78.46242,117.63793,7
237,-71.09175,138.27982,7
238,-204.89644,-68.65152,11
239,60.565445,-28.889772,13
240,-97.66113,-249.11497,14
241,-58.944416,-114.714966,2
242,-92.299324,-164.71985,9
243,-10.840091,73.535324,13
244,-101.179436,-35.70129,12
245,-14.188596,-169.27061,6
246,-135.51445,0.31494084,12
247,-101.03857,-71.67227,2
248,-98.15611,-154.77162,9
249,-252.46196,-12.910159,15
250,-81.04885,-228.63562,14
251,-113.72073,-91.55919,10
252,-182.9129,-141.40997,1
253,-0.39414674,12.531816,2
254,143.81952,-96.14819,5
255,-7.156212,212.32297,13
256,123.66813,-174.91472,5
257,-81.78877,-149.58719,9
258,51.431942,-72.952995,2
259,-261.8772,-19.244385,15
260,-202.17609,54.2638,15
261,-86.64845,59.87991,7
262,-50.130848,63.67024,7
263,182.87047,-75.5578,13
264,-126.38603,-49.379223,15
265,-14.632173,50.302,13
266,17.652304,24.851425,13
267,-140.98286,-3.7720706,12
268,111.24885,88.881035,13
269,32.6442,66.02774,13
270,113.01011,30.023943,13
271,-79.66653,-168.46233,9
272,-152.86983,127.17496,7
273,-15.838705,201.0216,13
274,-47.05393,105.71926,7
275,-19.652534,-62.36513,2
276,-7.5204177,-111.11821,2
277,-112.1317,151.7436,7
278,-191.37593,-99.86216,11
279,65.915596,23.435286,13
280,124.081665,-49.866318,13
281,13.907999,98.106766,13
282,40.063194,-83.37942,2
283,-42.11283,-273.2499,8
284,-83.35901,-95.062225,10
285,53.94038,-102.71199,5
286,7.0464416,-42.772312,2
287,119.08352,86.4275,13
288,-45.892696,-49.938297,2
289,14.350662,108.74668,13
290,32.92772,193.26857,13
291,-19.340538,-0.030503038,2
292,-122.77585,-158.35129,1
293,140.1509,-71.84756,13
294,9.85767,-129.45488,2
295,59.960644,103.393585,13
296,-62.900803,-28.509981,2
297,-83.943405,-99.82345,10
298,-14.37643,-216.64584,3
299,-49.371677,-184.48618,9
300,-149.25278,51.122746,7
301,-128.55931,84.33897,7
302,-23.350641,-130.32158,2
303,48.713127,170.67719,13
304,-32.486076,-115.32707,2
305,-209.46947,-97.327126,11
306,28.266918,-98.21012,2
307,-16.753746,-104.07784,2
308,-161.54926,-135.46187,9
309,98.824295,-174.53815,5
310,-144.49385,147.86992,7
311,-22.74253,-99.08141,2
312,13.220884,159.85689,13
313,-156.64137,-167.9213,1
314,10.014875,39.327286,13
315,-113.94124,-27.614418,12
316,190.22086,2.1324863,13
317,145.85248,106.00099,13
318,-148.38022,84.36825,7
319,-0.124631055,-48.982944,2
320,-200.3996,17.557934,15
321,79.136116,-71.70615,2
322,26.86448,-5.2183876,13
323,51.904755,-116.947075,5
324,50.529186,-114.90455,5
325,-18.28232,-202.3738,12
326,-102.92125,-213.26042,14
327,-45.357258,-105.619156,2
328,-34.661976,104.279976,7
329,-95.04581,-18.163446,12
330,-25.089127,-160.1068,6
331,-43.350006,-246.6057,14
332,-204.91919,-85.25311,11
333,-185.25946,-95.37599,11
334,-5.2767467,-132.73685,6
335,123.333466,34.722775,13
336,25.257874,-166.24843,6
337,-206.73659,1.2201014,15
338,68.39949,168.41687,13
339,-207.31404,7.5096903,15
340,15.536928,19.711254,13
341,-89.15621,-201.60124,9
342,-13.721847,-115.42933,2
343,38.070522,-81.28437,2
344,-173.31845,-64.12986,11
345,7.8817997,-13.50587,2
346,9.780386,-0.76946443,2
347,169.15192,-5.629078,13
348,-57.57708,130.05315,7
349,-86.00953,-204.91066,9
350,89.93784,153.06706,13
351,81.90703,-141.55495,5
352,-4.995811,201.05077,13
353,78.9185,-172.41656,5
354,-13.486238,29.55314,13
355,-7.0847774,213.59567,13
356,-42.00826,-92.62615,2
357,146.73698,145.91493,13
358,-68.01122,141.26114,7
359,-32.187813,192.39984,13
360,-16.026873,-170.16055,6
361,119.15031,-41.234734,13
362,-12.001913,49.667576,13
363,-2.4435558,-38.66424,2
364,-51.72937,-183.23694,9
365,-50.214367,-14.78753,2
366,-57.45463,-161.0933,9
367,-57.091797,-261.2631,14
368,181.0512,149.63869,13
369,-71.390564,-55.043503,2
370,-74.36704,-187.91719,9
371,82.6974,-189.63521,5
372,-143.93343,114.943436,7
373,9.681935,-132.71063,2
374,5.545262,160.79913,13
375,118.009575,94.23043,13
376,-126.502525,-48.505573,15
377,-55.148045,22.503809,2
378,-25.645071,-210.28087,3
379,119.71671,20.374414,13
380,-55.13337,-29.615883,2
381,-69.58571,63.421665,7
382,29.223795,-162.38017,6
383,-97.791374,-86.79045,10
384,7.908087,2.5646517,2
385,-91.61384,-128.66927,11
386,16.303133,-34.745193,2
387,-30.692192,20.828453,2
388,0.78839153,-4.522633,2
389,-83.88471,74.29815,7
390,-82.533806,-98.75555,10
391,-31.303547,87.29087,13
392,-129.6115,48.227066,7
393,-169.90738,78.35602,15
394,2.264185,-22.794455,2
395,-187.0729,-21.938158,15
396,18.620014,-29.535744,2
397,-68.66926,9.765146,13
398,190.3885,-57.762905,13
399,-104.54219,33.954826,7
400,6.1110163,-153.90866,12
401,90.396034,-165.27821,5
402,-99.79798,-104.74779,10
403,39.08649,1.5385623,13
404,169.2731,8.700636,13
405,-53.817497,21.657347,2
406,-87.82676,-202.93466,9
407,-93.451515,-239.14365,14
408,19.398882,-203.56787,6
409,32.00885,-61.582397,2
410,-155.79222,123.402466,7
411,-157.43422,5.517891,15
412,-82.549515,68.579994,7
413,-140.02138,120.90042,7
414,-22.829731,-115.90373,2
415,-16.726555,-144.95749,6
416,-63.94006,-122.70939,2
417,-1.5087019,-189.15933,6
418,-114.536865,-211.2593,4
419,-60.54617,-77.14971,10
420,25.770866,-92.019165,2
421,23.768356,-52.515038,2
422,149.92967,-3.668396,13
423,0.999603,-12.9426775,2
424,-37.438625,-119.222305,2
425,-68.14667,-130.84604,9
426,-102.06526,-101.738014,10
427,91.95373,50.838093,13
428,-43.080215,-42.76718,2
429,-96.364456,-163.62038,9
430,-48.119587,30.214031,7
431,-238.5435,-17.140902,15
432,104.76618,-138.95721,5
433,-83.74897,-39.11047,15
434,-17.385622,-121.75591,2
435,-77.09537,-74.95602,2
436,-80.31506,-120.56446,11
437,58.354977,-19.360964,13
438,-262.6972,-4.3398805,15
439,3.2866895,-88.55554,2
440,182.1704,66.84512,13
441,-220.1227,19.653496,15
442,56.42909,-1.277776,13
443,-135.70204,-16.383158,12
444,-12.788876,-157.83878,6
445,-185.14076,-104.33506,11
446,-183.07034,-170.2354,1
447,164.9953,55.597004,13
448,-99.27705,-221.27016,14
449,-120.35181,-205.27385,4
450,-76.19626,-128.41434,6
451,83.43501,-1.7526175,13
452,-162.33588,-3.767038,15
453,-91.00741,26.03661,7
454,17.971382,34.915623,13
455,13.281377,-28.981188,2
456,166.27577,56.281982,13
457,-114.799484,102.874306,7
458,-51.755,-117.59757,2
459,-132.91284,-111.08873,10
460,68.967316,-106.20335,5
461,-78.90503,-239.06284,14
462,113.71159,14.939935,13
463,84.70111,-107.835556,5
464,110.83737,-105.69641,5
465,-141.02179,-0.92782557,12
466,-60.9323,125.16678,7
467,-55.149136,-120.68945,2
468,-105.69363,35.42404,7
469,-141.96579,-8.88208,12
470,-16.348373,33.21009,13
471,28.86665,146.12694,13
472,-22.357004,-73.04846,2
473,127.679985,-11.370694,13
474,-78.55347,-154.95969,9
475,-33.733265,-122.776665,2
476,107.60058,135.42831,13
477,39.468243,59.686665,13
478,1.2275966,-90.66485,2
479,124.55652,99.76737,13
480,10.208555,-23.035746,2
481,-208.50745,-79.26935,11
482,-99.29969,-52.394157,12
483,159.15182,125.3108,13
484,14.775522,31.521591,13
485,49.299088,141.76654,13
486,-23.378222,-129.18481,2
487,-34.02137,101.38173,7
488,4.305796,-158.55219,6
489,-73.6447,-58.311657,2
490,-116.22069,-86.0458,10
491,-8.671364,-109.101204,2
492,24.536873,178.1496,13
493,-102.14141,114.641525,7
494,137.83302,100.969246,13
495,-99.80377,-222.73878,14
496,-43.52555,-160.66302,15
497,-162.16083,68.410675,7
498,-86.97413,-207.65047,9
499,141.66888,36.538586,13
500,-59.260666,-176.1986,9
501,-45.53313,-128.86794,2
502,-94.508446,134.9047,7
503,62.186836,16.662907,13
504,27.872833,-51.1383,2
505,-46.64962,-221.35164,3
506,-146.04182,-32.3886,12
507,-25.244568,-127.53101,2
508,-99.92624,-115.42276,10
509,-47.543564,-111.820335,2
510,-123.748116,135.84381,7
511,-146.52936,55.63868,7
512,0.11893875,-46.05928,2
513,-28.398268,192.56264,13
514,-16.537174,-240.46559,4
515,-11.181342,150.31036,13
516,-195.96642,-103.60176,11
517,84.54349,-176.37938,5
518,-89.73475,-42.910725,2
519,-103.26481,-99.60414,10
520,-21.154974,214.03316,13
521,216.68256,81.87599,13
522,-20.72948,-105.443565,2
523,-85.42823,-142.65523,9
524,26.67172,-163.39162,6
525,-119.599815,-7.1387796,12
526,-125.4177,-49.212006,15
527,27.643293,-65.1377,2
528,19.009611,67.49652,13
529,113.01092,-182.1947,5
530,153.71461,-27.878115,13
531,47.778465,-73.783295,2
532,-202.2914,55.533115,15
533,-74.444046,-121.16752,2
534,-126.95339,65.59735,7
535,179.47134,143.45914,13
536,-90.52932,-55.97065,2
537,121.70901,-122.25536,5
538,4.8123374,-124.82449,2
539,-248.75735,-15.3292055,15
540,-82.127815,35.856197,13
541,-87.77729,-180.27643,9
542,15.2152,-119.5649,2
543,-165.97783,115.09916,7
544,78.42266,13.612658,13
545,18.015106,-85.08921,2
546,-148.30687,11.968074,15
547,34.351467,132.33936,13
548,-184.7941,-138.18437,1
549,12.90176,58.137085,13
550,-22.623262,-44.44858,2
551,135.26929,-146.87944,5
552,-189.93593,15.475242,15
553,9.566626,28.181396,13
554,-56.013325,71.45873,7
555,-47.461044,-230.90517,9
556,-79.7909,-230.3925,14
557,47.176456,-52.203487,12
558,-91.392166,-101.69778,10
559,-244.23846,27.361235,15
560,162.47957,21.576107,13
561,103.85603,39.851036,13
562,-22.107676,-55.52279,2
563,-185.65637,-115.4583,4
564,67.73605,154.5156,13
565,-229.53354,-40.58668,15
566,-32.32196,-96.99571,2
567,-23.1106,199.59123,13
568,25.565256,-56.09545,2
569,111.877045,-183.69388,5
570,100.99837,-85.89584,5
571,-42.631443,-267.79904,8
572,-18.743288,-80.303825,2
573,-30.975813,-0.81765354,2
574,-19.92104,-211.5109,3
575,193.1551,-103.22466,5
576,-240.25,-52.36928,15
577,-79.65017,-148.78511,9
578,30.131233,-67.72482,2
579,-88.84398,-207.51672,9
580,-28.925451,-60.98311,2
581,-21.121918,-72.79645,2
582,71.619896,155.55939,13
583,-148.25395,38.335888,7
584,-253.73079,8.085067,15
585,40.024883,87.26282,13
586,122.93018,-39.841736,13
587,-95.08878,-99.692535,10
588,-34.32365,-82.654785,2
589,-142.13046,-18.101973,12
590,-104.6655,-63.797626,5
591,-186.4371,-27.152218,15
592,63.866894,43.530853,13
593,-211.80444,-19.503,15
594,-147.524,142.72499,7
595,-35.856632,-241.30006,3
596,139.95726,-44.93025,13
597,-89.47432,30.298878,7
598,-83.59655,-91.62777,10
599,-27.44755,141.65045,13
600,-93.438324,81.32704,7
601,-118.1443,-12.768973,12
602,125.63267,-21.912703,13
603,17.615866,-41.1278,2
604,-10.140955,-17.890505,2
605,-165.80768,84.367744,7
606,-43.511787,-100.2316,2
607,-13.673232,-98.99076,2
608,-137.22777,38.68475,7
609,-28.227766,3.9163818,2
610,21.07785,225.52715,13
611,23.12923,113.91506,13
612,-3.257255,-2.481053,2
613,-101.217094,-97.429794,10
614,-133.96413,-90.97054,10
615,-2.3532608,-61.632706,2
616,-76.950226,-120.43949,2
617,132.76814,-174.96729,5
618,-93.97966,-141.6349,9
619,-246.23738,-39.377335,15
620,0.67635095,-27.61747,2
621,64.82638,191.52872,13
622,196.14932,-23.608696,13
623,-25.308018,-274.9696,8
624,-185.2056,52.9572,15
625,176.85512,54.122322,13
626,8.950794,-203.46272,6
627,119.57206,35.218163,13
628,-150.67029,35.437237,7
629,-70.218575,-45.61116,2
630,107.80952,-100.08446,5
