,x,y,c
0,-112.17978,52.59147,4
1,-192.01572,4.3053036,3
2,194.45435,58.653942,5
3,-81.05546,104.270744,4
4,-39.510677,29.853083,4
5,-52.470722,164.68898,9
6,-119.29988,183.9103,1
7,-47.204597,194.69038,9
8,-127.16526,-85.13033,8
9,-137.14296,-42.634254,8
10,38.542664,-64.55198,7
11,-165.80168,86.593605,14
12,-114.679825,17.903278,4
13,206.15709,-36.45716,13
14,-150.8805,42.323803,14
15,-181.74689,25.544443,8
16,32.94975,-96.226105,7
17,6.840377,94.8436,15
18,32.264786,242.29332,6
19,16.048384,66.09815,10
20,178.75607,7.6619034,5
21,114.64721,87.113785,11
22,-25.627974,227.1308,6
23,66.190125,140.69577,11
24,-109.575,5.1791086,4
25,-100.791725,-117.894295,8
26,2.2969892,230.02618,6
27,-154.48898,76.49419,14
28,13.584728,45.583595,15
29,-95.57886,44.453403,4
30,-85.857124,135.82738,9
31,-104.26565,-58.564495,8
32,-166.22502,-148.86082,3
33,-60.107452,48.586124,4
34,-142.58359,-77.72965,8
35,-161.2995,-144.00594,3
36,177.81316,45.867043,5
37,-107.8065,145.89844,1
38,-94.31698,-59.56383,8
39,-172.49748,-134.26079,3
40,43.63413,163.60052,11
41,-215.35962,-98.35664,3
42,152.70093,98.58155,11
43,-91.61155,102.12676,4
44,-7.0310097,33.272236,15
45,-93.67398,124.37826,9
46,133.403,147.21614,11
47,-184.7734,105.347435,14
48,112.34367,31.855223,2
49,-75.57616,142.41525,9
50,-59.25452,55.75214,4
51,-72.308556,132.83575,9
52,-103.23923,32.258648,4
53,-73.40363,113.980156,9
54,-26.482336,209.74182,6
55,-11.841228,-39.53612,2
56,-227.20377,-43.62825,3
57,-108.2815,-31.249603,8
58,-84.38533,83.4594,4
59,-120.00672,-112.758736,8
60,-150.55602,21.025797,14
61,89.912704,198.50471,11
62,-41.460575,-148.39966,12
63,-32.968765,171.7095,9
64,-199.34247,9.904536,3
65,81.28896,40.117493,15
66,-113.2546,67.27389,4
67,-103.21109,-21.29851,8
68,-135.3706,-20.457361,8
69,-80.873474,83.83828,4
70,-125.228935,-29.275572,8
71,93.22723,15.585937,2
72,-36.3853,-219.2076,12
73,-24.313995,248.3348,6
