,x,y,c
0,120.5481,104.42753,8
1,209.72205,-13.249671,8
2,172.10898,-39.27188,14
3,200.48108,29.406614,8
4,-200.84875,-43.970707,6
5,72.05257,103.006584,13
6,22.78768,-37.56686,9
7,-13.946406,-17.919128,11
8,-40.867588,-121.078865,9
9,-51.27382,50.505756,10
10,-187.90346,105.89371,2
11,-29.432444,-63.532715,9
12,73.07044,-35.263447,14
13,-145.43935,109.50435,2
14,28.102821,-249.70573,3
15,220.82907,-8.214176,8
16,23.286798,24.715567,11
17,128.77412,35.370945,8
18,59.197235,156.07988,13
19,-22.180132,219.35745,7
20,143.90454,41.805077,8
21,77.49351,193.39633,5
22,58.45981,62.528595,11
23,-94.93868,-102.46442,9
24,152.1732,-45.20907,14
25,94.221,-134.4805,4
26,241.87843,31.704058,8
27,139.05139,-85.74933,14
28,64.79656,-137.03459,14
29,-134.95226,53.047573,15
30,-148.51445,145.1626,2
31,62.018867,-200.85289,3
32,-120.33978,-136.77997,12
33,65.77448,-62.697556,14
34,143.91927,95.27036,8
35,208.09625,39.33265,8
36,-16.647097,-210.04456,3
37,53.444706,-212.40877,3
38,173.29852,114.798225,8
39,52.71311,-12.382245,4
40,129.92345,58.426468,8
41,-138.06282,-63.9172,9
42,-134.5171,148.87401,2
43,-73.51548,28.907034,10
44,-205.26147,75.8873,15
45,-167.87907,-46.936817,6
46,-54.553658,20.422953,9
47,188.89442,63.97827,8
48,80.53511,-180.9979,4
49,94.68735,-43.095875,14
50,-44.98096,34.451023,9
51,-100.73286,176.85423,2
52,210.96115,9.255012,8
53,-160.04951,-96.6814,12
54,-90.887726,70.03201,2
55,-64.35666,-194.07033,3
56,-12.762122,-86.3454,9
57,180.4616,77.34395,8
58,-29.536228,-150.25117,9
59,-106.030106,-135.74239,12
60,-127.437965,-13.875079,15
61,-32.942738,-113.35134,9
62,57.8574,-199.75977,3
63,191.37642,-11.125901,8
64,96.296844,-37.564117,14
65,-157.09201,82.309006,2
66,97.04553,-86.57902,14
67,-164.72702,9.723099,15
68,171.77742,97.62504,8
69,-162.92406,-117.129166,12
70,239.05934,27.456377,8
71,204.46214,-15.653904,8
72,141.29706,-132.13005,4
73,-177.01666,-72.23166,6
74,-56.907467,73.039665,2
75,-134.98996,-41.141605,2
76,-52.09782,-179.63173,3
77,-231.71082,-58.366394,6
78,107.26789,74.201584,8
79,-49.32688,-179.28677,12
80,-192.8217,105.224205,2
81,46.89641,-143.30705,14
82,69.4149,-72.464645,14
83,196.68166,14.07548,8
84,-135.93166,134.84164,2
85,-42.878597,-54.230324,9
86,-61.9653,-7.346254,9
87,153.42809,61.922447,8
88,-95.19471,57.703514,2
89,21.656126,-84.8778,1
90,-31.098185,35.04954,11
91,129.69594,32.884464,8
92,164.1841,-144.12244,4
93,52.30265,-2.1049907,11
94,-61.717686,-123.44075,9
95,223.54343,63.673306,8
96,64.074455,-108.69672,4
97,-89.00068,135.34093,2
98,14.70659,-64.4426,1
99,-88.80824,-151.8692,12
100,108.90645,-14.085558,14
101,8.391029,-181.9037,3
102,-87.17669,174.25049,2
103,118.27983,-31.262224,14
104,-143.42354,141.15724,2
105,113.45621,-68.62904,14
106,-99.2925,110.77045,2
107,56.012074,47.274513,11
108,-55.83832,-214.94928,3
109,-143.67723,130.35364,2
110,96.66001,-90.42531,4
111,-35.851868,9.867962,9
112,-67.623055,-101.51752,9
113,164.7181,-41.565304,14
114,-30.427471,-117.38917,9
115,56.35199,-52.416595,14
116,37.528725,9.002893,11
117,-132.315,54.474087,15
118,50.829082,12.116358,11
119,-20.832323,-128.92467,9
120,191.37634,64.35066,8
121,-52.835655,3.095867,9
122,2.1630547,70.110146,11
123,-128.538,-66.81154,9
124,69.67949,-140.06967,14
125,-29.783611,45.737415,11
126,-243.86009,5.024617,6
127,66.50006,165.97841,13
128,-78.43457,55.445602,10
129,185.28047,-84.73792,8
130,-207.02446,-46.13592,6
131,4.675904,-44.413887,9
132,-19.801594,-3.5011923,9
133,129.5402,-30.209297,14
134,34.2967,-186.44905,3
135,-147.85693,23.322565,15
136,56.313023,-145.66605,8
137,-176.52942,-4.5826683,15
138,185.55237,35.862144,8
139,15.103251,-248.5697,3
140,-46.69562,-113.89706,9
141,-107.79415,79.35906,2
142,101.204254,222.01999,5
143,58.070004,150.74373,13
144,75.96452,-193.96255,8
145,128.23978,88.7813,8
146,181.6187,86.52697,8
147,75.33247,-63.964703,14
148,-73.35765,-115.13582,9
149,-232.35054,-52.097107,6
150,-172.52663,26.809446,15
151,-37.00029,-80.05828,9
152,124.50844,45.09253,8
153,-51.38698,180.67224,2
154,-50.05774,35.9769,10
155,5.35153,-71.782555,1
156,-31.121365,-41.571995,9
157,-222.69629,-42.791664,6
158,190.78021,-2.5827613,8
159,7.025749,18.49914,11
160,-59.80565,-62.724064,9
161,-71.626015,-169.12993,12
162,161.07051,78.292465,8
163,-43.581436,97.13248,2
164,2.9268463,-78.500465,1
165,21.559446,-112.93172,1
166,-50.841164,-157.71265,3
167,-74.84547,-105.90525,9
168,-55.18532,-211.80147,3
169,-161.54204,-62.199562,6
170,117.36983,87.89199,8
171,92.079506,-82.02215,14
172,42.666565,-8.675816,11
173,126.39683,62.74241,8
174,98.33221,-85.431175,14
175,-165.4283,-27.394533,6
176,54.964817,-52.499813,14
177,-116.18349,-72.173065,9
178,183.39616,-20.457487,14
179,226.32109,49.645454,8
180,75.4392,45.076546,11
181,-43.50918,-97.53382,9
182,-99.840004,146.59248,2
183,-26.80615,-121.22979,9
184,-36.006653,-39.549744,9
185,48.9108,-46.884357,14
186,-164.92421,-45.311115,6
