,x,y,c,ind+1
16622,188.51753,3.0577302,5,4770706
16623,107.348305,-23.113853,7,4770813
16624,54.911587,1.9616272,5,4770834
16625,26.595781,10.673038,5,4771293
16626,-7.1322913,35.29451,5,4771400
16627,-74.95247,167.15486,14,4771501
16628,-233.87915,20.899374,8,4771804
16629,104.815094,-71.46264,13,4771848
16630,53.20588,23.388247,5,4772148
16631,-133.98676,122.36972,14,4772724
16632,40.236507,-176.06796,7,4772725
16633,68.082634,34.411663,15,4772804
16634,-116.77656,142.8504,14,4772810
16635,94.179146,173.15767,6,4772857
16636,-92.82857,155.07549,14,4773028
16637,175.71872,51.140915,10,4773070
16638,24.63849,-180.09595,7,4773136
16639,144.09268,-81.62504,13,4773352
16640,-43.26691,171.97536,1,4773716
16641,-36.859272,182.16252,1,4773809
16642,20.324991,-198.0219,7,4773896
16643,6.5870266,-25.102201,5,4774826
16644,72.69443,159.64745,6,4774957
16645,43.01118,-113.17394,7,4774987
16646,187.4885,-32.549187,5,4775071
16647,80.486,55.679375,15,4775610
16648,128.39442,110.32037,10,4775827
16649,-146.97081,42.223583,3,4775989
16650,-152.3571,100.52591,8,4776316
16651,-161.51952,42.158066,3,4776848
16652,210.28448,7.8093457,15,4777542
16653,11.92002,-27.35607,5,4777738
16654,-3.5516605,32.349075,5,4777740
16655,38.09525,123.24566,10,4778280
16656,133.72974,-83.044136,13,4778676
16657,182.02348,38.08228,10,4779066
16658,47.112988,90.07613,10,4779609
16659,121.50083,46.415337,15,4779676
16660,37.94722,201.64723,6,4780257
16661,134.76639,76.38343,10,4780325
16662,87.32303,9.526478,15,4780371
16663,141.69287,56.2523,15,4780398
16664,125.45317,86.161545,15,4780726
16665,117.53162,-88.39077,13,4780847
16666,-87.06343,136.06514,14,4781412
16667,-86.89613,71.923065,3,4781450
16668,-23.700771,177.26753,1,4781907
16669,36.12452,44.17389,5,4782143
16670,159.78683,-104.14286,13,4782180
16671,85.8952,-92.861565,13,4782905
16672,4.2442966,147.07828,1,4783118
16673,133.9621,70.633644,15,4783238
16674,-54.37597,179.93988,1,4783457
16675,103.215126,80.356926,15,4783838
16676,122.60767,45.708927,15,4783894
16677,-9.03514,-117.90664,7,4784392
16678,2.1170406,21.01172,5,4784395
16679,107.33023,81.1745,15,4784595
16680,31.116089,177.53972,6,4784745
16681,63.28551,140.98741,6,4784985
16682,-16.114958,-196.83467,7,4785239
16683,144.57167,77.63404,10,4785472
16684,149.95358,-115.15823,13,4785639
16685,85.246086,43.939754,15,4785919
16686,-36.411243,193.28175,1,4786056
16687,-134.57188,123.72517,14,4787286
16688,54.866764,20.775133,5,4787413
16689,17.95092,-27.389324,5,4787555
16690,157.70125,-15.357486,5,4787645
16691,169.84738,-38.37088,13,4787857
16692,115.01009,95.60579,1,4787861
16693,79.96889,-9.860279,2,4788159
16694,-30.875307,-19.250645,12,4788347
16695,179.29599,45.8468,10,4788852
16696,151.76085,-47.338306,13,4788979
16697,-9.392876,188.02336,1,4789354
16698,152.69992,-104.15722,13,4789720
16699,51.51989,77.67418,10,4789722
16700,-29.784008,27.762901,5,4789970
16701,-12.266035,39.43276,5,4790250
16702,104.67846,13.773373,15,4790508
16703,125.04066,86.90903,15,4790560
16704,18.55426,-26.608751,5,4791332
16705,-16.02592,31.401297,5,4791587
16706,174.93782,97.88354,10,4791708
16707,63.799767,171.68945,6,4792198
16708,10.761284,45.50607,5,4792581
16709,-71.55437,-73.12657,11,4792669
16710,141.93494,24.117867,10,4792786
16711,-73.95875,171.05971,14,4793328
16712,-120.16417,152.92648,14,4793822
16713,93.38052,57.862556,6,4794511
16714,-54.72731,192.38332,1,4794661
16715,-113.284775,138.6965,14,4794941
16716,54.22279,102.11521,10,4795224
16717,-130.7093,123.76046,14,4795435
16718,117.96763,95.08032,9,4795959
16719,14.449292,12.238034,5,4796368
16720,61.024677,24.410633,5,4796524
16721,-40.200466,204.67268,1,4796954
16722,-33.72872,19.47428,5,4797144
16723,-61.932575,187.92044,1,4797334
16724,43.571484,-168.87129,7,4797462
16725,44.484627,89.09697,10,4798243
16726,10.139396,-27.446377,5,4798493
16727,-10.529501,162.92513,1,4798529
16728,-103.04979,151.78741,14,4799586
16729,33.114475,96.329956,1,4801290
16730,-42.750206,206.67038,1,4801437
16731,3.9957595,147.74649,1,4801451
16732,-75.37498,166.90622,14,4801648
16733,75.778564,67.13485,15,4802108
16734,-104.91384,42.117626,12,4802239
16735,-15.051189,14.389783,5,4802248
16736,36.63338,50.214264,5,4802287
16737,-7.7715745,27.931293,5,4803234
16738,-112.79424,-2.4816225,4,4803434
16739,84.218834,53.29023,15,4803575
16740,-21.141308,10.379531,5,4804224
16741,5.0943985,-188.95021,7,4804590
16742,-89.60719,156.82063,14,4804623
16743,89.80099,12.264839,15,4804975
16744,46.94077,-88.07895,2,4805183
16745,14.232618,20.412197,5,4805631
16746,43.80191,-149.92177,7,4805887
16747,-33.41204,156.56845,1,4805968
16748,158.27917,-92.72963,13,4806918
16749,-48.582565,180.92288,1,4807140
16750,61.21309,91.31388,10,4807422
16751,123.84209,17.062212,2,4807745
16752,-62.808838,183.76852,1,4807839
16753,21.269396,149.15215,6,4807964
16754,152.95375,70.73423,10,4808530
16755,-214.51118,41.192726,8,4808757
16756,42.734974,102.806404,9,4808825
16757,-3.108254,124.06753,9,4808898
16758,-134.56229,107.5863,14,4809220
16759,-67.86569,161.40384,14,4809586
16760,-60.656677,-69.143,10,4809610
16761,74.58162,-10.704827,2,4809662
16762,144.50664,23.337093,10,4809730
16763,50.255157,89.97971,10,4809777
16764,-52.086006,195.68503,1,4810036
16765,227.69368,-2.589162,15,4810532
16766,58.2394,-3.8753557,5,4810554
16767,-78.05935,-41.794205,11,4811454
16768,21.67976,0.37463143,5,4811473
16769,64.241165,86.576965,10,4812111
16770,168.72266,-87.84445,13,4812127
16771,-77.14373,127.90926,14,4812238
16772,18.639082,-198.3588,7,4812503
16773,24.522017,168.6202,6,4812785
16774,144.82362,-14.807756,13,4813258
16775,-56.44087,190.7647,1,4813312
16776,72.35926,74.36021,10,4813770
16777,113.10228,174.87419,6,4813818
16778,123.30548,93.19177,1,4813905
16779,153.1311,-47.36003,13,4813989
16780,-120.57975,88.606415,14,4814018
16781,62.73366,19.562523,5,4814317
16782,80.254456,104.23563,10,4814597
16783,111.98847,11.001876,10,4815269
16784,4.6111865,8.202822,5,4815457
16785,146.33957,-10.797127,13,4815758
16786,119.699684,54.503014,15,4815867
16787,129.34462,74.355644,15,4815921
16788,121.10049,-147.3784,13,4816115
16789,116.75275,-113.17699,13,4816123
16790,135.13818,-120.22996,13,4816219
16791,165.97462,-15.314494,5,4816349
16792,173.09792,-95.892334,13,4816690
16793,153.48128,-98.29954,13,4817277
16794,63.603302,-152.64708,13,4817351
16795,7.778438,-0.8900538,5,4817489
16796,187.85439,-29.20563,5,4817870
16797,130.40399,-149.2978,13,4818176
16798,147.266,-100.57083,13,4818341
16799,9.110107,27.636816,5,4818813
16800,-9.903238,-87.90557,7,4818944
16801,126.763084,-28.858942,13,4819132
16802,-35.7669,186.67245,1,4819420
16803,151.23834,-135.37483,13,4819469
16804,42.389103,41.174133,5,4819788
16805,-8.497539,-210.32727,7,4820096
16806,162.97414,-73.94652,13,4820111
16807,107.48324,81.58293,15,4820187
16808,130.91612,-30.917986,13,4820391
16809,46.946136,22.690304,5,4820430
16810,54.519592,-161.08064,13,4820516
16811,119.12781,-117.625404,13,4820754
16812,137.27046,-24.464548,13,4820928
16813,110.242004,-105.02099,13,4821085
16814,62.83074,15.948157,5,4821343
16815,171.3316,-81.139656,13,4821392
16816,108.63138,-22.788624,7,4821440
16817,-5.2417507,44.54581,5,4821685
16818,136.51244,-113.244835,13,4821972
16819,148.37312,-97.93024,13,4822328
16820,138.76553,-100.2686,13,4822558
16821,-15.310378,23.75059,5,4824161
16822,3.9947917,-17.88144,5,4824680
16823,157.122,-74.29503,13,4825108
16824,-110.03136,33.884377,12,4825235
16825,133.98782,-98.92136,13,4825487
16826,-55.70328,-37.775925,15,4825681
16827,-96.997696,149.77121,14,4826046
16828,127.2104,-26.963198,13,4826177
16829,33.102932,164.2333,6,4826195
16830,-30.638157,-16.132666,12,4826295
16831,73.86951,56.70308,15,4826367
16832,7.680549,4.050001,5,4826920
16833,133.1623,-75.70191,13,4827326
16834,115.50113,76.4676,15,4827702
16835,3.6033723,0.94866776,5,4827786
16836,36.241024,10.625657,5,4827845
16837,217.03757,6.2040095,15,4828190
16838,8.457755,21.61958,5,4828553
16839,220.504,-10.63395,15,4828681
16840,-8.878354,-128.83363,7,4828811
16841,-117.687645,141.19125,14,4828922
16842,107.26611,-116.70348,13,4828923
16843,40.459602,-12.173577,5,4828983
16844,59.59956,172.19577,6,4829010
16845,-86.50241,153.80205,14,4829628
16846,70.21012,156.598,6,4829996
16847,-5.509112,139.87811,1,4830473
16848,-8.9920435,-1.9654282,5,4830804
16849,59.721336,-165.02963,13,4830813
16850,116.68575,-77.70066,13,4830949
16851,177.22269,-9.122713,5,4831402
16852,61.381878,-145.38847,13,4831438
16853,112.82595,-136.86064,13,4831650
16854,54.075245,101.788345,10,4831950
16855,196.03235,-23.992231,5,4831952
16856,98.63105,112.46175,11,4832042
16857,122.7437,44.679462,15,4832077
16858,126.00959,-25.537653,13,4832140
16859,39.043167,190.08388,6,4832187
16860,74.62908,-25.459162,2,4832189
16861,147.10945,-51.538002,13,4832452
16862,0.49765208,11.888322,5,4832457
16863,151.05098,-116.82911,13,4833136
16864,43.396168,-3.1296816,5,4833966
16865,-2.8368785,169.04475,1,4834118
16866,139.35318,-127.82277,13,4834196
16867,82.8544,-139.40875,13,4834665
16868,52.08872,156.21791,6,4834733
16869,48.104393,89.37298,10,4835435
16870,67.5433,171.40752,6,4835904
16871,5.7457347,-29.39107,5,4836624
16872,221.75409,-6.883758,15,4836840
16873,130.70949,-110.61535,13,4837058
16874,112.11521,-104.83351,13,4837718
16875,26.596788,-21.801062,5,4838079
16876,83.04005,58.338173,15,4838311
16877,99.132774,-97.27923,13,4838523
16878,74.80766,68.50185,10,4839215
16879,162.31424,-95.025276,13,4839494
16880,38.204144,182.77373,6,4840546
16881,-108.16614,152.34157,14,4840903
16882,12.83029,27.241348,5,4841485
16883,47.506714,-166.39043,7,4841619
16884,2.9490712,-113.60256,7,4841915
16885,104.28584,-114.73769,13,4842357
16886,135.92847,-56.239544,13,4842676
16887,-46.427963,122.61001,1,4843911
16888,47.18298,1.0482357,5,4843987
16889,165.20586,-33.92689,5,4844182
16890,5.545543,21.717075,5,4844684
16891,99.117065,114.99862,1,4845233
16892,111.96231,76.0427,15,4845303
16893,179.69054,-93.263535,13,4845661
16894,168.8711,-32.934998,5,4845905
16895,-96.12691,147.41167,14,4846298
16896,167.11606,32.107243,10,4846459
16897,-137.08276,109.30691,14,4846537
16898,2.622272,147.01971,1,4846738
16899,141.47864,-122.85358,13,4847022
16900,7.134647,15.59269,5,4847542
16901,113.53359,-81.47859,13,4848165
16902,39.718452,-12.721763,5,4848415
16903,155.09076,97.20019,10,4848645
16904,40.14056,-13.570184,5,4849471
16905,163.14716,-106.32923,13,4849683
16906,31.759285,152.39204,6,4849841
16907,53.944633,99.239685,10,4850337
16908,50.56411,77.77196,10,4850499
16909,-35.94579,151.39665,1,4850923
16910,146.52371,-88.65523,13,4851695
16911,45.452194,-15.870509,5,4851770
16912,5.4201665,-112.045525,7,4851779
16913,-81.56707,153.0012,14,4851968
16914,115.51097,-110.2113,13,4852406
16915,26.800419,145.63206,6,4852420
16916,107.154366,31.91046,15,4852623
16917,-57.590652,32.262726,12,4852935
16918,79.892914,159.23595,6,4853089
16919,5.695716,70.5086,9,4853096
16920,96.30697,-108.92548,13,4853321
16921,142.94537,-43.2625,13,4853735
16922,215.30182,3.0873685,15,4853827
16923,26.826889,22.5858,5,4853936
16924,-27.087564,-206.4824,7,4854132
16925,52.331158,108.447266,6,4854285
16926,-4.3057714,-38.81476,2,4854624
16927,41.019497,-166.76248,7,4855030
16928,33.05821,53.93633,5,4855775
16929,163.23901,-63.460815,13,4855780
16930,-113.993416,142.71355,14,4856452
16931,66.77151,11.345536,5,4856521
16932,143.0267,-16.555485,13,4856531
16933,89.34221,-155.9647,13,4856579
16934,-3.8086083,-193.29936,7,4856818
16935,63.22887,141.71858,6,4857000
16936,53.3335,97.85566,10,4857913
16937,-66.91233,158.35649,1,4857957
16938,-50.98341,181.24911,1,4858425
16939,-50.02136,170.59912,1,4859446
16940,159.32341,-73.5412,13,4859535
16941,81.49841,-143.02675,13,4859674
16942,70.108025,-28.230206,2,4859808
16943,-59.27921,186.01338,1,4860110
16944,-45.33376,127.03255,1,4860212
16945,-88.003815,116.02873,14,4860625
16946,-98.52274,144.99995,14,4860647
16947,-11.873489,160.76154,1,4860753
16948,-3.7045693,-119.358955,7,4860810
16949,51.906162,-60.47618,2,4861199
16950,-172.89645,53.359844,3,4861824
16951,161.14879,-67.36967,13,4862241
16952,160.54181,107.329285,10,4862981
16953,125.46424,88.38481,15,4863162
16954,0.82208884,171.48166,1,4863226
16955,179.71684,48.411846,10,4863536
16956,-65.781815,-66.60379,11,4864058
16957,122.94856,-74.82819,13,4864323
16958,17.122135,-105.506,2,4864824
16959,70.984344,87.70467,10,4865081
16960,-65.97546,109.18994,9,4865344
16961,-31.136446,193.34381,1,4865392
16962,-21.935184,10.751207,5,4866399
16963,-31.356236,114.82749,9,4866477
16964,-55.875393,-36.895206,15,4866858
16965,144.1036,-79.353745,13,4866886
16966,122.97441,58.673126,15,4866932
16967,106.921844,29.694925,15,4867088
16968,104.515976,174.65457,6,4867129
16969,-28.001432,21.884808,5,4867295
16970,-140.69481,39.61082,3,4867609
16971,-49.37371,-10.94863,12,4867891
16972,118.04835,100.963936,9,4868297
16973,-27.685955,194.75471,1,4868462
16974,-19.111603,129.49287,1,4868684
16975,138.28568,98.56069,10,4868912
16976,168.46701,99.82046,10,4869210
16977,14.023361,44.33922,5,4869514
16978,97.50381,176.03075,6,4869535
16979,2.3498447,31.101343,5,4869658
16980,-132.64471,138.02585,14,4869682
16981,67.312874,-36.29368,2,4869765
16982,140.99123,-46.299778,13,4869949
16983,131.41414,-106.535164,13,4870835
16984,-58.23445,-80.20063,11,4871779
16985,109.78766,158.68967,6,4871809
16986,10.342061,28.535112,5,4871823
16987,20.95398,154.59119,6,4871941
16988,169.66472,46.275898,10,4872002
16989,113.366165,76.553276,15,4872086
16990,61.98751,-76.677704,2,4872222
16991,-103.93935,148.69873,14,4872255
16992,-5.5043635,140.95134,1,4872384
16993,-48.11904,152.22774,1,4873174
16994,103.50675,171.45981,6,4873564
16995,36.266468,185.64642,6,4873692
16996,23.607779,133.49454,9,4874032
16997,-108.07209,94.95383,1,4874259
16998,45.134163,-160.72688,7,4874364
16999,-15.2982235,-198.56364,7,4874530
17000,19.356936,-194.61757,7,4874746
17001,149.6625,28.704697,10,4875032
17002,26.947025,32.357765,5,4875072
17003,105.86032,-98.71431,13,4875281
17004,5.548109,28.150114,5,4875348
17005,46.203274,-51.010513,2,4875353
17006,107.22869,-21.194172,15,4876141
17007,73.388176,85.74015,10,4876333
17008,-0.40886807,162.10576,1,4876388
17009,-26.195063,127.097755,1,4876956
17010,84.448296,-15.828766,2,4877169
17011,-235.7542,25.092072,8,4877190
17012,-8.238878,-127.92136,7,4877400
17013,-124.26785,146.12675,14,4877501
17014,171.47473,54.94641,10,4878088
17015,-18.428589,-21.460283,5,4878291
17016,-0.97520274,138.90645,1,4878867
17017,-8.3540535,160.22589,1,4879064
17018,25.630243,29.573294,5,4879282
17019,86.11433,16.060097,15,4879551
17020,-10.775001,-38.594357,2,4880108
17021,-12.0798855,5.194896,5,4880743
17022,70.43291,-151.42381,13,4880751
17023,27.278307,-180.50304,7,4881612
17024,6.5156703,28.040052,5,4881913
17025,63.04571,85.80123,10,4882394
17026,39.460285,44.64173,5,4882438
17027,68.78593,10.084529,5,4882906
17028,86.94566,-6.3653526,2,4883146
17029,-6.8711805,-197.63608,7,4883214
17030,10.740923,12.182131,5,4883519
17031,145.38664,-29.025143,13,4883620
17032,10.956267,32.74589,5,4883738
17033,62.7188,-41.719284,2,4883844
17034,153.25505,-56.28767,13,4883860
17035,11.853094,-107.56204,2,4883965
17036,155.62045,106.547874,10,4884308
17037,32.89146,-156.36974,7,4884318
17038,191.25018,-25.492767,5,4884384
17039,63.18931,156.17249,6,4884862
17040,-48.32844,191.57127,1,4885030
17041,74.29271,70.24449,10,4885438
17042,149.47238,71.91955,10,4886511
17043,161.77457,-32.36066,13,4886869
17044,-37.368053,142.62611,1,4886877
17045,123.14608,88.94116,15,4887033
17046,9.972384,11.373082,5,4887105
17047,61.06439,141.36426,6,4887474
17048,148.08788,-36.350685,13,4887971
17049,33.917866,0.4810329,5,4888144
17050,-18.473097,162.54367,1,4888341
17051,-4.6728206,45.292408,5,4888475
17052,-3.247835,138.60654,1,4888739
17053,28.694683,25.954885,5,4889203
17054,140.56412,-15.028332,13,4889313
17055,132.8888,-109.25357,13,4889415
17056,68.12869,-12.34213,2,4889546
17057,30.050524,-2.0330431,5,4889559
17058,-119.07554,47.537163,3,4890100
17059,-24.033453,-196.91533,7,4890101
17060,-68.08254,6.452741,12,4890951
17061,-137.13972,27.323997,3,4891182
17062,-17.48989,58.342064,5,4891239
17063,181.118,36.007336,10,4891330
17064,73.6499,167.16795,6,4892795
17065,-89.07074,33.24342,12,4893224
17066,-52.889053,36.979828,12,4893715
17067,137.88353,20.042557,10,4894088
17068,-127.9647,14.694986,12,4894337
17069,75.29634,153.16742,6,4894655
17070,165.73573,-73.75292,13,4894829
17071,15.102283,14.493052,5,4894855
17072,117.37801,94.381294,9,4895523
17073,124.47182,-28.394241,13,4895818
17074,23.189838,-14.349699,5,4896397
17075,168.6925,46.444008,10,4896427
17076,-6.732478,36.52631,5,4896433
17077,163.02403,-127.75098,13,4896744
17078,-31.528568,-132.40376,7,4897357
17079,171.17241,-38.56038,13,4897979
17080,3.4034705,-9.259876,5,4897983
17081,-18.191011,216.54822,1,4898199
17082,12.384242,43.082497,5,4898642
17083,61.961742,-2.2025788,5,4898994
17084,-48.65388,174.74869,1,4899394
17085,105.680916,-67.85611,13,4900098
17086,185.26521,2.1969635,5,4900515
17087,137.60754,102.471176,10,4900874
17088,189.5,-12.848387,5,4901360
17089,-115.05597,104.49409,14,4901515
17090,-71.50717,-5.8093553,12,4901667
17091,-24.466219,208.75845,1,4901720
17092,95.45243,25.663294,15,4902219
17093,13.074285,-28.150963,5,4902476
17094,188.76796,-21.147198,5,4902639
17095,131.69157,53.31222,15,4902737
17096,70.81163,158.55975,6,4902989
17097,53.504436,42.14832,6,4903342
17098,-12.889291,27.787024,5,4903356
17099,176.83534,79.16974,10,4903610
17100,35.56954,162.21468,6,4903656
17101,-5.8552184,30.575844,5,4903726
17102,17.088717,111.37951,9,4903817
17103,23.018751,7.7721033,5,4904946
17104,190.77579,-16.082836,5,4905932
17105,4.90009,17.173971,5,4906688
17106,124.54922,54.07773,15,4907145
17107,146.92412,-94.41005,13,4907279
17108,-8.48447,142.15205,1,4907518
17109,-20.061058,130.84564,1,4908341
17110,132.58858,-20.585773,13,4908614
17111,-29.046532,48.276382,5,4908731
17112,15.77365,32.059837,5,4908975
17113,19.957447,33.386337,5,4909166
17114,-5.4306407,28.443836,5,4909478
17115,71.042175,157.41992,6,4910238
17116,34.24824,147.94768,6,4910289
17117,68.107285,18.142185,5,4910355
17118,5.172931,52.138504,5,4910361
17119,185.95337,3.4356916,5,4910486
17120,104.99474,9.162803,15,4910654
17121,184.56874,51.09775,10,4910993
17122,181.91513,36.092304,10,4911128
17123,70.15493,188.54823,6,4911849
17124,161.57115,-15.018023,13,4912110
17125,158.0924,-67.233406,13,4912272
17126,104.69512,112.37327,10,4912542
17127,-97.0334,155.1798,14,4913129
17128,127.23652,-0.016421314,10,4913308
17129,117.748215,0.29668313,10,4913475
17130,119.44269,-129.48915,13,4914143
17131,88.11255,-140.7316,13,4914677
17132,115.06495,-107.83594,13,4914835
17133,55.65571,-133.8661,13,4914939
17134,22.868034,4.060543,5,4915049
17135,41.35321,-21.671972,5,4915729
17136,47.3587,-177.14247,7,4916432
17137,140.66724,78.34409,10,4916474
17138,-28.424414,124.00723,1,4916674
17139,91.69005,42.911846,15,4916760
17140,6.8603387,36.753033,5,4917013
17141,139.6197,80.37001,10,4917041
17142,58.013126,22.7172,5,4917141
17143,27.044369,141.21568,6,4917658
17144,42.13773,183.15067,6,4917861
17145,103.30902,156.86026,6,4918369
17146,173.83337,69.43557,10,4918499
17147,116.229416,-84.40856,13,4918665
17148,-41.62274,183.44078,1,4918766
17149,-69.431435,131.40936,14,4919065
17150,-39.585808,153.7983,1,4919255
17151,151.53558,-81.66672,13,4919872
17152,138.10835,86.99936,10,4920022
17153,167.66667,45.810436,10,4920117
17154,104.13061,22.829378,15,4920264
17155,120.0954,98.29318,1,4920659
17156,169.99728,93.337654,10,4920875
17157,186.45955,-25.92299,5,4921025
17158,-6.944813,24.366552,5,4921638
17159,103.31074,85.4467,15,4921694
17160,-30.590273,8.644441,5,4921953
17161,91.450516,181.34258,6,4921997
17162,59.905193,82.80278,10,4922092
17163,-49.88972,171.98941,1,4922449
17164,-46.525257,171.52396,1,4923480
17165,-44.35165,185.80704,1,4923784
17166,137.06334,100.103325,10,4924167
17167,23.957163,45.854168,5,4924540
17168,-31.788086,148.84958,1,4924654
17169,71.02299,85.844955,10,4924823
17170,36.63666,-0.6163564,5,4925852
17171,-77.99101,-105.00586,11,4925891
17172,72.5959,-13.218111,2,4925987
17173,48.18789,23.821121,5,4927216
17174,80.49021,-8.720706,2,4927298
17175,-131.7679,28.5598,3,4927693
17176,56.718018,99.21559,10,4927807
17177,0.23783554,-23.542614,5,4927985
17178,53.257187,22.974598,5,4927997
17179,144.89204,-19.65609,13,4928392
17180,-22.405535,215.51097,1,4928532
17181,126.80718,50.833958,15,4928560
17182,99.49398,-75.96848,13,4928602
17183,168.77437,48.043095,10,4929333
17184,39.016598,187.42833,6,4929582
17185,-124.64662,100.333824,14,4929698
17186,-148.23807,18.166803,3,4930302
17187,154.1692,106.28823,10,4930649
17188,57.610596,30.863943,5,4930707
17189,36.955395,162.232,6,4931119
17190,105.46591,175.13287,6,4931793
17191,71.66817,17.794584,5,4931801
17192,60.533962,24.797438,5,4931807
17193,-2.5084221,-47.080452,2,4932069
17194,107.84684,-99.06226,13,4932155
17195,153.18938,27.879513,10,4932703
17196,-14.001439,47.76674,5,4932999
17197,-29.519678,33.440704,5,4936046
17198,33.789787,-7.5136585,5,4936251
17199,-50.5162,161.88393,1,4936256
17200,19.54109,177.6767,6,4936334
17201,83.098785,85.171295,10,4937055
17202,21.789213,-10.063499,5,4937223
17203,-44.97295,198.35207,1,4938379
17204,-17.717493,37.27318,5,4938503
17205,66.11034,188.50833,6,4938601
17206,43.280666,46.174282,5,4938633
17207,116.67244,-161.04564,13,4938709
17208,129.62396,70.78246,15,4939200
17209,16.343622,50.483612,5,4939372
17210,12.17644,27.39597,5,4939531
17211,-25.16401,116.215996,9,4939582
17212,97.658226,-80.64322,13,4939605
17213,73.470116,173.16609,6,4940957
17214,27.202505,147.86935,6,4940979
17215,-18.058273,32.50135,5,4941401
17216,75.131,88.36805,10,4942355
17217,99.758,173.88788,6,4942497
17218,-39.909138,203.21405,1,4942504
17219,-47.172894,170.25966,1,4942533
17220,-1.332456,-47.39055,2,4942992
17221,55.346233,-22.56215,2,4943072
17222,-5.829814,124.0795,9,4943241
17223,93.298706,49.904015,15,4943876
17224,77.77976,-8.383539,2,4943899
17225,-4.57814,-15.027517,5,4943931
17226,-15.7070675,160.10214,1,4944113
17227,3.6808784,-11.267394,5,4944490
17228,-7.491213,161.179,1,4944915
17229,-134.44492,134.85466,14,4945686
17230,69.76951,89.59064,10,4945988
17231,31.745829,192.54976,6,4946280
17232,-149.63794,39.785576,3,4946318
17233,5.974603,143.55156,9,4946409
17234,59.47999,156.21953,6,4946978
17235,-5.186938,-17.950346,5,4947092
17236,182.23363,-27.007517,5,4948169
17237,97.982544,-78.15575,13,4948592
17238,-32.742596,176.03462,1,4948807
17239,-54.51649,-7.4569435,12,4948933
17240,159.17218,-21.665556,13,4949647
17241,-1.9209912,141.9213,9,4949797
17242,164.92014,46.947803,10,4950191
17243,-59.464806,125.169304,14,4950349
17244,91.45105,41.26289,15,4950659
17245,113.73342,148.97717,6,4951219
17246,54.48439,-49.8151,2,4951733
17247,-54.965675,66.31118,1,4952054
17248,-1.6125878,17.2947,5,4952272
17249,172.31268,83.90143,10,4952951
17250,-84.96974,151.99965,14,4953956
17251,41.06163,43.029156,5,4954037
17252,-23.498863,20.478691,5,4954090
17253,144.44261,15.610563,10,4954623
17254,-87.336494,125.22057,14,4955462
17255,46.1927,187.32228,6,4955590
17256,-5.368111,25.10819,5,4955841
17257,11.851192,11.055455,5,4955852
17258,6.1345544,23.819342,5,4955980
17259,-25.962101,50.729897,5,4956037
17260,176.09772,34.906097,10,4956547
17261,-2.2601345,139.35226,1,4956550
17262,-32.020912,123.977425,1,4956743
17263,28.293283,146.12929,6,4956750
17264,227.23364,-0.16317831,15,4957239
17265,51.376675,106.390656,10,4957379
17266,94.82022,58.464733,15,4957618
17267,64.991905,-4.0467663,5,4958299
17268,-35.406933,146.2366,1,4958635
17269,-79.540726,136.68074,14,4958910
17270,70.35009,157.84016,6,4959570
17271,85.719635,62.63566,15,4959692
17272,-122.13003,98.037315,14,4960250
17273,26.226257,15.004357,5,4960747
17274,-10.467529,137.29138,1,4961512
17275,65.87722,171.4375,6,4961950
17276,141.84392,-63.36247,13,4962001
17277,114.44919,86.15531,15,4962368
17278,185.5604,44.56637,10,4962564
17279,-221.68054,41.8397,8,4962638
17280,0.5638319,18.781767,5,4963594
17281,41.35193,188.11435,6,4963685
17282,8.773143,90.95783,9,4964546
17283,7.411124,28.556637,5,4965002
17284,168.6418,-72.56851,13,4965189
17285,-134.25665,25.466612,3,4965290
17286,151.52681,27.1183,10,4965464
17287,41.417526,-52.523655,2,4965508
17288,96.972206,127.01903,1,4965732
17289,12.134519,24.0398,5,4965979
17290,165.32346,-106.554016,13,4966250
17291,44.645428,23.732157,5,4966761
17292,106.97319,169.51576,6,4967067
17293,36.61937,163.89648,6,4967262
17294,102.708435,178.76263,6,4967751
17295,-108.46434,47.822025,12,4967802
17296,156.27711,-106.0623,13,4967866
17297,119.07849,119.40191,9,4968124
17298,30.103376,26.693113,5,4968130
17299,-36.621246,203.10901,1,4968352
17300,-14.10875,3.0193572,5,4968768
17301,29.022406,-53.71128,2,4969053
17302,68.451065,151.16467,6,4969160
17303,102.803505,116.95133,1,4969164
17304,14.171997,26.63474,5,4969180
17305,130.31523,112.66977,10,4969232
17306,76.88784,-118.00272,13,4969376
17307,-167.73509,44.016567,3,4970900
17308,71.63376,42.11075,15,4971322
17309,49.914326,153.35576,6,4971970
17310,35.889038,184.90532,6,4972171
17311,178.2533,36.637222,10,4972457
17312,-51.91168,-92.41878,11,4972796
17313,-48.83014,184.32877,1,4973206
17314,145.40617,27.19056,10,4973383
17315,114.62514,12.1959305,10,4974102
17316,-32.9861,150.15459,1,4974156
17317,31.503368,52.669228,5,4974635
17318,129.98177,-153.98433,13,4974959
17319,28.182991,162.98538,6,4975223
17320,-46.94324,153.5201,1,4975558
17321,-78.04902,2.1446812,12,4975806
17322,155.96674,70.86046,10,4976245
17323,-49.749187,147.09955,1,4976254
17324,21.855562,22.884108,5,4976671
17325,188.30797,46.632072,10,4977303
17326,107.86644,116.00281,10,4977742
17327,-7.3696713,166.8447,1,4978488
17328,115.80383,71.10272,15,4979110
17329,53.228012,41.085403,6,4979305
17330,118.23976,12.137768,10,4979906
