,x,y,c,ind+1
0,-6.9395466,-10.986008,11,11
1,-23.63018,3.4839683,4,188
2,-8.385224,1.8370737,11,203
3,-31.013603,-6.828261,3,231
4,31.088219,16.425716,6,235
5,9.845663,-9.56873,2,253
6,-18.2452,17.90541,4,290
7,13.475768,-7.2529964,2,468
8,22.250795,-21.335821,13,480
9,12.799132,-14.167896,2,488
10,6.067839,-13.916438,2,531
11,10.911581,-2.2896564,15,539
12,-9.8636465,17.21329,9,578
13,-25.3527,-18.662422,8,628
14,-25.11533,-12.794251,8,638
15,-2.5420606,11.96754,9,660
16,24.421171,-25.979761,13,668
17,16.153093,27.338537,6,736
18,-40.211067,0.7271752,3,800
19,-13.590326,-7.0101495,11,810
20,-21.200249,-16.835545,8,843
21,-36.670307,-0.33931682,3,890
22,-6.6215754,21.277418,1,903
23,9.011055,-18.272806,2,978
24,20.928947,-22.672016,13,1032
25,5.883898,-23.566807,2,1087
26,-26.57615,2.058125,4,1098
27,3.9995682,-9.459638,2,1100
28,-6.5268607,14.06545,9,1172
29,-23.857168,-17.826668,8,1197
30,21.439865,-30.207603,13,1245
31,-8.2620945,-25.600647,7,1270
32,-23.565563,-17.005638,8,1304
33,-27.034777,0.83932,4,1307
34,-16.706882,14.631862,4,1351
35,14.232324,-12.719904,2,1399
36,-25.962395,-2.8380313,4,1440
37,-6.7142305,-8.643334,11,1484
38,27.248747,23.107029,6,1487
39,-5.4708357,7.6380715,4,1566
40,12.888157,-7.553263,2,1611
41,3.4889324,-20.51749,2,1741
42,3.7470832,-7.1882257,2,1772
43,-18.39571,6.2093897,4,1794
44,3.3573475,0.13134298,15,1815
45,13.146416,-28.75459,13,1817
46,-3.832563,20.31042,9,1840
47,2.1751258,-21.90311,7,2019
48,-3.509429,-7.9488425,11,2037
49,-17.04541,7.5152497,4,2052
50,-20.467367,-16.890394,8,2118
51,-9.872078,1.5536747,11,2132
52,-18.857254,25.288794,14,2197
53,-1.5893108,7.218294,9,2262
54,-11.742645,23.110775,14,2281
55,31.14479,18.552797,6,2317
56,-28.583979,-17.013863,8,2322
57,5.082297,-19.797579,2,2400
58,-2.7442448,9.377988,9,2413
59,24.789566,-1.0102147,5,2419
60,13.316639,-16.163088,2,2451
61,-9.096236,22.319477,1,2471
62,6.3815255,-13.993365,2,2545
63,14.31626,-12.256372,2,2557
64,-14.316774,5.5786343,4,2602
65,9.020785,-18.697758,2,2616
66,-8.51739,-8.971919,11,2653
67,-15.366806,25.279484,14,2657
68,-6.994477,16.362963,9,2714
69,-34.59147,14.906101,12,2748
70,4.9004245,25.387703,1,2753
71,-6.729098,21.283693,1,2880
72,-6.4753094,21.973024,1,2881
73,-4.4341826,21.366488,1,2894
74,9.5337,-17.045454,2,2926
75,5.863708,-18.50298,2,2949
76,31.133759,16.11929,6,2953
77,-13.445197,1.8623623,11,3046
78,-26.099358,-22.921358,8,3050
79,-32.058678,2.9678636,3,3097
80,-22.523083,-20.584576,8,3100
81,20.289234,31.835249,6,3103
82,-8.875558,20.410137,9,3133
83,-9.6911745,-27.879742,7,3165
84,-23.108147,3.663667,4,3172
85,-10.197553,13.736076,9,3179
86,-1.2809103,5.9762583,10,3208
87,-8.332975,-30.127306,7,3221
88,-8.237364,-25.418354,7,3245
89,-15.818023,9.236265,4,3249
90,-8.208274,9.241565,9,3251
91,12.36205,0.78706545,15,3329
92,12.488725,-27.940117,13,3394
93,1.8104987,15.757689,3,3505
94,-14.956247,6.5231977,4,3543
95,10.143615,-16.867493,2,3548
96,8.855782,-16.69161,2,3550
97,-21.671055,6.1987085,4,3576
98,-2.8220484,8.98028,9,3578
99,13.767682,-13.917473,2,3580
100,26.865555,27.411058,6,3585
101,14.329529,-12.562122,2,3600
102,34.820175,-11.839619,5,3611
103,-18.44876,5.4732943,4,3708
104,-5.69023,-4.7416387,11,3711
105,-35.3411,0.84161496,12,3729
106,-7.4488177,-5.0029187,11,3731
107,7.48452,11.946901,10,3841
108,2.5445747,-2.7938232,15,3884
109,-36.368317,4.743085,12,3980
110,-40.174065,-0.9541094,3,3984
111,-17.852434,17.814207,4,3988
112,40.582397,-0.17314336,5,4088
113,-38.602406,5.317611,12,4122
114,11.356034,-3.0077255,15,4123
115,-20.927637,5.8436913,4,4136
116,4.3611355,-11.718314,2,4160
117,-20.76017,3.2553182,4,4171
118,-11.638279,-10.4145975,11,4184
119,-38.168613,-5.4273124,3,4203
120,-3.0952427,16.415815,9,4206
121,-3.2498934,-24.164007,7,4216
122,-20.569008,-11.884857,8,4249
123,7.6445947,22.597738,1,4262
124,15.635257,-12.52007,2,4327
125,-2.7696111,16.218445,9,4365
126,-13.697751,3.6414695,11,4367
127,-6.249873,14.198399,9,4411
128,-3.473401,7.523286,9,4458
129,-2.3862238,-16.962145,7,4540
130,-12.725519,-8.7442,11,4551
131,1.456337,17.99368,9,4593
132,9.340072,-29.945559,13,4682
133,11.936653,-17.044933,2,4684
134,-27.850666,-22.308477,8,4726
135,17.332174,25.86352,6,4757
136,-25.195185,-18.392826,8,4813
137,-10.402157,-19.892122,7,4905
138,-1.6605418,-16.09318,7,4927
139,-10.016167,-6.805958,11,4962
140,-31.218681,-1.4701794,3,4996
141,-20.703583,7.8057756,4,5003
142,-20.751455,9.532187,4,5011
143,-11.187315,2.6077964,11,5085
144,15.583436,-7.0675316,2,5108
145,-20.989435,-18.42211,8,5129
146,-5.131819,15.564477,9,5202
147,-5.7261887,-9.329134,11,5231
148,18.728914,-2.8218188,2,5290
149,7.5149226,5.408812,15,5305
150,-20.401443,6.2637663,4,5341
151,-14.660552,11.44915,4,5371
152,-3.7141593,7.5613303,11,5373
153,-31.197289,-10.458014,3,5375
154,-21.84844,4.0875015,4,5470
155,-8.864054,-25.999971,7,5495
156,14.971032,-4.9004903,15,5515
157,-13.829092,-1.3575592,11,5541
158,-36.869225,11.822252,12,5560
159,-11.71633,6.792264,11,5577
160,2.1324353,-13.603118,2,5626
161,-8.613736,-4.4667563,11,5629
162,-3.2813013,10.104962,9,5643
163,-18.552252,6.914478,4,5646
164,-5.689873,17.600973,9,5651
165,-11.557594,1.1931788,11,5654
166,14.671059,-12.835943,2,5705
167,15.690532,-25.7296,13,5707
168,-3.477644,14.380039,9,5715
169,-1.5541373,32.957348,1,5745
170,29.345737,18.142702,6,5768
171,1.8233742,-10.032111,2,5802
172,-24.965418,-14.35249,8,5849
173,-14.650257,-0.40032017,11,5888
174,-4.342069,13.610081,9,5898
175,36.316578,-7.4968357,5,5907
176,-2.0397036,13.057643,9,5916
177,20.324936,-35.257713,13,5950
178,-10.431118,3.7239606,11,5981
179,-25.872242,-19.226912,8,6071
180,7.7207747,13.461483,10,6098
181,-9.572884,-22.795477,7,6122
182,13.204161,-3.771698,15,6123
183,-12.971314,-4.6242323,11,6158
184,-22.355074,5.596418,4,6171
185,2.0036,-7.1128454,15,6254
186,8.002787,-19.959414,2,6257
187,-2.427684,5.104586,10,6314
188,-10.531786,2.772961,11,6366
189,-10.848184,20.481333,1,6404
190,-2.8371015,8.680435,9,6410
191,-39.003357,3.9336693,3,6412
192,-2.135591,-20.244852,7,6415
193,9.385005,-4.6004944,2,6422
194,-37.718475,9.057428,12,6473
195,-14.066105,4.7763476,4,6538
196,-23.095081,-21.804392,8,6564
197,-11.872385,6.0143857,11,6567
198,11.617613,-15.333434,2,6583
199,-3.3715692,18.482327,9,6605
200,-12.30043,-28.349226,7,6609
201,-16.251682,22.217075,14,6627
202,-21.583605,-12.203575,8,6639
203,14.820985,-14.294406,2,6645
204,-35.30181,12.835179,12,6666
205,-15.147185,-9.204106,11,6687
206,-14.606756,6.0578737,4,6726
207,0.20179042,12.004378,2,6777
208,-19.797703,-1.2506688,4,6787
209,11.7226305,-8.797065,2,6849
210,-39.818043,-2.9556415,3,6859
211,-33.95012,-7.4772487,3,6888
212,-21.48748,3.584902,4,6894
213,-1.4490844,4.650082,10,6897
214,-33.935825,-7.6032124,3,6942
215,-22.098831,8.086189,4,6945
216,13.975061,-14.684652,2,6952
217,-22.9258,6.2877088,4,7016
218,15.2946615,-7.136782,2,7040
219,-6.6765738,14.66004,9,7067
220,-11.3170805,-17.432585,7,7080
221,-13.634662,3.7008963,11,7132
222,-8.846618,-31.023495,7,7220
223,-18.404171,4.9526525,4,7229
224,-25.524668,-15.800996,8,7279
225,-10.81917,21.557854,14,7351
226,-3.0641265,-1.7415278,11,7364
227,-9.145933,9.437132,9,7377
228,12.035072,-8.505859,2,7445
229,-3.7016346,-8.305709,11,7454
230,-18.485443,19.628428,8,7459
231,-13.096653,-0.073568135,11,7477
232,-11.331061,24.477104,14,7497
233,-25.810333,2.1542528,4,7554
234,-13.08008,0.24224854,11,7668
235,3.4885464,37.286533,1,7681
236,-0.44183308,-9.432149,11,7741
237,1.9945138,-9.396831,2,7745
238,-13.81665,-1.0376365,11,7755
239,-5.717665,16.15833,9,7808
240,-6.069581,19.110712,9,7865
241,-33.081684,-9.107604,3,7872
242,30.204258,14.78996,6,7874
243,-16.926163,9.810593,4,7884
244,-14.309802,-3.9635167,11,7907
245,-16.945812,9.306348,4,7922
246,-41.343006,-0.20607597,3,7948
247,-7.8966722,-9.2103195,11,7949
248,-6.797229,34.18587,1,7957
249,-1.0320065,16.204147,9,7966
250,-28.80792,10.2481575,12,7978
251,0.08250011,15.921058,9,7983
252,18.689224,-25.663706,13,8013
253,18.815546,-35.184372,13,8036
254,-4.6493134,-9.076575,11,8081
255,12.291953,-4.313971,15,8087
256,-7.20055,-24.61987,7,8163
257,20.205591,-9.1198,2,8221
258,-9.521236,9.971819,9,8240
259,-21.210169,5.653415,4,8275
260,-6.106504,-10.08434,11,8276
261,-14.002915,-1.7523544,11,8369
262,37.460335,-6.552632,5,8523
263,-24.760164,-23.595762,8,8574
264,-21.529615,20.70135,8,8619
265,-16.015352,8.478678,4,8692
266,-6.3099504,-14.5299015,11,8694
267,-24.251268,-14.506588,8,8705
268,14.725354,-17.158749,2,8774
269,-20.370228,-17.99879,8,8835
270,-26.736097,1.7480724,4,8867
271,-2.6845615,15.685613,9,8904
272,-19.114292,-2.6814468,12,8951
273,6.256143,-29.695675,13,9013
274,-8.778548,-28.381569,7,9103
275,-1.1403881,33.348553,1,9123
276,-21.818289,4.7736726,4,9126
277,-22.10077,4.3668933,4,9128
278,-10.226815,11.558873,9,9165
279,-11.534382,4.9245286,11,9272
280,-28.731989,-18.176374,8,9311
281,19.720875,20.627151,6,9320
282,-21.157675,23.617264,14,9345
283,-11.525116,23.785337,14,9393
284,20.173637,5.6891174,10,9400
285,-11.208491,2.4198525,11,9427
286,-12.741848,25.10999,14,9440
287,-1.0517447,-9.272914,11,9446
288,-5.911757,8.559648,9,9469
289,-8.916675,22.10789,9,9539
290,-25.296707,1.8083353,4,9581
291,-0.20473255,14.292048,9,9587
292,-15.51646,6.863013,4,9641
293,-26.766468,0.9072969,4,9651
294,20.823328,31.117872,6,9708
295,-15.634147,-0.008396574,11,9712
296,-28.674532,16.900732,12,9827
297,-14.038151,-5.72172,11,9946
298,-2.2092369,9.601892,9,10080
299,11.310022,-1.5137972,15,10121
300,-14.196109,14.724725,4,10173
301,-36.724354,7.22504,12,10212
302,27.459232,-11.005064,13,10238
303,-25.845781,2.2692106,4,10252
304,17.202953,24.5619,6,10300
305,-3.5929663,21.999275,1,10323
306,-19.02362,5.325,4,10342
307,-33.506027,-8.71754,3,10346
308,3.446199,-21.543913,2,10374
309,-4.474926,-15.634387,7,10396
310,5.4501896,-17.901869,2,10459
311,3.4855433,-12.803232,2,10463
312,-30.20727,-1.1055187,3,10558
313,-25.8292,-12.626442,8,10680
314,-24.605173,-13.51282,8,10736
315,-20.205034,19.562231,8,10754
316,-18.062555,12.021606,4,10786
317,-9.080567,9.220232,9,10789
318,8.287515,-12.843307,2,10848
319,11.989092,-34.809895,13,10872
320,-25.33885,7.6738915,4,10879
321,-22.56517,21.92748,8,10899
322,-8.98483,-4.404059,11,10907
323,9.541039,-4.5516987,15,10943
324,-18.818651,7.7836018,4,10955
325,-4.5860534,6.3951216,11,10999
326,-25.943062,-22.861155,8,11034
327,14.629006,24.839043,9,11064
328,-36.81324,-5.0739193,3,11084
329,-2.5581145,7.4530935,9,11112
330,-26.000565,1.5146228,4,11181
331,12.620064,-15.22243,2,11194
332,-28.085121,12.371024,12,11237
333,-5.7103777,-11.274259,11,11279
334,30.366028,-8.264361,5,11398
335,-13.863493,4.244091,4,11436
336,26.924646,-0.41921112,5,11441
337,-3.3024273,14.919384,9,11450
338,-7.358228,12.749853,9,11452
339,-3.4501045,-8.367974,11,11490
340,24.9043,-0.88379675,5,11643
341,-5.7773895,-9.83326,11,11685
342,-35.02979,-7.023775,3,11691
343,-5.323294,-9.884814,11,11764
344,-2.859784,16.16435,9,11808
345,-29.947432,13.704909,12,11829
346,-26.02521,2.3383534,4,11842
347,39.00924,-5.669398,5,11901
348,-8.547244,8.053622,9,11993
349,3.2001553,-12.75341,2,12029
350,2.9094536,-9.6204815,2,12167
351,-22.307608,22.073997,8,12176
352,-12.428299,3.865236,11,12199
353,-15.427045,17.220396,4,12309
354,-16.851627,19.139809,4,12328
355,-8.876573,-22.494478,7,12350
356,-15.129867,23.913391,14,12387
357,-18.605675,17.372513,4,12405
358,16.661747,23.549639,6,12407
359,2.2209742,-8.838125,2,12449
360,-20.110437,24.005043,14,12493
361,15.239684,-7.9244366,2,12509
362,-28.748217,-17.225885,8,12523
363,-39.556892,3.8093505,3,12564
364,-13.69048,9.699306,4,12711
365,-7.1619444,12.671223,9,12721
366,-10.934244,23.630527,14,12747
367,8.841988,-2.868083,15,12886
368,-5.6724567,-20.053362,7,12893
369,-7.463025,-6.419631,11,12900
370,-28.798496,10.9114065,12,12994
371,-21.718939,-19.376339,8,13032
372,27.953978,-9.982286,5,13083
373,29.93053,-4.9868426,5,13109
374,8.953917,-2.0396447,15,13112
375,-0.5745227,-30.771711,7,13196
376,17.135317,-11.213997,2,13199
377,-20.466877,19.68768,8,13278
378,-21.907671,5.497194,4,13307
379,11.979214,-37.466892,13,13345
380,-25.867188,2.706513,4,13348
381,-28.916134,11.972674,12,13381
382,28.157133,21.880379,6,13405
383,-17.140099,24.925028,14,13431
384,-5.8651133,7.1343746,11,13441
385,-28.797718,10.92427,12,13461
386,-1.5446382,8.543479,9,13477
387,-9.481667,-24.647789,7,13497
388,-21.655663,-12.555069,8,13499
389,0.15620701,-15.362166,2,13511
390,12.662062,-15.982551,2,13515
391,-2.6195388,15.992297,9,13525
392,-4.4512744,9.683759,9,13638
393,16.973715,-16.525473,5,13701
394,-8.849209,10.139417,9,13833
395,-7.9027658,-17.382828,7,13878
396,-14.187335,-2.2622266,11,13913
397,35.00746,-4.5988173,5,14087
398,-2.1181066,-15.198187,7,14128
399,-21.92879,-9.076771,8,14149
400,-11.276558,-19.058947,7,14192
401,-17.249155,15.817057,4,14235
402,15.191892,-14.090386,2,14249
403,-38.730545,6.874081,12,14267
404,5.6456833,-17.920544,2,14307
405,-20.80164,21.880497,14,14310
406,-10.944335,-18.193716,7,14311
407,-18.02178,10.358447,4,14476
408,12.526666,12.321825,10,14524
409,-40.306046,-1.5833925,3,14533
410,-22.943058,-10.3796425,8,14632
411,-15.278944,9.80582,4,14696
412,-2.7998729,16.198137,9,14705
413,2.9479644,-9.930562,2,14786
414,-10.167086,8.226553,9,14820
415,11.744936,-14.118223,2,14823
416,14.615638,-12.627996,2,14827
417,-14.639859,22.737272,14,14842
418,-21.27667,-16.854889,8,14854
419,16.129885,-36.46686,13,14884
420,-7.7982855,1.6739812,11,14971
421,-22.22218,6.1752143,4,14989
422,-20.838526,3.5476425,4,14993
423,0.008451116,-25.643284,7,15057
424,-21.488674,4.914806,4,15150
425,-1.583265,33.60414,1,15172
426,2.8830764,-9.337654,2,15204
427,6.447105,-13.687037,2,15211
428,5.5872025,-17.876064,2,15264
429,-20.650696,9.17787,4,15277
430,-1.485423,15.113453,9,15339
431,-8.940341,-0.047534514,11,15481
432,-2.465466,9.469176,9,15518
433,-25.272306,-21.165735,8,15531
434,-10.13189,9.085711,9,15569
435,-21.541967,-12.799691,8,15595
436,-20.725056,3.9580514,4,15677
437,-1.6640079,6.7325845,9,15712
438,-8.014435,-9.120921,11,15740
439,15.450538,-13.449457,2,15760
440,17.182594,25.66153,6,15776
441,-24.905504,-12.688693,8,15781
442,10.449731,1.5354853,15,15787
443,-2.0543177,16.344164,9,15817
444,-35.14087,-7.7301483,3,15881
445,-11.679223,-22.843538,7,15952
446,-2.0602474,16.0355,9,15983
447,-5.987896,-9.51615,11,15992
448,12.029995,-4.26442,15,16009
449,-28.35235,13.800688,12,16061
450,12.761053,-36.54161,13,16108
451,-16.851044,27.40127,14,16119
452,6.8184686,37.216652,1,16146
453,-18.117765,17.299511,4,16149
454,-9.972077,5.5291986,11,16161
455,-5.308059,-2.956571,11,16194
456,-22.19895,-18.795206,8,16257
457,-13.853478,29.7017,14,16315
458,6.982324,-25.953432,13,16346
459,-14.903987,9.248817,4,16427
460,-4.465159,6.785227,11,16430
461,6.432235,14.219905,10,16461
462,11.771896,24.132483,9,16470
463,-2.4793322,9.8024235,9,16486
464,9.666632,-1.83267,15,16510
465,-4.6077814,9.574921,3,16572
466,-9.3070545,-13.86519,11,16586
467,-14.777265,21.930727,14,16599
468,-25.422895,1.7074188,4,16658
469,18.994345,-2.6625092,2,16660
470,-6.5412498,-13.004857,11,16675
471,15.600766,26.070368,6,16750
472,-22.23585,-16.095926,8,16790
473,-21.60421,-18.217825,8,16821
474,12.439006,-30.364923,13,16908
475,13.49199,-13.570928,2,16931
476,-34.78191,-6.754989,3,17047
477,0.17345092,13.796179,9,17083
478,-12.642154,9.319257,4,17093
479,-12.100258,0.08340749,11,17101
480,-6.113047,-10.073328,11,17111
481,15.052645,-27.858353,13,17222
482,-3.668803,22.993849,1,17232
483,11.086416,-17.522377,2,17271
484,-22.429947,4.251604,4,17367
485,-1.8286997,14.505153,9,17375
486,-16.298834,18.717691,14,17382
487,-22.873497,3.387739,4,17397
488,9.092915,12.8920145,10,17423
489,-29.075546,-17.601286,8,17493
490,10.309877,-10.014652,2,17494
491,17.835955,-23.250845,13,17520
492,-21.199982,6.2065597,4,17570
493,15.378351,-14.02751,2,17616
494,-6.1156797,7.0365925,4,17638
495,-23.0375,7.054316,4,17696
496,11.700194,-9.638004,2,17727
497,-3.8140655,7.6697645,9,17729
498,-3.481482,22.81166,1,17805
499,3.568875,-11.859462,2,17830
500,-18.62278,5.2631526,4,17844
501,23.682123,-18.705032,5,17927
502,2.8544166,-9.302768,2,17936
503,13.028408,-13.562995,2,17961
504,0.24327528,17.983397,9,17970
505,-10.722854,-5.9285326,11,18029
506,-10.867569,7.342118,4,18063
507,15.372792,-12.460938,2,18156
508,8.504636,15.297873,10,18176
509,-10.001021,-4.9387164,11,18203
510,11.0687895,-2.9537501,15,18206
511,-35.700214,14.542371,12,18224
512,2.811392,-8.870343,2,18252
513,-23.107904,-16.959576,8,18287
514,-38.559853,7.444438,12,18290
515,7.068877,11.76435,10,18325
516,6.3424187,37.84985,1,18383
517,-22.295317,-8.097287,4,18425
518,38.042576,1.2993767,5,18444
519,27.925589,21.940882,6,18458
520,9.388261,-0.5819616,15,18608
521,3.225153,-20.128408,7,18628
522,-0.65958095,9.893569,9,18725
523,-31.785656,-11.44176,3,18754
524,13.402046,-13.640789,2,18788
525,-13.134299,-5.2566843,11,18798
526,-13.853575,8.724949,4,18845
527,-3.5085542,8.844044,9,18866
528,17.847246,26.01943,6,18924
529,-5.0335436,5.405318,9,18935
530,-31.141455,-11.170346,3,18990
531,13.3212595,-27.90997,13,19023
532,-16.711782,9.74897,4,19088
533,-32.82526,-10.535084,3,19115
534,-34.786705,-10.083601,3,19173
535,-16.302671,26.061975,14,19230
536,-14.489341,8.131516,4,19341
537,10.669356,7.783895,15,19379
538,-6.114306,15.657149,9,19403
539,-35.037563,11.889436,12,19415
540,-5.093717,-24.21777,7,19484
541,6.426637,-13.191145,2,19496
542,14.121143,-34.786133,13,19509
543,-6.7084355,-21.394526,7,19522
544,28.13429,-9.794078,5,19563
545,-11.516004,-20.153967,7,19630
546,-5.093706,12.316341,9,19645
547,10.934172,-34.46847,13,19646
548,-24.816116,3.6791449,4,19710
549,-22.282269,21.432402,8,19742
550,-8.024343,-25.972492,7,19753
551,12.088917,-32.062138,13,19761
552,-10.932066,10.378683,4,19778
553,-22.380524,6.7757006,4,19779
554,-38.656345,10.469652,12,19823
555,29.515503,-5.5685215,5,19825
556,-34.38698,-3.4282565,3,19855
557,-14.300714,-3.1350548,11,19888
558,15.276082,7.3419538,10,19889
559,-14.122003,-1.9969895,11,19893
560,-13.216904,-2.5964558,11,19945
561,-8.600645,0.5887756,11,19948
562,3.2690678,-2.4782562,15,20041
563,2.6478677,-13.458139,2,20048
564,-10.706489,-20.519503,7,20051
565,-3.4781842,16.304955,9,20063
566,-2.3616917,15.906695,9,20166
567,-0.7415877,5.833518,10,20167
568,3.4214032,-22.20084,2,20168
569,13.830464,24.853767,9,20172
570,9.555349,-28.296589,13,20195
571,-19.813208,-15.701581,8,20231
572,-8.13186,-29.756357,7,20234
573,-1.781192,8.051732,9,20238
574,-16.267607,14.63591,4,20246
575,1.388338,-30.233677,7,20262
576,-11.364047,-7.073262,11,20266
577,-4.0448093,3.031512,11,20288
578,5.676389,-4.681114,15,20335
579,-13.948292,8.825639,4,20388
580,-24.676987,-23.633343,8,20457
581,-9.974551,15.996438,9,20473
582,9.302862,-16.291313,2,20478
583,-5.6215396,6.918705,11,20489
584,-31.223188,-4.0981617,3,20510
585,-5.6115494,14.175096,9,20566
586,-37.50731,-5.9996376,3,20698
587,-7.3933725,2.151278,11,20737
588,-21.444536,-18.560606,8,20751
589,-10.304634,-18.59486,7,20779
590,-5.5818324,22.818432,1,20837
591,-22.52647,-17.016909,8,20925
592,-10.2016945,-31.035898,7,20955
593,8.231704,11.145724,10,20958
594,-20.831768,-8.091216,8,20979
595,-21.624846,23.532291,14,20991
596,-5.5244756,23.89656,1,21022
597,-30.711567,17.295267,12,21041
598,-2.4652452,16.269016,9,21043
599,18.012432,-26.405777,13,21057
600,14.787145,12.46687,10,21089
601,-23.818977,-19.45546,8,21141
602,-12.4600115,4.955706,11,21170
603,-12.091947,-5.0006137,11,21204
604,-1.7431334,6.7749567,9,21233
605,-9.48004,-8.323551,11,21236
606,-2.6828496,23.784353,1,21276
607,-2.2185915,17.896809,9,21290
608,-35.134094,-6.8429155,3,21339
609,-16.48057,17.525291,14,21360
610,-9.413342,-29.86121,7,21375
611,-22.443993,5.6337957,4,21378
612,2.4835563,-13.498767,2,21427
613,-25.593561,-13.611653,8,21471
614,-10.589202,3.4160469,11,21559
615,-15.236831,9.455903,4,21574
616,31.694376,-1.0227038,5,21598
617,-31.722746,-12.137448,3,21677
618,21.96795,-30.007921,13,21701
619,-9.288549,2.6933215,11,21727
620,7.1451035,-24.542746,2,21794
621,-0.5354442,-14.6961155,7,21833
622,-19.038841,18.020222,14,21854
623,33.939575,0.096735075,5,21885
624,8.786034,-16.510393,2,21892
625,0.46661472,-23.20534,7,21961
626,9.506929,-25.682875,13,21962
627,-22.910574,-17.43208,8,22017
628,-35.370327,12.534885,12,22079
629,-10.110869,5.650482,11,22233
630,-32.186684,-13.477858,3,22279
631,11.581381,-14.0474205,2,22302
632,4.13458,4.978483,15,22310
633,-33.94914,-8.194309,3,22312
634,-15.5976,21.65222,14,22320
635,3.4576774,-12.781536,2,22363
636,-9.002116,2.800937,11,22367
637,-39.312824,-4.372082,3,22369
638,21.366987,-22.28003,13,22427
639,-13.302885,9.642366,4,22614
640,15.952229,-29.602495,13,22712
641,15.920014,-30.192453,13,22742
642,17.01444,-29.140408,13,22746
643,-15.368175,10.421621,4,22772
644,-21.609709,-19.309153,8,22807
645,-9.1640625,0.6316061,11,22833
646,-20.80566,-14.152584,8,22834
647,-17.216799,10.885157,4,22874
648,-17.288097,20.210714,14,22885
649,-10.394639,-26.223747,7,22897
650,-18.719385,5.028369,4,22985
651,-22.83674,-10.98149,8,23007
652,-18.073524,-2.938449,11,23026
653,7.5235395,1.3003724,15,23034
654,15.589611,-13.412696,2,23135
655,-13.800646,-4.097227,11,23156
656,-24.106716,1.8780514,4,23168
657,-37.709846,-3.6706562,3,23185
658,-4.386938,11.737987,9,23195
659,5.496059,-12.368192,2,23215
660,11.937004,-15.820967,2,23236
661,-31.5289,-3.2416298,3,23248
662,-26.079113,1.8748219,4,23346
663,-2.844011,7.4124346,9,23359
664,-13.940933,0.15210626,11,23363
665,-21.344109,5.682898,4,23425
666,10.647566,-11.463432,2,23437
667,-13.227073,6.0350437,4,23455
668,-26.418661,-20.306654,8,23525
669,-4.265013,22.440315,9,23595
670,14.812945,-13.184364,2,23623
671,33.146255,-12.405247,5,23639
672,-12.055426,-5.277195,11,23684
673,-13.848157,-0.46958572,11,23700
674,4.473299,3.3912632,15,23721
675,-7.5661416,-8.808277,11,23722
676,-41.09392,-2.906599,3,23735
677,-16.471533,17.841259,4,23741
678,-1.5181861,-26.150242,7,23752
679,-11.550948,28.724276,14,23763
680,-8.101036,15.214314,9,23787
681,16.805353,-27.947214,13,23823
682,39.83995,-5.253347,5,23871
683,13.67625,17.938778,10,23908
684,0.64544547,-24.840117,7,23913
685,-6.68028,17.41995,9,23942
686,-6.654344,15.934231,9,23962
687,-1.4620221,7.386953,9,23964
688,-22.43921,-9.345105,8,23990
689,4.813422,-13.545274,2,24054
690,-7.2602696,-6.5005593,11,24206
691,-34.27803,13.931459,12,24233
692,13.219285,-16.37154,2,24282
693,3.8961675,-20.012444,2,24310
694,-22.592295,2.9767013,4,24342
695,-21.012835,5.14417,4,24345
696,9.220708,-11.431675,2,24385
697,-11.068985,-19.307034,7,24443
698,-15.989679,22.75929,14,24496
699,-13.035534,25.281292,14,24521
700,-18.064547,11.701919,4,24541
701,17.183208,-10.358438,2,24556
702,11.3024025,-32.63908,13,24641
703,2.8789365,-9.457661,2,24666
704,-35.01196,-3.2465587,3,24714
705,-3.9382966,22.308172,1,24718
706,-5.5147004,22.86088,1,24832
707,-21.052393,5.600584,4,24855
708,-11.551861,6.397078,4,24902
709,10.630299,-15.780463,2,24906
710,11.542166,-13.918542,2,24971
711,-2.517582,18.332197,9,24991
712,-20.75771,19.897236,14,25009
713,14.361945,-7.7517767,2,25038
714,12.07213,1.1616808,15,25083
715,16.591932,-37.984398,13,25107
716,-25.561829,2.3429644,4,25138
717,16.724613,12.389489,10,25154
718,21.362186,-22.28661,13,25161
719,-26.612211,-3.8284066,3,25237
720,-30.858114,-7.1209016,3,25287
721,-2.637743,-26.563011,7,25338
722,-3.7445028,7.895379,9,25339
723,-18.75437,24.019295,14,25340
724,2.2857833,-7.5947585,10,25343
725,-14.066669,24.510036,14,25378
726,-40.703598,15.79352,12,25469
727,-7.3502264,16.610588,9,25507
728,-31.241938,8.911843,2,25542
729,-19.184052,24.716955,14,25567
730,-22.252512,-12.208758,8,25577
731,-9.898911,11.412811,9,25631
732,18.36965,26.70494,6,25691
733,-12.411924,9.583725,4,25741
734,18.709742,-34.618652,13,25755
735,-13.639049,1.8400028,11,25775
736,14.350889,-27.551073,13,25790
737,-20.2943,6.554972,4,25823
738,13.521904,-13.563996,2,25826
739,-17.640558,10.778937,4,25900
740,-19.957815,6.2714996,4,25921
741,28.801231,17.434647,6,25942
742,18.906588,-36.04636,13,25944
743,-21.522976,5.9315286,4,25968
744,-3.7552764,15.6190195,9,25996
745,-25.735147,-22.471735,8,26026
746,-4.571501,-25.378489,7,26072
747,13.473135,17.90748,10,26100
748,0.8055389,13.651257,9,26104
749,38.997944,-6.30969,5,26129
750,-20.497448,4.5019364,4,26142
751,-31.694351,7.935302,12,26147
